"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-09-12 12:19:00","9264"
"","","4.61","","2.814","","","","","","","2018-09-12 12:29:00","9264"
"","","2.82","","4.171","","","","","","","2018-09-12 12:39:00","9264"
"","","8.05","","5.943","","","","","","39.25","2018-09-12 12:49:00","9264"
"","","14.23","","8.686","","","","","","39.25","2018-09-12 12:59:00","9264"
"","","8.75","","10.799","","","","","","39.16","2018-09-12 13:09:00","9264"
"","","7.02","","14.361","","","","","","39.08","2018-09-12 13:19:00","9264"
"","","2.439","","16.28","","","","","","39.0","2018-09-12 13:29:00","9264"
"","","3.289","","16.47","","","","","","38.91","2018-09-12 13:39:00","9264"
"","","5.6","","15.933","","","","","","38.83","2018-09-12 13:49:00","9264"
"","","4.43","","14.459","","","","","","38.75","2018-09-12 13:59:00","9264"
"","","4.16","","12.701","","","","","","38.92","2018-09-12 14:09:00","9264"
"","","4.09","","10.833","","","","","","39.25","2018-09-12 14:19:00","9264"
"","","5.14","","9.669","","","","","","39.4","2018-09-12 14:29:00","9264"
"","","4.529","","10.174","","","","","","39.55","2018-09-12 14:39:00","9264"
"","","4.249","","10.678","","","","","","39.67","2018-09-12 14:49:00","9264"
"","","4.179","","10.605","","","","","","39.76","2018-09-12 14:59:00","9264"
"","","2.349","","10.503","","","","","","39.85","2018-09-12 15:09:00","9264"
"","","4.439","","10.51","","","","","","40.0","2018-09-12 15:19:00","9264"
"","","9.2","","10.624","","","","","","40.06","2018-09-12 15:29:00","9264"
"","","4.159","","10.587","","","","","","40.19","2018-09-12 15:39:00","9264"
"","","4.339","","10.51","","","","","","40.28","2018-09-12 15:49:00","9264"
"","","4.038","","10.473","","","","","","40.37","2018-09-12 15:59:00","9264"
"","","5.459","","10.538","","","","","","40.49","2018-09-12 16:09:00","9264"
"","","7.77","","11.059","","","","","","40.55","2018-09-12 16:19:00","9264"
"","","11.469","","12.415","","","","","","40.65","2018-09-12 16:29:00","9264"
"","","4.409","","13.771","","","","","","40.71","2018-09-12 16:39:00","9264"
"","","5.33","","14.174","","","","","","40.74","2018-09-12 16:49:00","9264"
"","","5.31","","14.643","","","","","","40.74","2018-09-12 16:59:00","9264"
"","","5.01","","15.038","","","","","","40.65","2018-09-12 17:09:00","9264"
"","","6.27","","14.977","","","","","","40.57","2018-09-12 17:19:00","9264"
"","","3.68","","13.854","","","","","","40.49","2018-09-12 17:29:00","9264"
"","","2.94","","12.189","","","","","","40.41","2018-09-12 17:39:00","9264"
"","","4.08","","11.518","","","","","","40.32","2018-09-12 17:49:00","9264"
"","","3.16","","10.643","","","","","","40.24","2018-09-12 17:59:00","9264"
"","","3.08","","9.768","","","","","","40.16","2018-09-12 18:09:00","9264"
"","","4.03","","8.892","","","","","","40.19","2018-09-12 18:19:00","9264"
"","","4.22","","8.494","","","","","","40.28","2018-09-12 18:29:00","9264"
"","","5.0","","8.713","","","","","","40.37","2018-09-12 18:39:00","9264"
"","","5.79","","9.251","","","","","","40.46","2018-09-12 18:49:00","9264"
"","","4.58","","10.0","","","","","","40.49","2018-09-12 18:59:00","9264"
"","","4.74","","10.643","","","","","","40.58","2018-09-12 19:09:00","9264"
"","","4.29","","11.221","","","","","","40.65","2018-09-12 19:19:00","9264"
"","","5.09","","11.509","","","","","","40.71","2018-09-12 19:29:00","9264"
"","","4.14","","11.538","","","","","","40.71","2018-09-12 19:39:00","9264"
"","","3.8","","11.188","","","","","","40.74","2018-09-12 19:49:00","9264"
"","","6.79","","10.838","","","","","","40.77","2018-09-12 19:59:00","9264"
"","","7.61","","11.672","","","","","","40.77","2018-09-12 20:09:00","9264"
"","","2.84","","12.572","","","","","","40.77","2018-09-12 20:19:00","9264"
"","","3.89","","12.226","","","","","","40.8","2018-09-12 20:29:00","9264"
"","","4.44","","12.063","","","","","","40.86","2018-09-12 20:39:00","9264"
"","","5.02","","12.185","","","","","","40.86","2018-09-12 20:49:00","9264"
"","","6.07","","12.543","","","","","","40.86","2018-09-12 20:59:00","9264"
"","","6.79","","12.25","","","","","","40.8","2018-09-12 21:09:00","9264"
"","","6.08","","11.961","","","","","","40.74","2018-09-12 21:19:00","9264"
"","","4.76","","12.853","","","","","","40.74","2018-09-12 21:29:00","9264"
"","","4.52","","13.207","","","","","","40.74","2018-09-12 21:39:00","9264"
"","","2.99","","13.239","","","","","","40.74","2018-09-12 21:49:00","9264"
"","","3.46","","12.604","","","","","","40.74","2018-09-12 21:59:00","9264"
"","","7.19","","11.542","","","","","","40.67","2018-09-12 22:09:00","9264"
"","","5.8","","11.428","","","","","","40.59","2018-09-12 22:19:00","9264"
"","","6.55","","11.619","","","","","","40.51","2018-09-12 22:29:00","9264"
"","","6.93","","12.348","","","","","","40.42","2018-09-12 22:39:00","9264"
"","","4.59","","13.174","","","","","","40.34","2018-09-12 22:49:00","9264"
"","","5.08","","13.833","","","","","","40.26","2018-09-12 22:59:00","9264"
"","","3.34","","14.293","","","","","","40.17","2018-09-12 23:09:00","9264"
"","","4.47","","13.752","","","","","","40.09","2018-09-12 23:19:00","9264"
"","","4.85","","12.905","","","","","","40.01","2018-09-12 23:29:00","9264"
"","","3.71","","12.059","","","","","","39.92","2018-09-12 23:39:00","9264"
"","","6.58","","11.367","","","","","","39.84","2018-09-12 23:49:00","9264"
"","","5.78","","11.652","","","","","","39.76","2018-09-12 23:59:00","9264"
"","","3.96","","12.136","","","","","","39.67","2018-09-13 00:09:00","9264"
"","","5.47","","12.543","","","","","","39.59","2018-09-13 00:19:00","9264"
"","","4.17","","12.421","","","","","","39.51","2018-09-13 00:29:00","9264"
"","","4.46","","12.417","","","","","","39.34","2018-09-13 00:39:00","9264"
"","","4.61","","12.258","","","","","","39.26","2018-09-13 00:49:00","9264"
"","","3.95","","11.721","","","","","","39.17","2018-09-13 00:59:00","9264"
"","","4.38","","11.151","","","","","","39.09","2018-09-13 01:09:00","9264"
"","","4.059","","10.577","","","","","","39.13","2018-09-13 01:19:00","9264"
"","","4.019","","10.532","","","","","","39.22","2018-09-13 01:29:00","9264"
"","","3.37","","10.352","","","","","","39.28","2018-09-13 01:39:00","9264"
"","","3.25","","9.909","","","","","","39.31","2018-09-13 01:49:00","9264"
"","","5.97","","9.465","","","","","","39.31","2018-09-13 01:59:00","9264"
"","","3.6","","9.148","","","","","","39.37","2018-09-13 02:09:00","9264"
"","","3.29","","8.961","","","","","","39.46","2018-09-13 02:19:00","9264"
"","","3.06","","8.648","","","","","","39.58","2018-09-13 02:29:00","9264"
"","","3.57","","8.351","","","","","","39.64","2018-09-13 02:39:00","9264"
"","","5.21","","8.433","","","","","","39.67","2018-09-13 02:49:00","9264"
"","","4.74","","8.99","","","","","","39.67","2018-09-13 02:59:00","9264"
"","","4.34","","9.454","","","","","","39.67","2018-09-13 03:09:00","9264"
"","","4.52","","9.829","","","","","","39.76","2018-09-13 03:19:00","9264"
"","","4.279","","10.256","","","","","","39.79","2018-09-13 03:29:00","9264"
"","","5.31","","10.757","","","","","","39.79","2018-09-13 03:39:00","9264"
"","","4.88","","11.29","","","","","","39.82","2018-09-13 03:49:00","9264"
"","","5.55","","11.522","","","","","","39.82","2018-09-13 03:59:00","9264"
"","","4.14","","11.579","","","","","","39.88","2018-09-13 04:09:00","9264"
"","","3.099","","11.424","","","","","","39.91","2018-09-13 04:19:00","9264"
"","","3.209","","10.964","","","","","","39.91","2018-09-13 04:29:00","9264"
"","","4.859","","10.43","","","","","","39.91","2018-09-13 04:39:00","9264"
"","","4.489","","10.271","","","","","","39.94","2018-09-13 04:49:00","9264"
"","","4.289","","9.937","","","","","","39.97","2018-09-13 04:59:00","9264"
"","","3.579","","9.696","","","","","","39.97","2018-09-13 05:09:00","9264"
"","","4.909","","9.757","","","","","","39.89","2018-09-13 05:19:00","9264"
"","","4.909","","10.449","","","","","","39.85","2018-09-13 05:29:00","9264"
"","","6.209","","11.141","","","","","","39.82","2018-09-13 05:39:00","9264"
"","","5.52","","11.56","","","","","","39.79","2018-09-13 05:49:00","9264"
"","","4.68","","11.98","","","","","","39.73","2018-09-13 05:59:00","9264"
"","","3.78","","12.139","","","","","","39.65","2018-09-13 06:09:00","9264"
"","","3.88","","11.973","","","","","","39.64","2018-09-13 06:19:00","9264"
"","","7.12","","11.554","","","","","","39.64","2018-09-13 06:29:00","9264"
"","","3.39","","11.135","","","","","","39.64","2018-09-13 06:39:00","9264"
"","","2.96","","10.268","","","","","","39.67","2018-09-13 06:49:00","9264"
"","","3.56","","9.401","","","","","","39.67","2018-09-13 06:59:00","9264"
"","","2.82","","8.701","","","","","","39.67","2018-09-13 07:09:00","9264"
"","","2.6","","8.27","","","","","","39.59","2018-09-13 07:19:00","9264"
"","","4.67","","7.838","","","","","","39.55","2018-09-13 07:29:00","9264"
"","","3.24","","7.578","","","","","","39.47","2018-09-13 07:39:00","9264"
"","","2.67","","7.517","","","","","","39.38","2018-09-13 07:49:00","9264"
"","","2.15","","7.224","","","","","","39.3","2018-09-13 07:59:00","9264"
"","","4.72","","7.106","","","","","","39.22","2018-09-13 08:09:00","9264"
"","","5.69","","7.879","","","","","","39.16","2018-09-13 08:19:00","9264"
"","","4.41","","8.652","","","","","","39.28","2018-09-13 08:29:00","9264"
"","","5.73","","9.649","","","","","","39.43","2018-09-13 08:39:00","9264"
"","","5.33","","10.5","","","","","","39.49","2018-09-13 08:49:00","9264"
"","","6.42","","11.746","","","","","","39.49","2018-09-13 08:59:00","9264"
"","","7.04","","13.272","","","","","","39.55","2018-09-13 09:09:00","9264"
"","","6.12","","13.964","","","","","","39.55","2018-09-13 09:19:00","9264"
"","","5.78","","14.533","","","","","","39.58","2018-09-13 09:29:00","9264"
"","","5.25","","14.57","","","","","","39.58","2018-09-13 09:39:00","9264"
"","","4.89","","14.538","","","","","","39.64","2018-09-13 09:49:00","9264"
"","","5.199","","14.321","","","","","","39.73","2018-09-13 09:59:00","9264"
"","","5.31","","13.824","","","","","","39.73","2018-09-13 10:09:00","9264"
"","","6.33","","13.373","","","","","","39.7","2018-09-13 10:19:00","9264"
"","","6.52","","13.458","","","","","","39.7","2018-09-13 10:29:00","9264"
"","","7.23","","13.759","","","","","","39.73","2018-09-13 10:39:00","9264"
"","","7.45","","14.565","","","","","","39.76","2018-09-13 10:49:00","9264"
"","","6.42","","15.392","","","","","","39.79","2018-09-13 10:59:00","9264"
"","","5.91","","15.889","","","","","","39.79","2018-09-13 11:09:00","9264"
"","","7.14","","16.341","","","","","","39.73","2018-09-13 11:19:00","9264"
"","","6.68","","16.483","","","","","","39.7","2018-09-13 11:29:00","9264"
"","","15.49","","16.735","","","","","","39.7","2018-09-13 11:39:00","9264"
"","","7.61","","16.77","","","","","","39.76","2018-09-13 11:49:00","9264"
"","","15.4","","20.215","","","","","","39.79","2018-09-13 11:59:00","9264"
"","","6.22","","20.7","","","","","","39.82","2018-09-13 12:09:00","9264"
"","","6.11","","20.712","","","","","","39.82","2018-09-13 12:19:00","9264"
"","","4.74","","20.386","","","","","","39.74","2018-09-13 12:29:00","9264"
"","","4.68","","19.409","40.0","","","-0.299","","39.7","2018-09-13 12:39:00","9264"
"","","3.81","","18.217","40.0","","","-0.299","","39.7","2018-09-13 12:49:00","9264"
"","","3.97","","13.565","40.0","","","-0.24","","39.76","2018-09-13 12:59:00","9264"
"","","5.92","","12.083","40.0","","","-0.21","","39.79","2018-09-13 13:09:00","9264"
"","","5.03","","11.599","40.0","","","-0.179","","39.82","2018-09-13 13:19:00","9264"
"","","4.5","","11.159","40.0","","","-0.179","","39.82","2018-09-13 13:29:00","9264"
"","","4.2","","11.062","40.0","","","-0.179","","39.82","2018-09-13 13:39:00","9264"
"","","4.84","","10.989","40.0","","","-0.21","","39.79","2018-09-13 13:49:00","9264"
"","","4.67","","11.273","40.0","","","-0.21","","39.79","2018-09-13 13:59:00","9264"
"","","5.1","","11.628","40.0","","","-0.21","","39.79","2018-09-13 14:09:00","9264"
"","","4.77","","11.522","40.0","","","-0.21","","39.79","2018-09-13 14:19:00","9264"
"","","5.45","","11.55","40.0","","","-0.21","","39.79","2018-09-13 14:29:00","9264"
"","","4.04","","11.66","40.0","","","-0.24","","39.76","2018-09-13 14:39:00","9264"
"","","4.78","","11.774","40.0","","","-0.24","","39.76","2018-09-13 14:49:00","9264"
"","","6.88","","11.819","40.0","","","-0.24","","39.76","2018-09-13 14:59:00","9264"
"","","5.9","","12.25","40.0","","","-0.24","","39.76","2018-09-13 15:09:00","9264"
"","","4.9","","12.71","40.0","","","-0.24","","39.76","2018-09-13 15:19:00","9264"
"","","5.16","","12.735","40.0","","","-0.299","","39.7","2018-09-13 15:29:00","9264"
"","","4.14","","12.787","40.0","","","-0.299","","39.7","2018-09-13 15:39:00","9264"
"","","6.42","","12.942","40.0","","","-0.299","","39.7","2018-09-13 15:49:00","9264"
"","","5.6","","13.276","40.0","","","-0.38","","39.62","2018-09-13 15:59:00","9264"
"","","5.359","","13.154","39.97","","","-0.439","","39.53","2018-09-13 16:09:00","9264"
"","","3.529","","12.934","39.97","","","-0.519","","39.45","2018-09-13 16:19:00","9264"
"","","4.26","","12.567","39.97","","","-0.6","","39.37","2018-09-13 16:29:00","9264"
"","","4.91","","12.307","39.97","","","-0.689","","39.28","2018-09-13 16:39:00","9264"
"","","5.48","","12.205","39.97","","","-0.769","","39.2","2018-09-13 16:49:00","9264"
"","","5.05","","11.981","39.97","","","-0.85","","39.12","2018-09-13 16:59:00","9264"
"","","4.21","","11.757","39.94","","","-0.689","","39.25","2018-09-13 17:09:00","9264"
"","","4.56","","11.432","39.94","","","-0.509","","39.43","2018-09-13 17:19:00","9264"
"","","4.08","","11.412","39.94","","","-0.359","","39.58","2018-09-13 17:29:00","9264"
"","","4.8","","11.534","39.94","","","-0.239","","39.7","2018-09-13 17:39:00","9264"
"","","4.77","","11.477","39.92","","","-7.0e-2","","39.85","2018-09-13 17:49:00","9264"
"","","3.76","","11.363","39.94","","","3.0e-2","","39.97","2018-09-13 17:59:00","9264"
"","","4.279","","11.049","39.97","","","0.149","","40.12","2018-09-13 18:09:00","9264"
"","","3.019","","10.724","39.97","","","0.28","","40.25","2018-09-13 18:19:00","9264"
"","","4.56","","10.752","39.97","","","0.399","","40.37","2018-09-13 18:29:00","9264"
"","","3.989","","10.519","39.97","","","0.55","","40.52","2018-09-13 18:39:00","9264"
"","","7.18","","10.434","39.97","","","0.7","","40.67","2018-09-13 18:49:00","9264"
"","","7.62","","11.415","40.0","","","0.799","","40.8","2018-09-13 18:59:00","9264"
"","","8.34","","12.774","40.0","","","0.799","","40.8","2018-09-13 19:09:00","9264"
"","","6.21","","14.345","40.0","","","0.71","","40.71","2018-09-13 19:19:00","9264"
"","","9.45","","15.998","40.0","","","0.63","","40.63","2018-09-13 19:29:00","9264"
"","","8.51","","17.838","40.0","","","0.549","","40.55","2018-09-13 19:39:00","9264"
"","","6.09","","19.446","40.0","","","0.46","","40.46","2018-09-13 19:49:00","9264"
"","","4.96","","19.002","40.0","","","0.38","","40.38","2018-09-13 19:59:00","9264"
"","","4.93","","17.92","40.0","","","0.299","","40.3","2018-09-13 20:09:00","9264"
"","","5.609","","16.837","40.0","","","0.21","","40.21","2018-09-13 20:19:00","9264"
"","","4.159","","15.449","40.0","","","0.13","","40.13","2018-09-13 20:29:00","9264"
"","","4.359","","13.76","40.0","","","4.9e-2","","40.05","2018-09-13 20:39:00","9264"
"","","2.359","","11.989","40.0","","","-3.9e-2","","39.96","2018-09-13 20:49:00","9264"
"","","2.859","","10.674","40.0","","","-0.119","","39.88","2018-09-13 20:59:00","9264"
"","","2.619","","9.721","40.0","","","-6.0e-2","","39.94","2018-09-13 21:09:00","9264"
"","","2.389","","8.768","40.0","","","0.0","","40.0","2018-09-13 21:19:00","9264"
"","","2.659","","7.828","40.0","","","0.0","","40.0","2018-09-13 21:29:00","9264"
"","","5.439","","7.136","40.0","","","-7.9e-2","","39.92","2018-09-13 21:39:00","9264"
