"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2019-01-05 09:13:00","8794"
"","","6.57","","4.01","","","","","","","2019-01-05 09:23:00","8794"
"","","2.97","","5.091","","","","","","","2019-01-05 09:33:00","8794"
"","","3.4","","5.894","","","","","","41.07","2019-01-05 09:43:00","8794"
"","","3.14","","6.249","","","","","","41.71","2019-01-05 09:53:00","8794"
"","","5.14","","6.591","","","","","","41.88","2019-01-05 10:03:00","8794"
"","","5.38","","8.683","","","","","","41.92","2019-01-05 10:13:00","8794"
"","","4.99","","9.438","","","","","","42.01","2019-01-05 10:23:00","8794"
"","","5.53","","10.419","","","","","","42.12","2019-01-05 10:33:00","8794"
"","","5.3","","11.192","","","","","","42.29","2019-01-05 10:43:00","8794"
"","","2.93","","12.071","","","","","","42.29","2019-01-05 10:53:00","8794"
"","","3.33","","12.043","","","","","","42.28","2019-01-05 11:03:00","8794"
"","","2.89","","11.143","","","","","","42.28","2019-01-05 11:13:00","8794"
"","","2.66","","10.227","","","","","","42.29","2019-01-05 11:23:00","8794"
"","","1.42","","9.12","","","","","","42.36","2019-01-05 11:33:00","8794"
"","","1.7","","7.655","","","","","","42.36","2019-01-05 11:43:00","8794"
"","","1.62","","6.157","","","","","","42.35","2019-01-05 11:53:00","8794"
"","","1.61","","5.461","","","","","","42.31","2019-01-05 12:03:00","8794"
"","","1.57","","4.924","","","","","","42.24","2019-01-05 12:13:00","8794"
"","","1.9","","4.403","","","","","","42.21","2019-01-05 12:23:00","8794"
"","","2.009","","4.094","","","","","","42.18","2019-01-05 12:33:00","8794"
"","","1.58","","4.175","","","","","","42.1","2019-01-05 12:43:00","8794"
"","","1.63","","4.179","","","","","","42.01","2019-01-05 12:53:00","8794"
"","","1.35","","4.163","","","","","","42.02","2019-01-05 13:03:00","8794"
"","","1.79","","4.171","","","","","","42.02","2019-01-05 13:13:00","8794"
"","","2.17","","4.245","","","","","","42.02","2019-01-05 13:23:00","8794"
"","","3.64","","4.354","","","","","","41.98","2019-01-05 13:33:00","8794"
"","","1.53","","4.464","","","","","","41.9","2019-01-05 13:43:00","8794"
"","","1.23","","4.424","","","","","","41.81","2019-01-05 13:53:00","8794"
"","","1.26","","4.293","","","","","","41.73","2019-01-05 14:03:00","8794"
"","","3.2","","4.143","","","","","","41.65","2019-01-05 14:13:00","8794"
"","","1.53","","4.037","","","","","","41.56","2019-01-05 14:23:00","8794"
"","","1.51","","3.776","","","","","","41.48","2019-01-05 14:33:00","8794"
"","","1.34","","3.508","","","","","","41.4","2019-01-05 14:43:00","8794"
"","","3.12","","3.5","","","","","","41.31","2019-01-05 14:53:00","8794"
"","","2.36","","3.947","","","","","","41.23","2019-01-05 15:03:00","8794"
"","","7.3","","4.704","","","","","","41.15","2019-01-05 15:13:00","8794"
"","","6.7","","6.809","","","","","","41.06","2019-01-05 15:23:00","8794"
"","","10.07","","9.157","","","","","","40.98","2019-01-05 15:33:00","8794"
"","","5.3","","11.269","","","","","","40.9","2019-01-05 15:43:00","8794"
"","","6.95","","13.483","","","","","","40.81","2019-01-05 15:53:00","8794"
"","","7.6","","15.352","","","","","","40.73","2019-01-05 16:03:00","8794"
"","","11.36","","17.175","","","","","","40.65","2019-01-05 16:13:00","8794"
"","","8.49","","17.903","","","","","","40.56","2019-01-05 16:23:00","8794"
"","","9.31","","18.722","","","","","","40.48","2019-01-05 16:33:00","8794"
