"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-11-09 12:38:00","11742"
"","","3.95","","2.411","","","","","","","2018-11-09 12:48:00","11742"
"","","11.7","","4.822","","","","","","","2018-11-09 12:58:00","11742"
"","","7.899","","8.439","","","","","","38.91","2018-11-09 13:08:00","11742"
"","","13.559","","12.465","","","","","","38.91","2018-11-09 13:18:00","11742"
"","","4.599","","13.603","","","","","","39.07","2018-11-09 13:28:00","11742"
"","","4.029","","15.474","","","","","","39.07","2018-11-09 13:38:00","11742"
"","","5.099","","16.542","","","","","","39.19","2018-11-09 13:48:00","11742"
"","","6.879","","17.01","","","","","","39.22","2018-11-09 13:58:00","11742"
"","","6.839","","16.579","","","","","","39.29","2018-11-09 14:08:00","11742"
"","","6.369","","14.6","","","","","","39.41","2018-11-09 14:18:00","11742"
"","","2.969","","13.978","","","","","","39.41","2018-11-09 14:28:00","11742"
"","","7.209","","14.698","","","","","","39.34","2018-11-09 14:38:00","11742"
"","","6.559","","15.496","","","","","","39.34","2018-11-09 14:48:00","11742"
"","","5.639","","16.09","","","","","","39.33","2018-11-09 14:58:00","11742"
"","","7.209","","15.976","","","","","","39.31","2018-11-09 15:08:00","11742"
"","","3.919","","15.487","","","","","","39.23","2018-11-09 15:18:00","11742"
"","","3.619","","14.49","","","","","","39.14","2018-11-09 15:28:00","11742"
"","","2.889","","13.371","","","","","","39.2","2018-11-09 15:38:00","11742"
"","","2.269","","11.877","","","","","","39.4","2018-11-09 15:48:00","11742"
"","","2.289","","10.14","","","","","","39.6","2018-11-09 15:58:00","11742"
"","","1.949","","8.393","","","","","","39.72","2018-11-09 16:08:00","11742"
"","","2.439","","7.03","","","","","","39.84","2018-11-09 16:18:00","11742"
"","","3.649","","6.428","","","","","","39.88","2018-11-09 16:28:00","11742"
"","","8.29","","6.44","","","","","","39.95","2018-11-09 16:38:00","11742"
"","","7.849","","8.459","","","","","","39.95","2018-11-09 16:48:00","11742"
"","","4.038","","10.722","","","","","","39.87","2018-11-09 16:58:00","11742"
"","","3.259","","11.442","","","","","","39.86","2018-11-09 17:08:00","11742"
"","","7.409","","12.153","","","","","","39.86","2018-11-09 17:18:00","11742"
"","","4.619","","13.041","","","","","","39.78","2018-11-09 17:28:00","11742"
"","","4.21","","13.435","","","","","","39.78","2018-11-09 17:38:00","11742"
"","","8.52","","12.121","","","","","","39.9","2018-11-09 17:48:00","11742"
"","","5.0","","10.961","","","","","","39.93","2018-11-09 17:58:00","11742"
"","","5.92","","11.727","","","","","","39.96","2018-11-09 18:08:00","11742"
"","","3.73","","12.119","","","","","","39.98","2018-11-09 18:18:00","11742"
"","","3.81","","11.789","","","","","","40.03","2018-11-09 18:28:00","11742"
"","","3.77","","11.444","","","","","","40.08","2018-11-09 18:38:00","11742"
"","","6.84","","11.115","","","","","","40.13","2018-11-09 18:48:00","11742"
"","","15.53","","11.864","","","","","","40.13","2018-11-09 18:58:00","11742"
"","","9.399","","13.28","","","","","","40.05","2018-11-09 19:08:00","11742"
"","","5.079","","15.07","","","","","","39.96","2018-11-09 19:18:00","11742"
"","","8.489","","16.974","","","","","","39.88","2018-11-09 19:28:00","11742"
"","","7.109","","18.333","","","","","","39.8","2018-11-09 19:38:00","11742"
"","","5.189","","19.676","","","","","","39.71","2018-11-09 19:48:00","11742"
"","","13.889","","19.785","","","","","","39.63","2018-11-09 19:58:00","11742"
"","","6.599","","18.646","","","","","","39.78","2018-11-09 20:08:00","11742"
"","","4.119","","17.506","","","","","","39.78","2018-11-09 20:18:00","11742"
"","","3.789","","15.728","","","","","","39.79","2018-11-09 20:28:00","11742"
"","","3.169","","14.376","","","","","","39.86","2018-11-09 20:38:00","11742"
"","","6.439","","13.025","","","","","","39.89","2018-11-09 20:48:00","11742"
"","","6.739","","12.752","","","","","","39.89","2018-11-09 20:58:00","11742"
"","","7.459","","12.809","","","","","","39.81","2018-11-09 21:08:00","11742"
"","","3.649","","12.866","","","","","","39.72","2018-11-09 21:18:00","11742"
"","","5.949","","13.611","","","","","","39.64","2018-11-09 21:28:00","11742"
"","","5.089","","14.14","","","","","","39.79","2018-11-09 21:38:00","11742"
"","","6.449","","15.019","","","","","","39.89","2018-11-09 21:48:00","11742"
"","","3.45","","14.47","","","","","","39.92","2018-11-09 21:58:00","11742"
"","","4.75","","13.66","","","","","","39.92","2018-11-09 22:08:00","11742"
"","","4.21","","12.631","","","","","","39.96","2018-11-09 22:18:00","11742"
"","","3.86","","11.923","","","","","","39.98","2018-11-09 22:28:00","11742"
"","","2.989","","11.423","","","","","","40.06","2018-11-09 22:38:00","11742"
"","","2.199","","10.218","","","","","","40.1","2018-11-09 22:48:00","11742"
"","","3.55","","9.364","","","","","","40.2","2018-11-09 22:58:00","11742"
"","","2.849","","8.59","","","","","","40.32","2018-11-09 23:08:00","11742"
"","","4.63","","8.321","","","","","","40.34","2018-11-09 23:18:00","11742"
"","","7.63","","8.492","","","","","","40.37","2018-11-09 23:28:00","11742"
"","","3.71","","8.806","","","","","","40.37","2018-11-09 23:38:00","11742"
"","","7.46","","10.625","","","","","","40.29","2018-11-09 23:48:00","11742"
"","","8.27","","12.445","","","","","","40.2","2018-11-09 23:58:00","11742"
"","","10.59","","14.652","","","","","","40.13","2018-11-10 00:08:00","11742"
"","","7.77","","16.573","","","","","","40.13","2018-11-10 00:18:00","11742"
"","","6.47","","17.851","","","","","","40.13","2018-11-10 00:28:00","11742"
"","","5.74","","18.599","","","","","","40.13","2018-11-10 00:38:00","11742"
"","","7.15","","18.196","","","","","","40.16","2018-11-10 00:48:00","11742"
"","","7.12","","18.058","","","","","","40.13","2018-11-10 00:58:00","11742"
"","","7.11","","17.59","","","","","","40.08","2018-11-10 01:08:00","11742"
"","","6.53","","17.118","","","","","","40.08","2018-11-10 01:18:00","11742"
"","","6.35","","16.613","","","","","","40.13","2018-11-10 01:28:00","11742"
"","","4.77","","16.564","","","","","","40.17","2018-11-10 01:38:00","11742"
"","","5.32","","16.096","","","","","","40.27","2018-11-10 01:48:00","11742"
"","","6.54","","15.364","","","","","","40.34","2018-11-10 01:58:00","11742"
"","","4.3","","14.631","","","","","","40.4","2018-11-10 02:08:00","11742"
"","","4.2","","13.487","","","","","","40.51","2018-11-10 02:18:00","11742"
"","","4.2","","12.539","","","","","","40.62","2018-11-10 02:28:00","11742"
"","","4.01","","11.664","","","","","","40.78","2018-11-10 02:38:00","11742"
"","","5.97","","11.457","","","","","","40.81","2018-11-10 02:48:00","11742"
"","","4.81","","11.001","","","","","","40.86","2018-11-10 02:58:00","11742"
"","","4.72","","10.793","","","","","","40.98","2018-11-10 03:08:00","11742"
"","","6.479","","11.001","","","","","","41.0","2018-11-10 03:18:00","11742"
"","","5.289","","11.444","","","","","","41.0","2018-11-10 03:28:00","11742"
"","","5.369","","11.92","","","","","","40.98","2018-11-10 03:38:00","11742"
"","","3.819","","12.363","","","","","","40.9","2018-11-10 03:48:00","11742"
"","","4.14","","12.09","","","","","","40.81","2018-11-10 03:58:00","11742"
"","","5.52","","11.818","","","","","","40.73","2018-11-10 04:08:00","11742"
"","","5.159","","11.96","","","","","","40.78","2018-11-10 04:18:00","11742"
"","","4.159","","11.907","","","","","","40.91","2018-11-10 04:28:00","11742"
"","","5.529","","11.821","","","","","","41.05","2018-11-10 04:38:00","11742"
"","","4.959","","11.687","","","","","","41.13","2018-11-10 04:48:00","11742"
"","","5.839","","12.252","","","","","","41.13","2018-11-10 04:58:00","11742"
"","","5.239","","12.7","","","","","","41.12","2018-11-10 05:08:00","11742"
"","","3.839","","12.732","","","","","","41.12","2018-11-10 05:18:00","11742"
"","","3.699","","12.195","","","","","","41.22","2018-11-10 05:28:00","11742"
"","","3.349","","11.601","","","","","","41.22","2018-11-10 05:38:00","11742"
"","","3.849","","11.088","","","","","","41.22","2018-11-10 05:48:00","11742"
"","","3.589","","10.298","","","","","","41.15","2018-11-10 05:58:00","11742"
"","","3.999","","9.733","","","","","","41.1","2018-11-10 06:08:00","11742"
"","","3.969","","9.216","","","","","","41.1","2018-11-10 06:18:00","11742"
"","","3.479","","9.269","","","","","","41.1","2018-11-10 06:28:00","11742"
"","","7.609","","9.378","","","","","","41.19","2018-11-10 06:38:00","11742"
"","","3.679","","9.37","","","","","","41.19","2018-11-10 06:48:00","11742"
"","","5.18","","10.018","","","","","","41.19","2018-11-10 06:58:00","11742"
"","","5.64","","10.56","","","","","","41.19","2018-11-10 07:08:00","11742"
"","","4.38","","11.052","","","","","","41.17","2018-11-10 07:18:00","11742"
"","","3.76","","11.22","","","","","","41.17","2018-11-10 07:28:00","11742"
"","","5.12","","11.387","","","","","","41.17","2018-11-10 07:38:00","11742"
"","","3.76","","11.42","","","","","","41.12","2018-11-10 07:48:00","11742"
"","","5.31","","11.396","","","","","","41.12","2018-11-10 07:58:00","11742"
"","","8.75","","11.448","","","","","","41.09","2018-11-10 08:08:00","11742"
"","","4.82","","11.501","","","","","","41.03","2018-11-10 08:18:00","11742"
"","","3.65","","11.68","","","","","","40.98","2018-11-10 08:28:00","11742"
"","","3.81","","11.448","","","","","","40.98","2018-11-10 08:38:00","11742"
"","","3.07","","11.404","","","","","","40.96","2018-11-10 08:48:00","11742"
"","","3.07","","10.569","","","","","","40.95","2018-11-10 08:58:00","11742"
"","","3.02","","9.658","","","","","","40.95","2018-11-10 09:08:00","11742"
"","","4.03","","8.746","","","","","","40.96","2018-11-10 09:18:00","11742"
"","","4.56","","8.424","","","","","","41.08","2018-11-10 09:28:00","11742"
