"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-07-18 16:32:00","8665"
"","","8.35","","5.097","","","","","","","2018-07-18 16:42:00","8665"
"","","1.649","","4.74","","","","","","","2018-07-18 16:52:00","8665"
"","","1.379","","4.562","","","","","","39.31","2018-07-18 17:02:00","8665"
"","","1.839","","4.455","","","","","","39.79","2018-07-18 17:12:00","8665"
"","","1.239","","4.273","","","","","","39.85","2018-07-18 17:22:00","8665"
"","","4.17","","5.022","","","","","","39.88","2018-07-18 17:32:00","8665"
"","","5.41","","5.02","","","","","","39.88","2018-07-18 17:42:00","8665"
"","","2.08","","6.046","","","","","","39.8","2018-07-18 17:52:00","8665"
"","","1.92","","6.221","","","","","","39.72","2018-07-18 18:02:00","8665"
"","","1.37","","6.332","","","","","","39.67","2018-07-18 18:12:00","8665"
"","","1.53","","6.393","","","","","","39.76","2018-07-18 18:22:00","8665"
"","","1.9","","6.267","","","","","","39.82","2018-07-18 18:32:00","8665"
"","","1.43","","5.193","","","","","","39.91","2018-07-18 18:42:00","8665"
"","","0.61","","4.078","","","","","","39.97","2018-07-18 18:52:00","8665"
"","","1.65","","3.813","","","","","","40.0","2018-07-18 19:02:00","8665"
"","","0.52","","3.28","","","","","","40.06","2018-07-18 19:12:00","8665"
"","","1.45","","3.247","","","","","","40.16","2018-07-18 19:22:00","8665"
"","","0.79","","2.946","","","","","","40.22","2018-07-18 19:32:00","8665"
"","","2.3","","2.914","","","","","","40.28","2018-07-18 19:42:00","8665"
"","","2.24","","3.243","","","","","","40.28","2018-07-18 19:52:00","8665"
"","","1.18","","3.573","","","","","","40.28","2018-07-18 20:02:00","8665"
"","","1.38","","3.886","","","","","","40.22","2018-07-18 20:12:00","8665"
"","","1.0","","3.776","","","","","","40.13","2018-07-18 20:22:00","8665"
"","","4.059","","4.017","","","","","","40.1","2018-07-18 20:32:00","8665"
"","","3.94","","5.03","","","","","","40.01","2018-07-18 20:42:00","8665"
"","","2.94","","5.722","","","","","","39.93","2018-07-18 20:52:00","8665"
"","","3.04","","6.048","","","","","","39.84","2018-07-18 21:02:00","8665"
"","","1.43","","6.682","","","","","","39.76","2018-07-18 21:12:00","8665"
"","","1.17","","6.784","","","","","","39.68","2018-07-18 21:22:00","8665"
"","","1.77","","6.805","","","","","","39.59","2018-07-18 21:32:00","8665"
"","","2.69","","5.921","","","","","","39.51","2018-07-18 21:42:00","8665"
"","","3.26","","5.413","","","","","","39.43","2018-07-18 21:52:00","8665"
"","","1.96","","5.27","","","","","","39.43","2018-07-18 22:02:00","8665"
"","","2.45","","5.071","","","","","","39.52","2018-07-18 22:12:00","8665"
"","","2.33","","5.437","","","","","","39.55","2018-07-18 22:22:00","8665"
"","","2.99","","5.852","","","","","","39.58","2018-07-18 22:32:00","8665"
"","","1.71","","6.08","","","","","","39.64","2018-07-18 22:42:00","8665"
"","","1.28","","5.681","","","","","","39.7","2018-07-18 22:52:00","8665"
