"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-11-14 16:00:00","2391"
"","","0.25","","0.152","","","","","","","2018-11-14 16:10:00","2391"
"","","0.0","","0.101","","","","","","","2018-11-14 16:20:00","2391"
"","","2.0","","0.228","","","","","","8.36","2018-11-14 16:30:00","2391"
"","","8.029","","1.159","","","","","","13.05","2018-11-14 16:40:00","2391"
"","","7.1","","3.856","","","","","","35.81","2018-11-14 16:50:00","2391"
"","","4.12","","6.746","","","","","","38.53","2018-11-14 17:00:00","2391"
"","","4.87","","8.677","","","","","","39.1","2018-11-14 17:10:00","2391"
"","","8.59","","10.659","","","","","","39.22","2018-11-14 17:20:00","2391"
"","","5.96","","12.983","","","","","","39.31","2018-11-14 17:30:00","2391"
"","","4.97","","14.595","","","","","","39.46","2018-11-14 17:40:00","2391"
"","","15.36","","14.131","","","","","","39.58","2018-11-14 17:50:00","2391"
"","","12.12","","16.174","","","","","","39.67","2018-11-14 18:00:00","2391"
"","","6.52","","19.124","","","","","","39.73","2018-11-14 18:10:00","2391"
"","","5.699","","19.796","","","","","","39.76","2018-11-14 18:20:00","2391"
"","","5.079","","19.69","","","","","","39.76","2018-11-14 18:30:00","2391"
"","","8.229","","19.584","","","","","","39.82","2018-11-14 18:40:00","2391"
"","","4.509","","19.225","","","","","","39.88","2018-11-14 18:50:00","2391"
"","","3.709","","16.127","","","","","","39.91","2018-11-14 19:00:00","2391"
"","","1.719","","12.704","","","","","","39.97","2018-11-14 19:10:00","2391"
"","","3.109","","11.316","","","","","","40.0","2018-11-14 19:20:00","2391"
"","","3.279","","10.262","","","","","","40.19","2018-11-14 19:30:00","2391"
"","","6.629","","9.277","","","","","","40.31","2018-11-14 19:40:00","2391"
"","","9.809","","9.908","","","","","","40.31","2018-11-14 19:50:00","2391"
"","","8.739","","11.629","","","","","","40.28","2018-11-14 20:00:00","2391"
"","","5.809","","13.676","","","","","","40.19","2018-11-14 20:10:00","2391"
"","","3.009","","14.775","","","","","","40.12","2018-11-14 20:20:00","2391"
"","","4.01","","15.142","","","","","","40.1","2018-11-14 20:30:00","2391"
"","","4.609","","15.439","","","","","","40.1","2018-11-14 20:40:00","2391"
"","","15.24","","14.617","","","","","","40.19","2018-11-14 20:50:00","2391"
"","","16.05","","17.263","","","","","","40.34","2018-11-14 21:00:00","2391"
"","","8.86","","19.909","","","","","","40.46","2018-11-14 21:10:00","2391"
"","","6.689","","21.151","","","","","","40.61","2018-11-14 21:20:00","2391"
"","","9.219","","23.125","","","","","","40.71","2018-11-14 21:30:00","2391"
"","","12.02","","25.245","","","","","","40.89","2018-11-14 21:40:00","2391"
"","","15.6","","28.261","","","","","","41.01","2018-11-14 21:50:00","2391"
"","","18.5","","28.408","","","","","","41.14","2018-11-14 22:00:00","2391"
"","","8.08","","28.554","","","","","","41.26","2018-11-14 22:10:00","2391"
"","","10.17","","29.087","","","","","","41.32","2018-11-14 22:20:00","2391"
"","","4.85","","28.77","","","","","","41.38","2018-11-14 22:30:00","2391"
"","","4.819","","26.992","","","","","","41.48","2018-11-14 22:40:00","2391"
"","","2.449","","24.061","","","","","","41.57","2018-11-14 22:50:00","2391"
"","","2.549","","18.749","","","","","","41.7","2018-11-14 23:00:00","2391"
"","","2.049","","13.397","","","","","","41.79","2018-11-14 23:10:00","2391"
"","","1.799","","10.091","","","","","","41.85","2018-11-14 23:20:00","2391"
"","","7.91","","7.637","","","","","","41.85","2018-11-14 23:30:00","2391"
"","","20.27","","8.882","","","","","","41.85","2018-11-14 23:40:00","2391"
"","","12.25","","11.907","","","","","","41.77","2018-11-14 23:50:00","2391"
"","","8.23","","15.855","","","","","","41.69","2018-11-15 00:00:00","2391"
"","","8.48","","18.31","","","","","","41.6","2018-11-15 00:10:00","2391"
"","","3.79","","20.825","","","","","","41.54","2018-11-15 00:20:00","2391"
"","","13.36","","23.443","","","","","","41.46","2018-11-15 00:30:00","2391"
"","","18.12","","25.661","","","","","","41.37","2018-11-15 00:40:00","2391"
"","","19.51","","28.05","","","","","","41.29","2018-11-15 00:50:00","2391"
"","","19.91","","31.005","","","","","","41.29","2018-11-15 01:00:00","2391"
"","","17.28","","35.494","","","","","","41.26","2018-11-15 01:10:00","2391"
"","","17.93","","39.442","","","","","","41.23","2018-11-15 01:20:00","2391"
"","","19.66","","43.288","","","","","","41.15","2018-11-15 01:30:00","2391"
"","","20.39","","45.852","","","","","","41.06","2018-11-15 01:40:00","2391"
"","","20.96","","46.776","","","","","","40.89","2018-11-15 01:50:00","2391"
"","","6.39","","47.134","","","","","","40.81","2018-11-15 02:00:00","2391"
"","","8.33","","42.584","","","","","","40.72","2018-11-15 02:10:00","2391"
"","","6.25","","37.887","","","","","","40.64","2018-11-15 02:20:00","2391"
"","","5.04","","33.133","","","","","","40.56","2018-11-15 02:30:00","2391"
"","","5.35","","27.309","","","","","","40.47","2018-11-15 02:40:00","2391"
"","","2.419","","21.062","","","","","","40.39","2018-11-15 02:50:00","2391"
"","","2.829","","13.914","","","","","","40.31","2018-11-15 03:00:00","2391"
"","","4.109","","11.676","","","","","","40.22","2018-11-15 03:10:00","2391"
"","","3.859","","10.645","","","","","","40.14","2018-11-15 03:20:00","2391"
"","","3.079","","9.672","","","","","","40.06","2018-11-15 03:30:00","2391"
"","","2.709","","8.748","","","","","","39.97","2018-11-15 03:40:00","2391"
"","","2.329","","7.799","","","","","","39.89","2018-11-15 03:50:00","2391"
"","","2.789","","7.75","","","","","","39.81","2018-11-15 04:00:00","2391"
"","","4.179","","7.734","","","","","","39.72","2018-11-15 04:10:00","2391"
"","","3.279","","7.498","","","","","","39.67","2018-11-15 04:20:00","2391"
"","","2.879","","7.262","","","","","","39.64","2018-11-15 04:30:00","2391"
"","","10.07","","7.343","","","","","","39.64","2018-11-15 04:40:00","2391"
"","","5.47","","8.467","","","","","","39.67","2018-11-15 04:50:00","2391"
"","","3.68","","9.591","","","","","","39.73","2018-11-15 05:00:00","2391"
"","","3.25","","9.954","","","","","","39.79","2018-11-15 05:10:00","2391"
"","","3.53","","10.056","","","","","","39.85","2018-11-15 05:20:00","2391"
"","","3.03","","10.044","","","","","","39.88","2018-11-15 05:30:00","2391"
