"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-09-21 11:47:00","11648"
"","","2.39","","1.459","","","","","","","2018-09-21 11:57:00","11648"
"","","3.0e-2","","0.997","","","","","","","2018-09-21 12:07:00","11648"
"","","0.33","","0.949","","","","","","38.71","2018-09-21 12:17:00","11648"
"","","0.81","","0.92","","","","","","39.34","2018-09-21 12:27:00","11648"
"","","5.0","","1.096","","","","","","39.76","2018-09-21 12:37:00","11648"
"","","0.4","","1.426","","","","","","39.76","2018-09-21 12:47:00","11648"
"","","0.0","","1.102","","","","","","39.82","2018-09-21 12:57:00","11648"
"","","1.59","","1.253","","","","","","39.82","2018-09-21 13:07:00","11648"
"","","0.39","","1.277","","","","","","39.79","2018-09-21 13:17:00","11648"
"","","1.57","","1.782","","","","","","39.71","2018-09-21 13:27:00","11648"
"","","0.25","","1.611","","","","","","39.64","2018-09-21 13:37:00","11648"
"","","0.12","","1.383","","","","","","39.64","2018-09-21 13:47:00","11648"
"","","0.0","","1.269","","","","","","39.64","2018-09-21 13:57:00","11648"
"","","0.0","","1.107","","","","","","39.7","2018-09-21 14:07:00","11648"
"","","0.0","","0.948","","","","","","39.79","2018-09-21 14:17:00","11648"
"","","0.0","","0.309","","","","","","39.82","2018-09-21 14:27:00","11648"
"","","0.0","","0.15","","","","","","39.88","2018-09-21 14:37:00","11648"
"","","0.0","","4.8e-2","","","","","","39.97","2018-09-21 14:47:00","11648"
"","","0.0","","0.0","","","","","","40.03","2018-09-21 14:57:00","11648"
"","","0.0","","0.0","","","","","","40.03","2018-09-21 15:07:00","11648"
"","","0.0","","0.0","","","","","","39.95","2018-09-21 15:17:00","11648"
"","","3.0e-2","","0.0","","","","","","39.88","2018-09-21 15:27:00","11648"
"","","2.19","","1.2e-2","","","","","","39.94","2018-09-21 15:37:00","11648"
"","","2.54","","0.903","","","","","","39.94","2018-09-21 15:47:00","11648"
"","","2.16","","1.794","","","","","","39.88","2018-09-21 15:57:00","11648"
"","","0.19","","2.673","","","","","","39.88","2018-09-21 16:07:00","11648"
"","","0.4","","2.836","","","","","","39.88","2018-09-21 16:17:00","11648"
"","","0.42","","2.999","","","","","","39.8","2018-09-21 16:27:00","11648"
"","","0.45","","3.158","","","","","","39.73","2018-09-21 16:37:00","11648"
"","","0.74","","2.45","","","","","","39.67","2018-09-21 16:47:00","11648"
"","","0.9","","1.859","","","","","","39.59","2018-09-21 16:57:00","11648"
"","","0.219","","1.282","","","","","","39.5","2018-09-21 17:07:00","11648"
"","","0.269","","1.228","","","","","","39.42","2018-09-21 17:17:00","11648"
"","","0.95","","1.175","","","","","","39.34","2018-09-21 17:27:00","11648"
"","","1.62","","1.391","","","","","","39.25","2018-09-21 17:37:00","11648"
"","","0.59","","1.594","","","","","","39.17","2018-09-21 17:47:00","11648"
"","","0.98","","1.692","","","","","","39.1","2018-09-21 17:57:00","11648"
"","","2.34","","1.789","","","","","","39.1","2018-09-21 18:07:00","11648"
"","","0.25","","2.079","","","","","","39.1","2018-09-21 18:17:00","11648"
"","","0.0","","2.071","","","","","","39.1","2018-09-21 18:27:00","11648"
"","","0.0","","1.684","","","","","","39.16","2018-09-21 18:37:00","11648"
"","","2.0e-2","","1.298","","","","","","39.25","2018-09-21 18:47:00","11648"
"","","0.0","","0.899","","","","","","39.31","2018-09-21 18:57:00","11648"
"","","0.0","","0.5","","","","","","39.4","2018-09-21 19:07:00","11648"
"","","3.0e-2","","0.101","","","","","","39.46","2018-09-21 19:17:00","11648"
"","","1.42","","1.2e-2","","","","","","39.58","2018-09-21 19:27:00","11648"
"","","1.92","","0.59","","","","","","39.61","2018-09-21 19:37:00","11648"
"","","1.26","","1.168","","","","","","39.61","2018-09-21 19:47:00","11648"
"","","1.0","","1.68","","","","","","39.53","2018-09-21 19:57:00","11648"
"","","1.87","","2.193","","","","","","39.44","2018-09-21 20:07:00","11648"
"","","0.3","","2.6","","","","","","39.36","2018-09-21 20:17:00","11648"
"","","0.4","","2.751","","","","","","39.28","2018-09-21 20:27:00","11648"
"","","0.45","","2.336","","","","","","39.19","2018-09-21 20:37:00","11648"
"","","0.67","","1.941","","","","","","39.11","2018-09-21 20:47:00","11648"
"","","0.0","","1.611","","","","","","39.07","2018-09-21 20:57:00","11648"
"","","0.0","","1.098","","","","","","39.1","2018-09-21 21:07:00","11648"
"","","0.0","","0.691","","","","","","39.13","2018-09-21 21:17:00","11648"
"","","0.0","","0.529","","","","","","39.16","2018-09-21 21:27:00","11648"
"","","0.0","","0.366","","","","","","39.22","2018-09-21 21:37:00","11648"
"","","0.14","","0.183","","","","","","39.31","2018-09-21 21:47:00","11648"
"","","0.87","","5.6e-2","","","","","","39.43","2018-09-21 21:57:00","11648"
