"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-07-25 16:25:00","263"
"","","10.43","","6.367","","","","","","","2018-07-25 16:35:00","263"
"","","0.289","","4.48","","","","","","","2018-07-25 16:45:00","263"
"","","0.149","","3.536","","","","","","36.71","2018-07-25 16:55:00","263"
"","","2.9e-2","","2.902","","","","","","38.8","2018-07-25 17:05:00","263"
"","","3.419","","2.479","","","","","","39.46","2018-07-25 17:15:00","263"
"","","1.939","","3.268","","","","","","39.79","2018-07-25 17:25:00","263"
"","","8.389","","2.537","","","","","","39.79","2018-07-25 17:35:00","263"
"","","3.769","","3.953","","","","","","39.71","2018-07-25 17:45:00","263"
"","","3.109","","5.369","","","","","","39.62","2018-07-25 17:55:00","263"
"","","3.739","","6.831","","","","","","39.54","2018-07-25 18:05:00","263"
"","","1.509","","8.035","","","","","","39.46","2018-07-25 18:15:00","263"
"","","0.579","","7.86","","","","","","39.55","2018-07-25 18:25:00","263"
"","","0.339","","6.704","","","","","","39.67","2018-07-25 18:35:00","263"
"","","3.339","","5.406","","","","","","39.79","2018-07-25 18:45:00","263"
"","","1.079","","4.311","","","","","","39.88","2018-07-25 18:55:00","263"
"","","1.099","","3.237","","","","","","39.88","2018-07-25 19:05:00","263"
"","","0.969","","2.411","","","","","","39.88","2018-07-25 19:15:00","263"
"","","2.059","","2.244","","","","","","39.88","2018-07-25 19:25:00","263"
"","","2.139","","2.846","","","","","","39.94","2018-07-25 19:35:00","263"
"","","2.649","","3.481","","","","","","40.03","2018-07-25 19:45:00","263"
"","","4.599","","4.12","","","","","","40.12","2018-07-25 19:55:00","263"
"","","2.759","","4.796","","","","","","40.22","2018-07-25 20:05:00","263"
"","","2.409","","5.479","","","","","","40.22","2018-07-25 20:15:00","263"
"","","1.519","","6.013","","","","","","40.13","2018-07-25 20:25:00","263"
"","","1.229","","5.793","","","","","","40.05","2018-07-25 20:35:00","263"
"","","1.279","","5.443","","","","","","39.97","2018-07-25 20:45:00","263"
"","","0.139","","4.865","","","","","","39.88","2018-07-25 20:55:00","263"
"","","0.129","","3.798","","","","","","39.8","2018-07-25 21:05:00","263"
"","","0.0","","2.728","","","","","","39.82","2018-07-25 21:15:00","263"
"","","0.699","","1.8","","","","","","39.94","2018-07-25 21:25:00","263"
"","","1.27","","1.466","","","","","","39.94","2018-07-25 21:35:00","263"
"","","1.96","","1.463","","","","","","39.86","2018-07-25 21:45:00","263"
"","","2.009","","1.76","","","","","","39.78","2018-07-25 21:55:00","263"
"","","2.079","","2.521","","","","","","40.0","2018-07-25 22:05:00","263"
"","","5.34","","3.315","","","","","","40.22","2018-07-25 22:15:00","263"
"","","4.87","","5.245","","","","","","40.31","2018-07-25 22:25:00","263"
"","","7.07","","7.133","","","","","","40.31","2018-07-25 22:35:00","263"
"","","6.36","","9.205","","","","","","40.22","2018-07-25 22:45:00","263"
"","","5.13","","10.996","","","","","","40.16","2018-07-25 22:55:00","263"
"","","5.47","","12.404","","","","","","40.31","2018-07-25 23:05:00","263"
"","","4.69","","13.646","","","","","","40.43","2018-07-25 23:15:00","263"
"","","3.51","","13.573","","","","","","40.49","2018-07-25 23:25:00","263"
"","","5.31","","13.308","","","","","","40.52","2018-07-25 23:35:00","263"
"","","3.95","","12.328","","","","","","40.52","2018-07-25 23:45:00","263"
"","","3.79","","11.347","","","","","","40.49","2018-07-25 23:55:00","263"
"","","3.05","","10.663","","","","","","40.49","2018-07-26 00:05:00","263"
"","","3.699","","10.08","","","","","","40.49","2018-07-26 00:15:00","263"
"","","3.51","","9.6","","","","","","40.49","2018-07-26 00:25:00","263"
"","","2.51","","9.12","","","","","","40.41","2018-07-26 00:35:00","263"
"","","3.179","","8.806","","","","","","40.32","2018-07-26 00:45:00","263"
"","","3.209","","8.492","","","","","","40.25","2018-07-26 00:55:00","263"
"","","3.419","","8.256","","","","","","40.16","2018-07-26 01:05:00","263"
"","","3.369","","8.122","","","","","","40.12","2018-07-26 01:15:00","263"
"","","3.229","","8.064","","","","","","40.1","2018-07-26 01:25:00","263"
"","","7.789","","8.007","","","","","","40.1","2018-07-26 01:35:00","263"
"","","5.479","","8.943","","","","","","40.01","2018-07-26 01:45:00","263"
"","","6.439","","10.27","","","","","","39.93","2018-07-26 01:55:00","263"
"","","3.989","","11.194","","","","","","39.84","2018-07-26 02:05:00","263"
"","","4.189","","11.527","","","","","","39.76","2018-07-26 02:15:00","263"
"","","4.399","","11.861","","","","","","39.68","2018-07-26 02:25:00","263"
"","","3.009","","12.195","","","","","","39.59","2018-07-26 02:35:00","263"
"","","4.17","","11.662","","","","","","39.51","2018-07-26 02:45:00","263"
"","","3.77","","10.576","","","","","","39.43","2018-07-26 02:55:00","263"
"","","7.04","","10.043","","","","","","39.34","2018-07-26 03:05:00","263"
"","","5.07","","10.402","","","","","","39.26","2018-07-26 03:15:00","263"
"","","9.17","","11.562","","","","","","39.18","2018-07-26 03:25:00","263"
"","","3.8","","11.921","","","","","","39.1","2018-07-26 03:35:00","263"
"","","4.89","","12.214","","","","","","39.13","2018-07-26 03:45:00","263"
"","","3.199","","12.226","","","","","","39.13","2018-07-26 03:55:00","263"
"","","2.369","","11.831","","","","","","39.1","2018-07-26 04:05:00","263"
"","","3.319","","11.069","","","","","","39.1","2018-07-26 04:15:00","263"
"","","3.499","","9.555","","","","","","39.13","2018-07-26 04:25:00","263"
"","","2.289","","8.842","","","","","","39.16","2018-07-26 04:35:00","263"
"","","2.489","","7.865","","","","","","39.16","2018-07-26 04:45:00","263"
"","","3.229","","7.331","","","","","","39.19","2018-07-26 04:55:00","263"
"","","3.009","","7.254","","","","","","39.22","2018-07-26 05:05:00","263"
"","","3.879","","7.266","","","","","","39.22","2018-07-26 05:15:00","263"
"","","4.909","","7.494","","","","","","39.25","2018-07-26 05:25:00","263"
"","","4.319","","7.901","","","","","","39.25","2018-07-26 05:35:00","263"
"","","2.799","","8.646","","","","","","39.25","2018-07-26 05:45:00","263"
"","","5.17","","9.391","","","","","","39.25","2018-07-26 05:55:00","263"
"","","4.34","","9.932","","","","","","39.25","2018-07-26 06:05:00","263"
"","","6.92","","10.722","","","","","","39.28","2018-07-26 06:15:00","263"
"","","4.21","","10.91","","","","","","39.31","2018-07-26 06:25:00","263"
"","","4.6","","11.024","","","","","","39.31","2018-07-26 06:35:00","263"
"","","4.649","","11.139","","","","","","39.28","2018-07-26 06:45:00","263"
"","","2.909","","11.253","","","","","","39.22","2018-07-26 06:55:00","263"
"","","3.069","","10.736","","","","","","39.19","2018-07-26 07:05:00","263"
"","","3.459","","9.881","","","","","","39.19","2018-07-26 07:15:00","263"
"","","3.349","","9.477","","","","","","39.19","2018-07-26 07:25:00","263"
"","","5.43","","9.013","","","","","","39.22","2018-07-26 07:35:00","263"
"","","4.79","","9.09","","","","","","39.22","2018-07-26 07:45:00","263"
"","","3.83","","9.168","","","","","","39.22","2018-07-26 07:55:00","263"
"","","1.95","","9.477","","","","","","39.16","2018-07-26 08:05:00","263"
"","","4.24","","9.787","","","","","","39.07","2018-07-26 08:15:00","263"
"","","4.71","","10.15","","","","","","38.99","2018-07-26 08:25:00","263"
"","","4.47","","10.561","","","","","","38.91","2018-07-26 08:35:00","263"
"","","3.63","","10.431","","","","","","38.82","2018-07-26 08:45:00","263"
"","","3.179","","9.959","","","","","","38.74","2018-07-26 08:55:00","263"
"","","3.28","","9.735","","","","","","38.66","2018-07-26 09:05:00","263"
"","","3.13","","9.47","","","","","","38.57","2018-07-26 09:15:00","263"
"","","3.139","","9.022","","","","","","38.62","2018-07-26 09:25:00","263"
"","","3.479","","8.48","","","","","","38.68","2018-07-26 09:35:00","263"
"","","3.709","","8.077","","","","","","38.74","2018-07-26 09:45:00","263"
"","","3.969","","8.109","","","","","","38.8","2018-07-26 09:55:00","263"
"","","4.56","","8.389","","","","","","38.86","2018-07-26 10:05:00","263"
"","","3.829","","8.711","","","","","","38.86","2018-07-26 10:15:00","263"
"","","3.689","","8.992","","","","","","38.83","2018-07-26 10:25:00","263"
"","","2.449","","9.216","","","","","","38.75","2018-07-26 10:35:00","263"
"","","3.209","","9.106","","","","","","38.66","2018-07-26 10:45:00","263"
"","","4.219","","8.902","","","","","","38.68","2018-07-26 10:55:00","263"
"","","4.049","","8.935","","","","","","38.77","2018-07-26 11:05:00","263"
"","","3.889","","8.967","","","","","","38.83","2018-07-26 11:15:00","263"
"","","4.038","","9.053","","","","","","38.92","2018-07-26 11:25:00","263"
"","","3.389","","9.134","","","","","","38.95","2018-07-26 11:35:00","263"
"","","12.46","","9.677","","","","","","38.95","2018-07-26 11:45:00","263"
"","","3.13","","9.544","","","","","","38.95","2018-07-26 11:55:00","263"
"","","4.27","","9.634","","","","","","39.01","2018-07-26 12:05:00","263"
"","","4.66","","9.724","","","","","","39.01","2018-07-26 12:15:00","263"
"","","5.22","","9.906","","","","","","39.07","2018-07-26 12:25:00","263"
"","","3.439","","10.291","","","","","","39.13","2018-07-26 12:35:00","263"
"","","5.609","","10.772","","","","","","39.16","2018-07-26 12:45:00","263"
"","","15.02","","11.676","","","","","","39.19","2018-07-26 12:55:00","263"
"","","5.25","","12.221","","","","","","39.19","2018-07-26 13:05:00","263"
"","","3.76","","12.62","","","","","","39.19","2018-07-26 13:15:00","263"
"","","5.789","","12.86","","","","","","39.19","2018-07-26 13:25:00","263"
"","","6.949","","13.319","","","","","","39.1","2018-07-26 13:35:00","263"
"","","5.079","","13.551","","","","","","39.07","2018-07-26 13:45:00","263"
"","","4.589","","13.335","","","","","","39.13","2018-07-26 13:55:00","263"
"","","4.859","","13.03","","","","","","39.22","2018-07-26 14:05:00","263"
"","","4.22","","12.761","","","","","","39.28","2018-07-26 14:15:00","263"
"","","4.12","","12.342","","","","","","39.31","2018-07-26 14:25:00","263"
"","","4.3","","11.703","","","","","","39.34","2018-07-26 14:35:00","263"
"","","4.479","","11.097","","","","","","39.34","2018-07-26 14:45:00","263"
"","","3.529","","10.78","","","","","","39.26","2018-07-26 14:55:00","263"
"","","3.159","","10.239","","","","","","39.17","2018-07-26 15:05:00","263"
"","","2.059","","9.657","","","","","","39.09","2018-07-26 15:15:00","263"
"","","3.519","","9.225","","","","","","39.01","2018-07-26 15:25:00","263"
"","","4.349","","8.94","","","","","","38.92","2018-07-26 15:35:00","263"
"","","3.219","","8.622","","","","","","38.84","2018-07-26 15:45:00","263"
"","","2.989","","8.182","","","","","","38.89","2018-07-26 15:55:00","263"
"","","3.959","","8.056","","","","","","38.98","2018-07-26 16:05:00","263"
"","","4.038","","8.381","","","","","","39.1","2018-07-26 16:15:00","263"
"","","3.39","","8.707","","","","","","39.19","2018-07-26 16:25:00","263"
"","","4.26","","8.918","","","","","","39.28","2018-07-26 16:35:00","263"
"","","3.63","","8.963","","","","","","39.31","2018-07-26 16:45:00","263"
"","","4.34","","9.387","","","","","","39.34","2018-07-26 16:55:00","263"
"","","4.13","","9.758","","","","","","39.37","2018-07-26 17:05:00","263"
"","","8.51","","9.913","","","","","","39.37","2018-07-26 17:15:00","263"
"","","4.98","","10.328","","","","","","39.37","2018-07-26 17:25:00","263"
"","","4.9","","10.712","","","","","","39.34","2018-07-26 17:35:00","263"
"","","4.89","","11.229","","","","","","39.31","2018-07-26 17:45:00","263"
"","","5.89","","11.489","","","","","","39.31","2018-07-26 17:55:00","263"
"","","3.31","","11.798","","","","","","39.31","2018-07-26 18:05:00","263"
"","","4.25","","11.762","","","","","","39.34","2018-07-26 18:15:00","263"
"","","5.82","","11.465","","","","","","39.34","2018-07-26 18:25:00","263"
"","","4.24","","11.168","","","","","","39.34","2018-07-26 18:35:00","263"
"","","3.78","","10.899","","","","","","39.26","2018-07-26 18:45:00","263"
