"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-12-12 16:26:00","11158"
"","","6.89","","4.206","","","","","","","2018-12-12 16:36:00","11158"
"","","14.149","","8.412","","","","","","","2018-12-12 16:46:00","11158"
"","","19.14","","14.947","","","","","","39.93","2018-12-12 16:56:00","11158"
"","","12.31","","18.868","","","","","","39.93","2018-12-12 17:06:00","11158"
"","","8.85","","20.733","","","","","","39.85","2018-12-12 17:16:00","11158"
"","","11.07","","25.239","","","","","","39.76","2018-12-12 17:26:00","11158"
"","","8.31","","27.439","","","","","","39.68","2018-12-12 17:36:00","11158"
"","","5.87","","28.017","","","","","","39.6","2018-12-12 17:46:00","11158"
"","","5.03","","24.647","","","","","","39.51","2018-12-12 17:56:00","11158"
"","","7.91","","21.277","","","","","","39.43","2018-12-12 18:06:00","11158"
"","","4.31","","18.315","","","","","","39.53","2018-12-12 18:16:00","11158"
"","","2.68","","15.563","","","","","","39.72","2018-12-12 18:26:00","11158"
"","","4.28","","13.703","","","","","","39.9","2018-12-12 18:36:00","11158"
"","","11.86","","12.063","","","","","","40.03","2018-12-12 18:46:00","11158"
"","","11.69","","14.432","","","","","","40.1","2018-12-12 18:56:00","11158"
"","","8.44","","16.8","","","","","","40.11","2018-12-12 19:06:00","11158"
"","","17.17","","19.511","","","","","","40.11","2018-12-12 19:16:00","11158"
"","","9.12","","21.469","","","","","","40.11","2018-12-12 19:26:00","11158"
"","","5.35","","23.439","","","","","","40.03","2018-12-12 19:36:00","11158"
"","","8.51","","25.16","","","","","","39.94","2018-12-12 19:46:00","11158"
"","","7.18","","23.325","","","","","","39.86","2018-12-12 19:56:00","11158"
"","","6.74","","21.489","","","","","","39.78","2018-12-12 20:06:00","11158"
"","","7.9","","19.654","","","","","","39.69","2018-12-12 20:16:00","11158"
"","","4.92","","18.685","","","","","","39.61","2018-12-12 20:26:00","11158"
"","","3.22","","16.975","","","","","","39.59","2018-12-12 20:36:00","11158"
"","","3.25","","14.835","","","","","","39.8","2018-12-12 20:46:00","11158"
"","","4.2","","13.235","","","","","","39.97","2018-12-12 20:56:00","11158"
"","","3.78","","11.851","","","","","","40.11","2018-12-12 21:06:00","11158"
"","","3.67","","10.468","","","","","","40.27","2018-12-12 21:16:00","11158"
"","","3.87","","9.263","","","","","","40.45","2018-12-12 21:26:00","11158"
"","","4.76","","8.835","","","","","","40.62","2018-12-12 21:36:00","11158"
"","","5.99","","9.45","","","","","","40.75","2018-12-12 21:46:00","11158"
"","","13.85","","10.565","","","","","","40.87","2018-12-12 21:56:00","11158"
"","","8.44","","12.462","","","","","","40.98","2018-12-12 22:06:00","11158"
"","","9.03","","14.599","","","","","","41.03","2018-12-12 22:16:00","11158"
"","","9.0","","16.723","","","","","","41.07","2018-12-12 22:26:00","11158"
"","","9.54","","18.823","","","","","","41.17","2018-12-12 22:36:00","11158"
"","","10.27","","20.769","","","","","","41.28","2018-12-12 22:46:00","11158"
"","","9.67","","22.266","","","","","","41.28","2018-12-12 22:56:00","11158"
"","","7.76","","22.767","","","","","","41.21","2018-12-12 23:06:00","11158"
"","","7.62","","22.25","","","","","","41.21","2018-12-12 23:16:00","11158"
"","","3.37","","21.689","","","","","","41.52","2018-12-12 23:26:00","11158"
"","","5.32","","20.179","","","","","","41.66","2018-12-12 23:36:00","11158"
"","","4.91","","18.294","","","","","","41.68","2018-12-12 23:46:00","11158"
"","","5.43","","16.524","","","","","","41.75","2018-12-12 23:56:00","11158"
"","","5.02","","14.631","","","","","","41.75","2018-12-13 00:06:00","11158"
"","","8.14","","13.683","","","","","","41.7","2018-12-13 00:16:00","11158"
"","","7.8","","13.756","","","","","","41.7","2018-12-13 00:26:00","11158"
"","","2.94","","14.765","","","","","","41.7","2018-12-13 00:36:00","11158"
"","","3.13","","14.041","","","","","","41.76","2018-12-13 00:46:00","11158"
"","","3.13","","13.15","","","","","","41.79","2018-12-13 00:56:00","11158"
"","","10.57","","12.38","","","","","","41.83","2018-12-13 01:06:00","11158"
"","","10.36","","14.387","","","","","","41.83","2018-12-13 01:16:00","11158"
"","","7.78","","15.429","","","","","","41.81","2018-12-13 01:26:00","11158"
"","","8.69","","15.791","","","","","","41.79","2018-12-13 01:36:00","11158"
"","","6.02","","17.684","","","","","","41.78","2018-12-13 01:46:00","11158"
"","","4.699","","18.86","","","","","","41.73","2018-12-13 01:56:00","11158"
"","","4.68","","19.498","","","","","","41.66","2018-12-13 02:06:00","11158"
"","","4.58","","17.187","","","","","","41.65","2018-12-13 02:16:00","11158"
"","","3.18","","14.834","","","","","","41.57","2018-12-13 02:26:00","11158"
"","","5.56","","13.161","","","","","","41.49","2018-12-13 02:36:00","11158"
"","","4.46","","11.81","","","","","","41.41","2018-12-13 02:46:00","11158"
"","","5.88","","11.623","","","","","","41.32","2018-12-13 02:56:00","11158"
"","","6.09","","12.104","","","","","","41.24","2018-12-13 03:06:00","11158"
"","","4.73","","12.592","","","","","","41.18","2018-12-13 03:16:00","11158"
"","","5.15","","12.824","","","","","","41.13","2018-12-13 03:26:00","11158"
"","","5.72","","13.056","","","","","","41.11","2018-12-13 03:36:00","11158"
"","","4.12","","13.337","","","","","","41.09","2018-12-13 03:46:00","11158"
"","","3.99","","12.751","","","","","","41.09","2018-12-13 03:56:00","11158"
"","","5.01","","12.035","","","","","","41.01","2018-12-13 04:06:00","11158"
"","","3.93","","11.265","","","","","","40.92","2018-12-13 04:16:00","11158"
"","","5.09","","11.208","","","","","","40.84","2018-12-13 04:26:00","11158"
"","","4.04","","10.757","","","","","","40.83","2018-12-13 04:36:00","11158"
"","","5.82","","10.732","","","","","","40.83","2018-12-13 04:46:00","11158"
"","","4.74","","10.984","","","","","","40.78","2018-12-13 04:56:00","11158"
"","","5.15","","11.404","","","","","","40.72","2018-12-13 05:06:00","11158"
"","","6.78","","11.876","","","","","","40.64","2018-12-13 05:16:00","11158"
"","","5.9","","12.238","","","","","","40.55","2018-12-13 05:26:00","11158"
"","","3.96","","12.995","","","","","","40.47","2018-12-13 05:36:00","11158"
"","","2.59","","12.535","","","","","","40.39","2018-12-13 05:46:00","11158"
"","","3.31","","11.953","","","","","","40.31","2018-12-13 05:56:00","11158"
"","","2.75","","10.976","","","","","","40.23","2018-12-13 06:06:00","11158"
"","","9.88","","10.227","","","","","","40.14","2018-12-13 06:16:00","11158"
"","","5.54","","10.081","","","","","","40.06","2018-12-13 06:26:00","11158"
"","","6.71","","10.132","","","","","","39.98","2018-12-13 06:36:00","11158"
"","","5.21","","11.054","","","","","","39.89","2018-12-13 06:46:00","11158"
"","","5.88","","12.1","","","","","","39.81","2018-12-13 06:56:00","11158"
"","","5.35","","13.158","","","","","","39.73","2018-12-13 07:06:00","11158"
"","","2.919","","13.988","","","","","","39.64","2018-12-13 07:16:00","11158"
"","","4.42","","13.532","","","","","","39.56","2018-12-13 07:26:00","11158"
"","","3.71","","12.311","","","","","","39.48","2018-12-13 07:36:00","11158"
"","","3.15","","11.566","","","","","","39.39","2018-12-13 07:46:00","11158"
"","","4.62","","10.683","","","","","","39.31","2018-12-13 07:56:00","11158"
"","","4.97","","10.386","","","","","","39.23","2018-12-13 08:06:00","11158"
"","","4.46","","10.089","","","","","","39.15","2018-12-13 08:16:00","11158"
"","","3.29","","10.105","","","","","","39.21","2018-12-13 08:26:00","11158"
"","","3.87","","10.17","","","","","","39.22","2018-12-13 08:36:00","11158"
"","","2.86","","10.0","","","","","","39.31","2018-12-13 08:46:00","11158"
"","","2.33","","9.654","","","","","","39.34","2018-12-13 08:56:00","11158"
"","","3.67","","8.937","","","","","","39.39","2018-12-13 09:06:00","11158"
"","","3.52","","8.49","","","","","","39.43","2018-12-13 09:16:00","11158"
"","","3.95","","8.168","","","","","","39.43","2018-12-13 09:26:00","11158"
"","","3.9","","8.18","","","","","","39.56","2018-12-13 09:36:00","11158"
"","","3.05","","8.428","","","","","","39.56","2018-12-13 09:46:00","11158"
"","","4.98","","8.852","","","","","","39.56","2018-12-13 09:56:00","11158"
"","","4.71","","9.605","","","","","","39.54","2018-12-13 10:06:00","11158"
"","","3.82","","10.089","","","","","","39.58","2018-12-13 10:16:00","11158"
"","","5.47","","10.512","","","","","","39.58","2018-12-13 10:26:00","11158"
"","","5.48","","11.151","","","","","","39.58","2018-12-13 10:36:00","11158"
"","","4.15","","11.79","","","","","","39.58","2018-12-13 10:46:00","11158"
"","","3.33","","11.892","","","","","","39.62","2018-12-13 10:56:00","11158"
"","","3.43","","11.371","","","","","","39.74","2018-12-13 11:06:00","11158"
"","","2.19","","10.809","","","","","","39.77","2018-12-13 11:16:00","11158"
"","","2.63","","9.963","","","","","","39.83","2018-12-13 11:26:00","11158"
"","","2.86","","8.807","","","","","","39.83","2018-12-13 11:36:00","11158"
"","","3.01","","7.745","","","","","","39.84","2018-12-13 11:46:00","11158"
"","","9.07","","7.281","","","","","","39.83","2018-12-13 11:56:00","11158"
"","","7.36","","8.88","","","","","","39.81","2018-12-13 12:06:00","11158"
"","","6.41","","10.52","","","","","","39.76","2018-12-13 12:16:00","11158"
"","","9.7","","12.446","","","","","","39.72","2018-12-13 12:26:00","11158"
"","","5.459","","13.984","","","","","","39.72","2018-12-13 12:36:00","11158"
"","","17.48","","16.768","","","","","","39.74","2018-12-13 12:46:00","11158"
"","","7.13","","18.445","","","","","","39.74","2018-12-13 12:56:00","11158"
"","","7.63","","18.555","","","","","","39.7","2018-12-13 13:06:00","11158"
"","","3.25","","18.461","","","","","","39.62","2018-12-13 13:16:00","11158"
"","","3.83","","17.024","","","","","","39.59","2018-12-13 13:26:00","11158"
"","","4.05","","15.974","","","","","","39.77","2018-12-13 13:36:00","11158"
"","","3.79","","13.585","","","","","","40.01","2018-12-13 13:46:00","11158"
"","","5.04","","12.332","","","","","","40.17","2018-12-13 13:56:00","11158"
"","","5.64","","11.277","","","","","","40.25","2018-12-13 14:06:00","11158"
"","","7.779","","10.671","","","","","","40.28","2018-12-13 14:16:00","11158"
"","","6.329","","11.688","","","","","","40.25","2018-12-13 14:26:00","11158"
"","","6.729","","12.868","","","","","","40.17","2018-12-13 14:36:00","11158"
"","","7.689","","14.048","","","","","","40.08","2018-12-13 14:46:00","11158"
"","","8.79","","15.529","","","","","","40.0","2018-12-13 14:56:00","11158"
"","","9.42","","17.055","","","","","","39.92","2018-12-13 15:06:00","11158"
"","","4.31","","18.337","","","","","","39.83","2018-12-13 15:16:00","11158"
"","","3.749","","17.516","","","","","","39.75","2018-12-13 15:26:00","11158"
"","","5.22","","16.531","","","","","","39.67","2018-12-13 15:36:00","11158"
"","","6.27","","15.917","","","","","","39.58","2018-12-13 15:46:00","11158"
"","","8.75","","15.339","","","","","","39.5","2018-12-13 15:56:00","11158"
"","","9.6","","15.323","","","","","","39.42","2018-12-13 16:06:00","11158"
"","","7.45","","15.307","","","","","","39.39","2018-12-13 16:16:00","11158"
"","","7.4","","16.585","","","","","","39.39","2018-12-13 16:26:00","11158"
"","","4.019","","17.842","","","","","","39.31","2018-12-13 16:36:00","11158"
