"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-11-14 16:02:00","9390"
"","","0.48","","0.293","","","","","","","2018-11-14 16:12:00","9390"
"","","0.0","","0.195","","","","","","","2018-11-14 16:22:00","9390"
"","","2.69","","0.439","","","","","","7.81","2018-11-14 16:32:00","9390"
"","","0.0","","0.351","","","","","","26.4","2018-11-14 16:42:00","9390"
"","","0.15","","0.354","","","","","","36.45","2018-11-14 16:52:00","9390"
"","","0.13","","0.407","","","","","","38.65","2018-11-14 17:02:00","9390"
"","","1.29","","0.37","","","","","","39.91","2018-11-14 17:12:00","9390"
"","","0.1","","0.423","","","","","","40.1","2018-11-14 17:22:00","9390"
"","","0.11","","0.272","","","","","","40.1","2018-11-14 17:32:00","9390"
"","","0.0","","0.313","","","","","","40.1","2018-11-14 17:42:00","9390"
"","","3.54","","0.297","","","","","","40.01","2018-11-14 17:52:00","9390"
"","","3.07","","1.493","","","","","","39.93","2018-11-14 18:02:00","9390"
"","","0.64","","2.682","","","","","","39.84","2018-11-14 18:12:00","9390"
"","","0.29","","2.889","","","","","","39.76","2018-11-14 18:22:00","9390"
"","","0.85","","3.105","","","","","","39.68","2018-11-14 18:32:00","9390"
"","","1.4","","3.41","","","","","","39.59","2018-11-14 18:42:00","9390"
"","","2.38","","3.935","","","","","","39.51","2018-11-14 18:52:00","9390"
"","","1.23","","3.256","","","","","","39.43","2018-11-14 19:02:00","9390"
"","","0.11","","2.507","","","","","","39.34","2018-11-14 19:12:00","9390"
"","","0.13","","2.299","","","","","","39.26","2018-11-14 19:22:00","9390"
"","","0.49","","2.091","","","","","","39.18","2018-11-14 19:32:00","9390"
"","","2.49","","1.945","","","","","","39.4","2018-11-14 19:42:00","9390"
"","","2.0","","2.189","","","","","","39.58","2018-11-14 19:52:00","9390"
"","","2.36","","2.58","","","","","","39.67","2018-11-14 20:02:00","9390"
"","","2.57","","3.04","","","","","","39.7","2018-11-14 20:12:00","9390"
"","","1.479","","3.947","","","","","","39.76","2018-11-14 20:22:00","9390"
"","","0.589","","4.496","","","","","","39.79","2018-11-14 20:32:00","9390"
