"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-09-21 12:12:00","11666"
"","","6.1","","3.724","","","","","","","2018-09-21 12:22:00","11666"
"","","8.719","","7.448","","","","","","","2018-09-21 12:32:00","11666"
"","","7.249","","10.011","","","","","","39.13","2018-09-21 12:42:00","11666"
"","","4.399","","11.549","","","","","","39.34","2018-09-21 12:52:00","11666"
"","","3.739","","11.415","","","","","","39.34","2018-09-21 13:02:00","11666"
"","","3.819","","12.969","","","","","","39.34","2018-09-21 13:12:00","11666"
"","","2.949","","13.249","","","","","","39.34","2018-09-21 13:22:00","11666"
"","","6.579","","12.321","","","","","","39.37","2018-09-21 13:32:00","11666"
"","","6.179","","11.886","","","","","","39.31","2018-09-21 13:42:00","11666"
"","","2.889","","11.45","","","","","","39.28","2018-09-21 13:52:00","11666"
"","","1.729","","10.835","","","","","","39.19","2018-09-21 14:02:00","11666"
"","","2.029","","10.107","","","","","","39.16","2018-09-21 14:12:00","11666"
"","","2.279","","9.411","","","","","","39.13","2018-09-21 14:22:00","11666"
"","","1.289","","8.682","","","","","","39.13","2018-09-21 14:32:00","11666"
"","","1.829","","6.912","","","","","","39.13","2018-09-21 14:42:00","11666"
"","","3.539","","5.142","","","","","","39.16","2018-09-21 14:52:00","11666"
"","","1.469","","4.71","","","","","","39.16","2018-09-21 15:02:00","11666"
"","","2.139","","4.755","","","","","","39.16","2018-09-21 15:12:00","11666"
"","","1.939","","4.718","","","","","","39.16","2018-09-21 15:22:00","11666"
"","","6.129","","4.763","","","","","","39.16","2018-09-21 15:32:00","11666"
"","","2.059","","4.857","","","","","","39.16","2018-09-21 15:42:00","11666"
"","","3.759","","5.642","","","","","","39.19","2018-09-21 15:52:00","11666"
"","","5.889","","6.428","","","","","","39.19","2018-09-21 16:02:00","11666"
"","","6.419","","7.954","","","","","","39.25","2018-09-21 16:12:00","11666"
"","","6.799","","9.777","","","","","","39.28","2018-09-21 16:22:00","11666"
"","","5.269","","11.519","","","","","","39.28","2018-09-21 16:32:00","11666"
"","","4.769","","12.826","","","","","","39.25","2018-09-21 16:42:00","11666"
"","","3.769","","13.237","","","","","","39.25","2018-09-21 16:52:00","11666"
"","","2.93","","13.241","","","","","","39.25","2018-09-21 17:02:00","11666"
"","","2.5","","12.037","","","","","","39.25","2018-09-21 17:12:00","11666"
"","","3.28","","10.617","","","","","","39.25","2018-09-21 17:22:00","11666"
"","","4.42","","9.339","","","","","","39.28","2018-09-21 17:32:00","11666"
"","","4.29","","8.94","","","","","","39.37","2018-09-21 17:42:00","11666"
"","","4.07","","8.746","","","","","","39.46","2018-09-21 17:52:00","11666"
"","","5.54","","8.958","","","","","","39.52","2018-09-21 18:02:00","11666"
"","","5.54","","10.02","","","","","","39.55","2018-09-21 18:12:00","11666"
"","","8.27","","11.082","","","","","","39.55","2018-09-21 18:22:00","11666"
"","","6.06","","12.214","","","","","","39.55","2018-09-21 18:32:00","11666"
"","","6.56","","13.137","","","","","","39.55","2018-09-21 18:42:00","11666"
"","","6.029","","13.858","","","","","","39.49","2018-09-21 18:52:00","11666"
"","","7.199","","14.782","","","","","","39.41","2018-09-21 19:02:00","11666"
"","","5.049","","14.981","","","","","","39.32","2018-09-21 19:12:00","11666"
