"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-10-24 15:32:00","9485"
"","","4.29","","2.619","","","","","","","2018-10-24 15:42:00","9485"
"","","3.8","","4.839","","","","","","","2018-10-24 15:52:00","9485"
"","","2.809","","5.949","","","","","","38.09","2018-10-24 16:02:00","9485"
"","","3.459","","6.448","","","","","","39.31","2018-10-24 16:12:00","9485"
"","","3.569","","6.781","","","","","","39.55","2018-10-24 16:22:00","9485"
"","","5.079","","8.234","","","","","","39.58","2018-10-24 16:32:00","9485"
"","","4.619","","9.241","","","","","","39.61","2018-10-24 16:42:00","9485"
"","","5.359","","9.761","","","","","","39.67","2018-10-24 16:52:00","9485"
"","","7.619","","10.396","","","","","","39.76","2018-10-24 17:02:00","9485"
"","","5.51","","11.231","","","","","","39.76","2018-10-24 17:12:00","9485"
"","","5.16","","12.065","","","","","","39.68","2018-10-24 17:22:00","9485"
"","","3.74","","12.713","","","","","","39.59","2018-10-24 17:32:00","9485"
"","","3.52","","12.355","","","","","","39.51","2018-10-24 17:42:00","9485"
"","","2.54","","11.721","","","","","","39.43","2018-10-24 17:52:00","9485"
"","","1.78","","10.573","","","","","","39.67","2018-10-24 18:02:00","9485"
"","","1.06","","9.055","","","","","","39.85","2018-10-24 18:12:00","9485"
"","","1.86","","7.537","","","","","","39.88","2018-10-24 18:22:00","9485"
"","","1.52","","6.056","","","","","","39.94","2018-10-24 18:32:00","9485"
"","","1.73","","5.238","","","","","","39.94","2018-10-24 18:42:00","9485"
"","","2.34","","4.509","","","","","","39.86","2018-10-24 18:52:00","9485"
"","","1.4","","4.179","","","","","","39.79","2018-10-24 19:02:00","9485"
"","","5.109","","4.407","","","","","","39.79","2018-10-24 19:12:00","9485"
"","","3.769","","5.217","","","","","","39.79","2018-10-24 19:22:00","9485"
"","","4.409","","6.393","","","","","","39.71","2018-10-24 19:32:00","9485"
"","","5.77","","7.483","","","","","","39.62","2018-10-24 19:42:00","9485"
"","","2.799","","8.573","","","","","","39.54","2018-10-24 19:52:00","9485"
"","","1.749","","9.008","","","","","","39.82","2018-10-24 20:02:00","9485"
"","","1.769","","8.776","","","","","","40.16","2018-10-24 20:12:00","9485"
"","","2.189","","7.962","","","","","","40.43","2018-10-24 20:22:00","9485"
"","","4.01","","7.059","","","","","","40.43","2018-10-24 20:32:00","9485"
"","","4.1","","6.896","","","","","","40.35","2018-10-24 20:42:00","9485"
"","","4.019","","6.737","","","","","","40.26","2018-10-24 20:52:00","9485"
"","","3.149","","7.234","","","","","","40.18","2018-10-24 21:02:00","9485"
"","","2.459","","7.796","","","","","","40.1","2018-10-24 21:12:00","9485"
"","","3.349","","8.357","","","","","","40.01","2018-10-24 21:22:00","9485"
"","","3.919","","8.829","","","","","","39.94","2018-10-24 21:32:00","9485"
"","","2.359","","8.56","","","","","","40.1","2018-10-24 21:42:00","9485"
"","","1.619","","7.885","","","","","","40.19","2018-10-24 21:52:00","9485"
"","","2.539","","7.209","","","","","","40.25","2018-10-24 22:02:00","9485"
"","","1.329","","6.586","","","","","","40.34","2018-10-24 22:12:00","9485"
"","","1.459","","5.899","","","","","","40.37","2018-10-24 22:22:00","9485"
"","","1.869","","5.129","","","","","","40.43","2018-10-24 22:32:00","9485"
"","","3.019","","4.527","","","","","","40.46","2018-10-24 22:42:00","9485"
"","","4.699","","4.796","","","","","","40.46","2018-10-24 22:52:00","9485"
"","","2.659","","5.064","","","","","","40.43","2018-10-24 23:02:00","9485"
"","","2.439","","5.487","","","","","","40.35","2018-10-24 23:12:00","9485"
"","","2.389","","5.886","","","","","","40.26","2018-10-24 23:22:00","9485"
"","","1.669","","6.265","","","","","","40.18","2018-10-24 23:32:00","9485"
"","","3.539","","6.477","","","","","","40.1","2018-10-24 23:42:00","9485"
"","","2.409","","6.228","","","","","","40.06","2018-10-24 23:52:00","9485"
"","","0.909","","5.98","","","","","","40.06","2018-10-25 00:02:00","9485"
"","","0.979","","5.296","","","","","","40.06","2018-10-25 00:12:00","9485"
"","","0.359","","4.673","","","","","","40.06","2018-10-25 00:22:00","9485"
"","","0.739","","4.002","","","","","","40.06","2018-10-25 00:32:00","9485"
"","","2.649","","3.33","","","","","","40.06","2018-10-25 00:42:00","9485"
"","","1.859","","3.107","","","","","","39.98","2018-10-25 00:52:00","9485"
"","","1.439","","2.883","","","","","","39.9","2018-10-25 01:02:00","9485"
"","","2.649","","3.241","","","","","","39.94","2018-10-25 01:12:00","9485"
"","","1.339","","3.457","","","","","","39.94","2018-10-25 01:22:00","9485"
"","","2.699","","4.234","","","","","","39.94","2018-10-25 01:32:00","9485"
"","","1.79","","4.662","","","","","","39.94","2018-10-25 01:42:00","9485"
"","","1.48","","4.634","","","","","","40.03","2018-10-25 01:52:00","9485"
"","","1.07","","4.479","","","","","","40.03","2018-10-25 02:02:00","9485"
