"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2019-01-09 15:40:00","11174"
"","","4.76","","2.905","","","","","","","2019-01-09 15:50:00","11174"
"","","9.84","","5.811","","","","","","","2019-01-09 16:00:00","11174"
"","","5.72","","7.851","","","","","","38.07","2019-01-09 16:10:00","11174"
"","","9.19","","10.769","","","","","","38.53","2019-01-09 16:20:00","11174"
"","","3.229","","11.302","","","","","","38.66","2019-01-09 16:30:00","11174"
"","","4.51","","13.137","","","","","","38.75","2019-01-09 16:40:00","11174"
"","","5.59","","14.004","","","","","","38.87","2019-01-09 16:50:00","11174"
"","","2.32","","13.903","","","","","","38.92","2019-01-09 17:00:00","11174"
"","","3.83","","13.133","","","","","","39.18","2019-01-09 17:10:00","11174"
"","","2.66","","10.476","","","","","","39.2","2019-01-09 17:20:00","11174"
"","","3.5","","9.572","","","","","","39.2","2019-01-09 17:30:00","11174"
"","","2.88","","8.909","","","","","","39.12","2019-01-09 17:40:00","11174"
"","","4.949","","8.498","","","","","","39.07","2019-01-09 17:50:00","11174"
"","","3.449","","8.066","","","","","","39.21","2019-01-09 18:00:00","11174"
"","","2.029","","7.911","","","","","","39.21","2019-01-09 18:10:00","11174"
"","","1.689","","7.654","","","","","","39.13","2019-01-09 18:20:00","11174"
"","","1.749","","6.941","","","","","","39.04","2019-01-09 18:30:00","11174"
"","","2.159","","6.481","","","","","","39.35","2019-01-09 18:40:00","11174"
"","","2.199","","5.935","","","","","","39.48","2019-01-09 18:50:00","11174"
"","","2.539","","5.426","","","","","","39.67","2019-01-09 19:00:00","11174"
"","","5.829","","5.056","","","","","","39.69","2019-01-09 19:10:00","11174"
"","","3.979","","5.85","","","","","","39.69","2019-01-09 19:20:00","11174"
"","","1.619","","6.757","","","","","","39.82","2019-01-09 19:30:00","11174"
