"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-06-27 15:57:00","9800"
"","","10.62","","6.483","","","","","","","2018-06-27 16:07:00","9800"
"","","12.129","","12.967","","","","","","","2018-06-27 16:17:00","9800"
"","","9.68","","16.208","","","","","","37.15","2018-06-27 16:27:00","9800"
"","","4.81","","17.694","","","","","","38.56","2018-06-27 16:37:00","9800"
"","","4.26","","16.703","","","","","","38.56","2018-06-27 16:47:00","9800"
"","","3.9","","18.437","","","","","","39.37","2018-06-27 16:57:00","9800"
"","","3.679","","17.863","","","","","","39.85","2018-06-27 17:07:00","9800"
"","","3.449","","15.038","","","","","","40.16","2018-06-27 17:17:00","9800"
"","","3.249","","12.119","","","","","","40.34","2018-06-27 17:27:00","9800"
"","","2.989","","9.502","","","","","","40.49","2018-06-27 17:37:00","9800"
"","","4.1","","8.866","","","","","","40.65","2018-06-27 17:47:00","9800"
"","","3.239","","8.451","","","","","","40.71","2018-06-27 17:57:00","9800"
"","","4.019","","8.499","","","","","","40.77","2018-06-27 18:07:00","9800"
"","","5.209","","8.638","","","","","","40.77","2018-06-27 18:17:00","9800"
"","","9.29","","9.354","","","","","","40.77","2018-06-27 18:27:00","9800"
"","","10.879","","11.813","","","","","","40.68","2018-06-27 18:37:00","9800"
"","","11.19","","14.918","","","","","","40.6","2018-06-27 18:47:00","9800"
"","","5.689","","18.028","","","","","","40.52","2018-06-27 18:57:00","9800"
"","","5.34","","18.707","","","","","","40.55","2018-06-27 19:07:00","9800"
"","","3.57","","19.245","","","","","","40.61","2018-06-27 19:17:00","9800"
"","","5.229","","19.253","","","","","","40.71","2018-06-27 19:27:00","9800"
"","","4.409","","17.266","","","","","","40.8","2018-06-27 19:37:00","9800"
"","","5.989","","14.967","","","","","","40.86","2018-06-27 19:47:00","9800"
"","","5.469","","12.765","","","","","","40.92","2018-06-27 19:57:00","9800"
"","","4.289","","12.676","","","","","","40.95","2018-06-27 20:07:00","9800"
"","","5.989","","12.728","","","","","","41.08","2018-06-27 20:17:00","9800"
"","","6.6","","13.037","","","","","","41.14","2018-06-27 20:27:00","9800"
"","","2.099","","13.68","","","","","","41.17","2018-06-27 20:37:00","9800"
"","","2.8","","12.692","","","","","","41.17","2018-06-27 20:47:00","9800"
"","","3.29","","11.606","","","","","","41.17","2018-06-27 20:57:00","9800"
"","","3.79","","10.719","","","","","","41.08","2018-06-27 21:07:00","9800"
"","","4.34","","10.035","","","","","","41.08","2018-06-27 21:17:00","9800"
"","","3.429","","9.14","","","","","","41.11","2018-06-27 21:27:00","9800"
"","","4.01","","8.335","","","","","","41.14","2018-06-27 21:37:00","9800"
"","","5.88","","8.827","","","","","","41.17","2018-06-27 21:47:00","9800"
"","","5.26","","9.829","","","","","","41.17","2018-06-27 21:57:00","9800"
"","","4.62","","10.63","","","","","","41.17","2018-06-27 22:07:00","9800"
"","","6.39","","11.229","","","","","","41.08","2018-06-27 22:17:00","9800"
"","","6.14","","12.185","","","","","","41.04","2018-06-27 22:27:00","9800"
"","","4.28","","13.052","","","","","","40.96","2018-06-27 22:37:00","9800"
"","","5.44","","13.634","","","","","","40.92","2018-06-27 22:47:00","9800"
"","","5.27","","13.638","","","","","","40.89","2018-06-27 22:57:00","9800"
"","","4.68","","13.642","","","","","","40.86","2018-06-27 23:07:00","9800"
"","","4.4","","13.406","","","","","","40.83","2018-06-27 23:17:00","9800"
"","","4.08","","12.698","","","","","","40.8","2018-06-27 23:27:00","9800"
"","","5.45","","11.99","","","","","","40.71","2018-06-27 23:37:00","9800"
"","","6.54","","11.994","","","","","","40.65","2018-06-27 23:47:00","9800"
"","","7.45","","12.511","","","","","","40.56","2018-06-27 23:57:00","9800"
"","","6.09","","13.028","","","","","","40.48","2018-06-28 00:07:00","9800"
"","","6.51","","13.772","","","","","","40.39","2018-06-28 00:17:00","9800"
"","","8.7","","14.631","","","","","","40.31","2018-06-28 00:27:00","9800"
