"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-08-22 16:05:00","9254"
"","","8.16","","4.981","","","","","","","2018-08-22 16:15:00","9254"
"","","3.07","","5.82","","","","","","","2018-08-22 16:25:00","9254"
"","","2.49","","6.239","","","","","","39.01","2018-08-22 16:35:00","9254"
"","","6.3","","6.49","","","","","","39.34","2018-08-22 16:45:00","9254"
"","","9.18","","7.973","","","","","","39.34","2018-08-22 16:55:00","9254"
"","","4.88","","10.537","","","","","","39.26","2018-08-22 17:05:00","9254"
"","","4.78","","10.862","","","","","","39.17","2018-08-22 17:15:00","9254"
"","","3.14","","11.558","","","","","","39.1","2018-08-22 17:25:00","9254"
"","","2.07","","11.587","","","","","","39.28","2018-08-22 17:35:00","9254"
"","","5.43","","11.615","","","","","","39.34","2018-08-22 17:45:00","9254"
"","","2.809","","10.194","","","","","","39.46","2018-08-22 17:55:00","9254"
"","","2.159","","8.774","","","","","","39.58","2018-08-22 18:05:00","9254"
"","","1.929","","7.666","","","","","","39.64","2018-08-22 18:15:00","9254"
"","","2.119","","6.583","","","","","","39.67","2018-08-22 18:25:00","9254"
"","","2.209","","6.168","","","","","","39.67","2018-08-22 18:35:00","9254"
"","","2.249","","5.789","","","","","","39.7","2018-08-22 18:45:00","9254"
"","","2.659","","5.561","","","","","","39.76","2018-08-22 18:55:00","9254"
"","","2.889","","5.5","","","","","","39.82","2018-08-22 19:05:00","9254"
"","","2.789","","5.756","","","","","","39.88","2018-08-22 19:15:00","9254"
"","","2.059","","6.029","","","","","","39.94","2018-08-22 19:25:00","9254"
"","","2.659","","6.249","","","","","","40.0","2018-08-22 19:35:00","9254"
"","","3.84","","6.432","","","","","","40.06","2018-08-22 19:45:00","9254"
"","","4.14","","7.079","","","","","","40.25","2018-08-22 19:55:00","9254"
"","","2.369","","7.56","","","","","","40.4","2018-08-22 20:05:00","9254"
"","","5.09","","8.11","","","","","","40.46","2018-08-22 20:15:00","9254"
"","","2.92","","8.163","","","","","","40.46","2018-08-22 20:25:00","9254"
"","","3.88","","8.66","","","","","","40.43","2018-08-22 20:35:00","9254"
"","","3.07","","8.827","","","","","","40.35","2018-08-22 20:45:00","9254"
"","","3.05","","8.514","","","","","","40.26","2018-08-22 20:55:00","9254"
"","","4.87","","8.201","","","","","","40.18","2018-08-22 21:05:00","9254"
"","","3.79","","8.058","","","","","","40.28","2018-08-22 21:15:00","9254"
"","","3.65","","8.412","","","","","","40.37","2018-08-22 21:25:00","9254"
"","","3.23","","8.319","","","","","","40.49","2018-08-22 21:35:00","9254"
"","","2.28","","8.384","","","","","","40.55","2018-08-22 21:45:00","9254"
"","","2.46","","8.135","","","","","","40.71","2018-08-22 21:55:00","9254"
"","","4.89","","7.887","","","","","","40.89","2018-08-22 22:05:00","9254"
"","","2.63","","7.415","","","","","","41.01","2018-08-22 22:15:00","9254"
"","","2.53","","6.943","","","","","","41.11","2018-08-22 22:25:00","9254"
"","","1.85","","6.487","","","","","","41.2","2018-08-22 22:35:00","9254"
"","","3.0","","6.202","","","","","","41.29","2018-08-22 22:45:00","9254"
"","","4.13","","6.422","","","","","","41.35","2018-08-22 22:55:00","9254"
"","","3.3","","6.764","","","","","","41.35","2018-08-22 23:05:00","9254"
"","","1.69","","7.037","","","","","","41.38","2018-08-22 23:15:00","9254"
"","","1.27","","6.654","","","","","","41.38","2018-08-22 23:25:00","9254"
"","","1.32","","6.161","","","","","","41.51","2018-08-22 23:35:00","9254"
"","","1.17","","5.649","","","","","","41.66","2018-08-22 23:45:00","9254"
"","","5.45","","4.965","","","","","","41.66","2018-08-22 23:55:00","9254"
"","","4.25","","5.352","","","","","","41.58","2018-08-23 00:05:00","9254"
"","","3.73","","5.738","","","","","","41.5","2018-08-23 00:15:00","9254"
"","","2.81","","6.568","","","","","","41.41","2018-08-23 00:25:00","9254"
"","","2.67","","7.175","","","","","","41.33","2018-08-23 00:35:00","9254"
"","","2.11","","7.745","","","","","","41.25","2018-08-23 00:45:00","9254"
"","","2.12","","8.07","","","","","","41.29","2018-08-23 00:55:00","9254"
"","","4.33","","7.203","","","","","","41.42","2018-08-23 01:05:00","9254"
"","","3.87","","7.049","","","","","","41.48","2018-08-23 01:15:00","9254"
"","","4.87","","7.293","","","","","","41.6","2018-08-23 01:25:00","9254"
"","","4.11","","7.822","","","","","","41.73","2018-08-23 01:35:00","9254"
"","","5.59","","8.717","","","","","","41.79","2018-08-23 01:45:00","9254"
"","","4.52","","9.694","","","","","","41.79","2018-08-23 01:55:00","9254"
"","","5.55","","11.09","","","","","","41.82","2018-08-23 02:05:00","9254"
"","","3.719","","11.355","","","","","","41.85","2018-08-23 02:15:00","9254"
"","","3.56","","11.106","","","","","","41.85","2018-08-23 02:25:00","9254"
"","","3.61","","10.903","","","","","","41.88","2018-08-23 02:35:00","9254"
"","","2.219","","10.369","","","","","","41.91","2018-08-23 02:45:00","9254"
"","","3.88","","9.999","","","","","","41.94","2018-08-23 02:55:00","9254"
"","","5.189","","9.319","","","","","","41.98","2018-08-23 03:05:00","9254"
"","","5.43","","9.592","","","","","","41.98","2018-08-23 03:15:00","9254"
"","","7.02","","10.288","","","","","","41.98","2018-08-23 03:25:00","9254"
"","","6.67","","11.533","","","","","","41.98","2018-08-23 03:35:00","9254"
"","","5.67","","12.799","","","","","","41.98","2018-08-23 03:45:00","9254"
"","","4.25","","13.638","","","","","","42.01","2018-08-23 03:55:00","9254"
"","","3.27","","13.788","","","","","","42.01","2018-08-23 04:05:00","9254"
"","","3.54","","13.117","","","","","","42.07","2018-08-23 04:15:00","9254"
"","","3.24","","12.238","","","","","","42.13","2018-08-23 04:25:00","9254"
"","","2.31","","10.842","","","","","","42.16","2018-08-23 04:35:00","9254"
"","","2.92","","9.316","","","","","","42.16","2018-08-23 04:45:00","9254"
"","","2.79","","8.144","","","","","","42.16","2018-08-23 04:55:00","9254"
"","","2.85","","7.574","","","","","","42.16","2018-08-23 05:05:00","9254"
"","","1.87","","7.269","","","","","","42.16","2018-08-23 05:15:00","9254"
"","","2.57","","6.984","","","","","","42.16","2018-08-23 05:25:00","9254"
"","","3.0","","6.711","","","","","","42.16","2018-08-23 05:35:00","9254"
"","","3.34","","6.743","","","","","","42.16","2018-08-23 05:45:00","9254"
"","","3.32","","6.959","","","","","","42.16","2018-08-23 05:55:00","9254"
"","","2.54","","7.15","","","","","","42.2","2018-08-23 06:05:00","9254"
"","","2.98","","7.228","","","","","","42.2","2018-08-23 06:15:00","9254"
"","","2.44","","7.216","","","","","","42.16","2018-08-23 06:25:00","9254"
"","","2.42","","7.163","","","","","","42.13","2018-08-23 06:35:00","9254"
"","","4.35","","6.935","","","","","","42.13","2018-08-23 06:45:00","9254"
"","","4.479","","7.354","","","","","","42.13","2018-08-23 06:55:00","9254"
"","","3.469","","7.773","","","","","","42.13","2018-08-23 07:05:00","9254"
"","","5.119","","8.383","","","","","","42.13","2018-08-23 07:15:00","9254"
"","","3.769","","8.884","","","","","","42.13","2018-08-23 07:25:00","9254"
"","","3.97","","9.506","","","","","","42.13","2018-08-23 07:35:00","9254"
"","","3.53","","10.047","","","","","","42.13","2018-08-23 07:45:00","9254"
"","","4.27","","9.892","","","","","","42.1","2018-08-23 07:55:00","9254"
"","","8.58","","9.86","","","","","","42.1","2018-08-23 08:05:00","9254"
"","","6.79","","10.8","","","","","","42.07","2018-08-23 08:15:00","9254"
"","","4.65","","12.03","","","","","","42.04","2018-08-23 08:25:00","9254"
"","","4.26","","12.307","","","","","","42.01","2018-08-23 08:35:00","9254"
"","","5.02","","12.665","","","","","","42.01","2018-08-23 08:45:00","9254"
"","","5.11","","13.093","","","","","","41.98","2018-08-23 08:55:00","9254"
"","","2.51","","13.398","","","","","","41.94","2018-08-23 09:05:00","9254"
"","","1.81","","11.656","","","","","","41.88","2018-08-23 09:15:00","9254"
"","","2.34","","9.845","","","","","","41.88","2018-08-23 09:25:00","9254"
"","","8.27","","8.905","","","","","","41.88","2018-08-23 09:35:00","9254"
"","","8.799","","10.378","","","","","","41.88","2018-08-23 09:45:00","9254"
"","","5.219","","11.701","","","","","","41.8","2018-08-23 09:55:00","9254"
"","","5.789","","12.014","","","","","","41.72","2018-08-23 10:05:00","9254"
"","","4.029","","13.116","","","","","","41.63","2018-08-23 10:15:00","9254"
"","","3.639","","13.804","","","","","","41.55","2018-08-23 10:25:00","9254"
"","","2.299","","14.332","","","","","","41.47","2018-08-23 10:35:00","9254"
"","","3.299","","12.309","","","","","","41.38","2018-08-23 10:45:00","9254"
"","","2.489","","9.956","","","","","","41.3","2018-08-23 10:55:00","9254"
"","","2.049","","8.613","","","","","","41.29","2018-08-23 11:05:00","9254"
"","","3.619","","7.502","","","","","","41.29","2018-08-23 11:15:00","9254"
"","","6.52","","7.335","","","","","","41.29","2018-08-23 11:25:00","9254"
"","","1.849","","7.327","","","","","","41.29","2018-08-23 11:35:00","9254"
"","","1.979","","6.79","","","","","","41.21","2018-08-23 11:45:00","9254"
"","","2.019","","6.582","","","","","","41.14","2018-08-23 11:55:00","9254"
"","","1.679","","6.375","","","","","","41.11","2018-08-23 12:05:00","9254"
"","","1.679","","6.045","","","","","","41.11","2018-08-23 12:15:00","9254"
"","","5.48","","5.256","","","","","","41.11","2018-08-23 12:25:00","9254"
"","","8.109","","6.013","","","","","","41.11","2018-08-23 12:35:00","9254"
"","","8.389","","8.508","","","","","","41.02","2018-08-23 12:45:00","9254"
"","","3.759","","11.003","","","","","","40.94","2018-08-23 12:55:00","9254"
"","","3.189","","11.727","","","","","","40.86","2018-08-23 13:05:00","9254"
"","","3.839","","12.574","","","","","","40.77","2018-08-23 13:15:00","9254"
"","","1.859","","13.188","","","","","","40.69","2018-08-23 13:25:00","9254"
"","","2.209","","11.857","","","","","","40.61","2018-08-23 13:35:00","9254"
"","","4.539","","9.456","","","","","","40.52","2018-08-23 13:45:00","9254"
"","","6.77","","8.003","","","","","","40.44","2018-08-23 13:55:00","9254"
"","","5.289","","8.625","","","","","","40.36","2018-08-23 14:05:00","9254"
"","","5.509","","9.338","","","","","","40.27","2018-08-23 14:15:00","9254"
"","","5.499","","10.278","","","","","","40.19","2018-08-23 14:25:00","9254"
"","","3.859","","11.617","","","","","","40.11","2018-08-23 14:35:00","9254"
"","","2.459","","12.288","","","","","","40.02","2018-08-23 14:45:00","9254"
"","","1.849","","11.442","","","","","","39.94","2018-08-23 14:55:00","9254"
"","","1.189","","10.042","","","","","","39.86","2018-08-23 15:05:00","9254"
"","","1.759","","8.516","","","","","","39.77","2018-08-23 15:15:00","9254"
"","","1.659","","6.953","","","","","","39.69","2018-08-23 15:25:00","9254"
"","","3.539","","5.431","","","","","","39.61","2018-08-23 15:35:00","9254"
"","","6.859","","5.3","","","","","","39.58","2018-08-23 15:45:00","9254"
"","","5.959","","6.725","","","","","","39.5","2018-08-23 15:55:00","9254"
"","","4.31","","8.398","","","","","","39.41","2018-08-23 16:05:00","9254"
"","","4.52","","9.521","","","","","","39.33","2018-08-23 16:15:00","9254"
"","","2.209","","10.6","40.0","","","-0.75","","39.25","2018-08-23 16:25:00","9254"
"","","3.839","","11.447","40.0","","","-0.84","","39.16","2018-08-23 16:35:00","9254"
"","","4.569","","11.569","40.0","","","-0.869","","39.13","2018-08-23 16:45:00","9254"
"","","3.469","","10.706","40.0","","","-0.689","","39.31","2018-08-23 16:55:00","9254"
"","","2.929","","9.693","40.0","","","-0.659","","39.34","2018-08-23 17:05:00","9254"
"","","3.249","","9.175","40.0","","","-0.63","","39.37","2018-08-23 17:15:00","9254"
"","","3.029","","8.654","40.0","","","-0.6","","39.4","2018-08-23 17:25:00","9254"
"","","2.499","","8.324","40.0","","","-0.57","","39.43","2018-08-23 17:35:00","9254"
"","","3.339","","7.995","40.0","","","-0.539","","39.46","2018-08-23 17:45:00","9254"
"","","2.709","","7.535","40.0","","","-0.479","","39.52","2018-08-23 17:55:00","9254"
"","","2.219","","7.225","40.0","","","-0.45","","39.55","2018-08-23 18:05:00","9254"
"","","2.489","","6.916","40.0","","","-0.42","","39.58","2018-08-23 18:15:00","9254"
"","","1.189","","6.586","40.0","","","-0.39","","39.61","2018-08-23 18:25:00","9254"
"","","2.059","","6.192","40.0","","","-0.39","","39.61","2018-08-23 18:35:00","9254"
"","","3.049","","5.797","40.0","","","-0.329","","39.67","2018-08-23 18:45:00","9254"
"","","2.639","","5.768","40.0","","","-0.27","","39.73","2018-08-23 18:55:00","9254"
"","","3.639","","5.907","40.0","","","-0.27","","39.73","2018-08-23 19:05:00","9254"
"","","4.279","","6.375","40.0","","","-0.24","","39.76","2018-08-23 19:15:00","9254"
"","","3.399","","6.953","40.0","","","-0.24","","39.76","2018-08-23 19:25:00","9254"
"","","4.669","","7.856","40.0","","","-0.21","","39.79","2018-08-23 19:35:00","9254"
"","","3.089","","8.402","40.0","","","-0.21","","39.79","2018-08-23 19:45:00","9254"
"","","5.339","","9.228","40.0","","","-0.21","","39.79","2018-08-23 19:55:00","9254"
"","","4.869","","9.969","40.0","","","-0.289","","39.71","2018-08-23 20:05:00","9254"
"","","6.319","","10.66","40.0","","","-0.38","","39.62","2018-08-23 20:15:00","9254"
"","","6.709","","11.751","40.0","","","-0.46","","39.54","2018-08-23 20:25:00","9254"
"","","5.969","","12.582","40.0","","","-0.539","","39.46","2018-08-23 20:35:00","9254"
"","","3.779","","13.628","40.0","","","-0.539","","39.46","2018-08-23 20:45:00","9254"
"","","2.139","","13.265","40.0","","","-0.539","","39.46","2018-08-23 20:55:00","9254"
"","","1.539","","12.154","40.0","","","-0.479","","39.52","2018-08-23 21:05:00","9254"
"","","2.56","","10.852","40.0","","","-0.45","","39.55","2018-08-23 21:15:00","9254"
"","","5.04","","9.322","40.0","","","-0.45","","39.55","2018-08-23 21:25:00","9254"
"","","4.14","","8.435","40.0","","","-0.53","","39.47","2018-08-23 21:35:00","9254"
"","","4.359","","7.78","40.0","","","-0.619","","39.38","2018-08-23 21:45:00","9254"
"","","4.749","","8.016","40.0","","","-0.7","","39.3","2018-08-23 21:55:00","9254"
"","","4.089","","8.919","40.0","","","-0.78","","39.22","2018-08-23 22:05:00","9254"
"","","2.569","","9.713","40.0","","","-0.869","","39.13","2018-08-23 22:15:00","9254"
"","","2.679","","9.761","40.0","","","-0.95","","39.05","2018-08-23 22:25:00","9254"
"","","2.409","","9.122","40.0","","","-1.03","","38.97","2018-08-23 22:35:00","9254"
"","","3.229","","8.438","40.0","","","-1.079","","38.92","2018-08-23 22:45:00","9254"
"","","5.299","","7.978","40.0","","","-0.99","","39.01","2018-08-23 22:55:00","9254"
"","","5.709","","8.361","40.0","","","-0.869","","39.13","2018-08-23 23:05:00","9254"
"","","2.179","","8.853","40.0","","","-0.84","","39.16","2018-08-23 23:15:00","9254"
"","","3.129","","9.037","40.0","","","-0.84","","39.16","2018-08-23 23:25:00","9254"
"","","2.459","","8.992","40.0","","","-0.81","","39.19","2018-08-23 23:35:00","9254"
"","","4.109","","9.175","40.0","","","-0.78","","39.22","2018-08-23 23:45:00","9254"
"","","2.479","","8.87","40.0","","","-0.81","","39.19","2018-08-23 23:55:00","9254"
"","","2.239","","7.722","40.0","","","-0.78","","39.22","2018-08-24 00:05:00","9254"
"","","2.969","","6.574","40.0","","","-0.75","","39.25","2018-08-24 00:15:00","9254"
"","","2.529","","6.33","40.0","","","-0.719","","39.28","2018-08-24 00:25:00","9254"
"","","4.479","","6.538","40.0","","","-0.719","","39.28","2018-08-24 00:35:00","9254"
"","","4.019","","6.9","40.0","","","-0.81","","39.19","2018-08-24 00:45:00","9254"
"","","3.05","","7.527","40.0","","","-0.89","","39.11","2018-08-24 00:55:00","9254"
"","","2.44","","7.759","40.0","","","-0.969","","39.03","2018-08-24 01:05:00","9254"
"","","2.88","","7.922","40.0","","","-1.06","","38.94","2018-08-24 01:15:00","9254"
"","","2.5","","7.91","40.0","","","-0.929","","39.07","2018-08-24 01:25:00","9254"
"","","3.469","","7.874","40.0","","","-0.899","","39.1","2018-08-24 01:35:00","9254"
"","","4.1","","7.65","40.0","","","-0.899","","39.1","2018-08-24 01:45:00","9254"
"","","3.699","","7.52","40.0","","","-0.84","","39.16","2018-08-24 01:55:00","9254"
"","","4.66","","7.947","40.0","","","-0.84","","39.16","2018-08-24 02:05:00","9254"
"","","2.53","","8.281","40.0","","","-0.869","","39.13","2018-08-24 02:15:00","9254"
"","","2.32","","8.293","40.0","","","-0.899","","39.1","2018-08-24 02:25:00","9254"
"","","2.83","","8.15","40.0","","","-0.869","","39.13","2018-08-24 02:35:00","9254"
