"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-12-04 15:44:00","9249"
"","","12.75","","7.783","","","","","","","2018-12-04 15:54:00","9249"
"","","17.73","","15.567","","","","","","","2018-12-04 16:04:00","9249"
"","","14.1","","20.283","","","","","","39.76","2018-12-04 16:14:00","9249"
"","","13.61","","23.113","","","","","","40.1","2018-12-04 16:24:00","9249"
"","","19.0","","25.0","","","","","","40.22","2018-12-04 16:34:00","9249"
"","","15.34","","31.243","","","","","","40.13","2018-12-04 16:44:00","9249"
"","","15.52","","34.965","","","","","","40.1","2018-12-04 16:54:00","9249"
"","","11.09","","36.019","","","","","","40.01","2018-12-04 17:04:00","9249"
"","","14.33","","36.113","","","","","","39.93","2018-12-04 17:14:00","9249"
"","","8.93","","34.888","","","","","","39.84","2018-12-04 17:24:00","9249"
"","","11.209","","33.711","","","","","","39.76","2018-12-04 17:34:00","9249"
"","","8.559","","31.102","","","","","","39.68","2018-12-04 17:44:00","9249"
"","","7.459","","28.269","","","","","","39.59","2018-12-04 17:54:00","9249"
"","","9.669","","25.509","","","","","","39.51","2018-12-04 18:04:00","9249"
"","","6.129","","22.713","","","","","","39.43","2018-12-04 18:14:00","9249"
"","","9.949","","22.134","","","","","","39.34","2018-12-04 18:24:00","9249"
"","","8.839","","21.17","","","","","","39.4","2018-12-04 18:34:00","9249"
"","","17.74","","21.584","","","","","","39.52","2018-12-04 18:44:00","9249"
"","","17.52","","25.231","","","","","","39.52","2018-12-04 18:54:00","9249"
"","","13.54","","28.879","","","","","","39.52","2018-12-04 19:04:00","9249"
"","","9.509","","31.354","","","","","","39.52","2018-12-04 19:14:00","9249"
"","","6.959","","31.288","","","","","","39.58","2018-12-04 19:24:00","9249"
"","","10.469","","31.561","","","","","","39.67","2018-12-04 19:34:00","9249"
"","","12.499","","31.773","","","","","","39.79","2018-12-04 19:44:00","9249"
"","","14.35","","29.729","","","","","","39.85","2018-12-04 19:54:00","9249"
"","","12.5","","27.686","","","","","","39.85","2018-12-04 20:04:00","9249"
"","","17.74","","28.016","","","","","","39.91","2018-12-04 20:14:00","9249"
"","","17.57","","31.297","","","","","","39.97","2018-12-04 20:24:00","9249"
"","","9.3","","34.577","","","","","","39.97","2018-12-04 20:34:00","9249"
"","","6.38","","34.102","","","","","","39.97","2018-12-04 20:44:00","9249"
"","","7.76","","32.173","","","","","","40.03","2018-12-04 20:54:00","9249"
"","","12.2","","30.244","","","","","","40.16","2018-12-04 21:04:00","9249"
"","","12.32","","29.369","","","","","","40.16","2018-12-04 21:14:00","9249"
"","","16.059","","27.232","","","","","","40.07","2018-12-04 21:24:00","9249"
"","","12.62","","25.217","","","","","","39.99","2018-12-04 21:34:00","9249"
"","","11.13","","26.568","","","","","","39.91","2018-12-04 21:44:00","9249"
"","","8.029","","27.94","","","","","","39.88","2018-12-04 21:54:00","9249"
"","","6.63","","28.05","","","","","","39.82","2018-12-04 22:04:00","9249"
"","","9.01","","26.352","","","","","","39.82","2018-12-04 22:14:00","9249"
"","","9.53","","25.005","","","","","","40.0","2018-12-04 22:24:00","9249"
"","","6.48","","23.536","","","","","","40.03","2018-12-04 22:34:00","9249"
"","","7.23","","21.342","","","","","","40.03","2018-12-04 22:44:00","9249"
"","","7.71","","19.754","","","","","","40.0","2018-12-04 22:54:00","9249"
"","","6.67","","19.429","","","","","","40.0","2018-12-04 23:04:00","9249"
"","","5.8","","18.876","","","","","","40.1","2018-12-04 23:14:00","9249"
"","","6.28","","17.765","","","","","","40.1","2018-12-04 23:24:00","9249"
"","","9.18","","16.654","","","","","","40.12","2018-12-04 23:34:00","9249"
"","","7.6","","16.805","","","","","","40.12","2018-12-04 23:44:00","9249"
"","","6.51","","16.955","","","","","","40.12","2018-12-04 23:54:00","9249"
"","","9.62","","17.106","","","","","","40.06","2018-12-05 00:04:00","9249"
"","","13.06","","18.306","","","","","","39.98","2018-12-05 00:14:00","9249"
