"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-06-08 15:33:00","11602"
"","","5.36","","3.272","","","","","","","2018-06-08 15:43:00","11602"
"","","3.12","","4.721","","","","","","","2018-06-08 15:53:00","11602"
"","","2.44","","5.445","","","","","","39.25","2018-06-08 16:03:00","11602"
"","","5.779","","5.88","","","","","","39.49","2018-06-08 16:13:00","11602"
"","","4.939","","6.91","","","","","","39.49","2018-06-08 16:23:00","11602"
"","","3.529","","8.92","","","","","","39.46","2018-06-08 16:33:00","11602"
"","","9.51","","9.84","","","","","","39.38","2018-06-08 16:43:00","11602"
"","","5.66","","10.873","","","","","","39.29","2018-06-08 16:53:00","11602"
"","","5.32","","11.907","","","","","","39.21","2018-06-08 17:03:00","11602"
"","","3.91","","12.803","","","","","","39.13","2018-06-08 17:13:00","11602"
"","","3.31","","12.384","","","","","","39.04","2018-06-08 17:23:00","11602"
"","","4.04","","11.965","","","","","","38.98","2018-06-08 17:33:00","11602"
"","","6.26","","11.599","","","","","","38.98","2018-06-08 17:43:00","11602"
"","","6.229","","11.831","","","","","","38.98","2018-06-08 17:53:00","11602"
"","","5.63","","12.062","","","","","","38.98","2018-06-08 18:03:00","11602"
"","","4.019","","12.188","","","","","","39.04","2018-06-08 18:13:00","11602"
"","","2.539","","12.233","","","","","","39.13","2018-06-08 18:23:00","11602"
"","","3.119","","11.911","","","","","","39.22","2018-06-08 18:33:00","11602"
"","","4.979","","11.536","","","","","","39.25","2018-06-08 18:43:00","11602"
"","","5.229","","11.027","","","","","","39.31","2018-06-08 18:53:00","11602"
"","","3.899","","10.518","","","","","","39.34","2018-06-08 19:03:00","11602"
"","","5.56","","10.355","","","","","","39.34","2018-06-08 19:13:00","11602"
"","","6.199","","10.982","","","","","","39.34","2018-06-08 19:23:00","11602"
"","","4.27","","11.976","","","","","","39.37","2018-06-08 19:33:00","11602"
"","","5.31","","12.868","","","","","","39.37","2018-06-08 19:43:00","11602"
"","","5.29","","12.994","","","","","","39.37","2018-06-08 19:53:00","11602"
"","","8.15","","13.129","","","","","","39.29","2018-06-08 20:03:00","11602"
"","","12.44","","14.318","","","","","","39.2","2018-06-08 20:13:00","11602"
"","","3.299","","15.372","","","","","","39.12","2018-06-08 20:23:00","11602"
"","","4.529","","14.952","","","","","","39.04","2018-06-08 20:33:00","11602"
"","","6.869","","14.634","","","","","","38.95","2018-06-08 20:43:00","11602"
"","","6.779","","15.24","","","","","","38.89","2018-06-08 20:53:00","11602"
"","","2.339","","15.838","","","","","","38.81","2018-06-08 21:03:00","11602"
