"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2019-01-29 08:54:00","12066"
"","","7.7","","4.7","","","","","","","2019-01-29 09:04:00","12066"
"","","4.1","","6.471","","","","","","","2019-01-29 09:14:00","12066"
"","","3.469","","7.356","","","","","","38.69","2019-01-29 09:24:00","12066"
"","","2.739","","7.579","","","","","","39.11","2019-01-29 09:34:00","12066"
"","","2.559","","7.431","","","","","","39.11","2019-01-29 09:44:00","12066"
"","","1.799","","8.472","","","","","","39.11","2019-01-29 09:54:00","12066"
"","","3.809","","7.947","","","","","","39.17","2019-01-29 10:04:00","12066"
"","","4.43","","7.828","","","","","","39.17","2019-01-29 10:14:00","12066"
"","","5.63","","7.962","","","","","","39.21","2019-01-29 10:24:00","12066"
"","","3.51","","8.354","","","","","","39.21","2019-01-29 10:34:00","12066"
"","","3.519","","8.671","","","","","","39.21","2019-01-29 10:44:00","12066"
"","","2.999","","9.058","","","","","","39.25","2019-01-29 10:54:00","12066"
"","","4.26","","9.449","","","","","","39.28","2019-01-29 11:04:00","12066"
"","","3.699","","9.404","","","","","","39.38","2019-01-29 11:14:00","12066"
"","","4.569","","9.335","","","","","","39.38","2019-01-29 11:24:00","12066"
"","","3.339","","9.037","","","","","","39.41","2019-01-29 11:34:00","12066"
"","","3.389","","8.984","","","","","","39.46","2019-01-29 11:44:00","12066"
"","","5.869","","8.935","","","","","","39.57","2019-01-29 11:54:00","12066"
"","","5.1","","9.579","","","","","","39.66","2019-01-29 12:04:00","12066"
"","","4.17","","10.149","","","","","","39.66","2019-01-29 12:14:00","12066"
"","","4.92","","10.417","","","","","","39.62","2019-01-29 12:24:00","12066"
"","","4.25","","10.642","","","","","","39.61","2019-01-29 12:34:00","12066"
"","","4.52","","11.102","","","","","","39.62","2019-01-29 12:44:00","12066"
"","","5.02","","11.562","","","","","","39.61","2019-01-29 12:54:00","12066"
"","","4.97","","11.509","","","","","","39.57","2019-01-29 13:04:00","12066"
"","","4.47","","11.457","","","","","","39.57","2019-01-29 13:14:00","12066"
"","","2.769","","11.273","","","","","","39.57","2019-01-29 13:24:00","12066"
"","","4.52","","11.363","","","","","","39.61","2019-01-29 13:34:00","12066"
"","","4.119","","11.2","","","","","","39.68","2019-01-29 13:44:00","12066"
"","","5.109","","11.2","","","","","","39.68","2019-01-29 13:54:00","12066"
"","","2.85","","10.853","","","","","","39.6","2019-01-29 14:04:00","12066"
"","","3.5","","10.255","","","","","","39.51","2019-01-29 14:14:00","12066"
"","","2.88","","9.608","","","","","","39.43","2019-01-29 14:24:00","12066"
"","","3.12","","9.059","","","","","","39.35","2019-01-29 14:34:00","12066"
"","","3.0","","8.603","","","","","","39.26","2019-01-29 14:44:00","12066"
"","","4.39","","8.033","","","","","","39.18","2019-01-29 14:54:00","12066"
"","","3.619","","7.83","","","","","","39.1","2019-01-29 15:04:00","12066"
"","","4.489","","8.192","","","","","","39.01","2019-01-29 15:14:00","12066"
"","","4.329","","8.782","","","","","","38.93","2019-01-29 15:24:00","12066"
"","","3.819","","9.274","","","","","","38.85","2019-01-29 15:34:00","12066"
"","","4.949","","9.815","","","","","","38.97","2019-01-29 15:44:00","12066"
"","","3.969","","10.16","","","","","","39.17","2019-01-29 15:54:00","12066"
"","","3.979","","10.307","","","","","","39.45","2019-01-29 16:04:00","12066"
"","","4.349","","10.14","","","","","","39.65","2019-01-29 16:14:00","12066"
"","","3.839","","9.997","","","","","","39.79","2019-01-29 16:24:00","12066"
"","","4.379","","10.005","","","","","","39.93","2019-01-29 16:34:00","12066"
"","","4.529","","10.026","","","","","","40.03","2019-01-29 16:44:00","12066"
"","","4.18","","10.192","","","","","","40.03","2019-01-29 16:54:00","12066"
"","","7.229","","10.416","","","","","","40.02","2019-01-29 17:04:00","12066"
"","","6.859","","11.588","","","","","","39.96","2019-01-29 17:14:00","12066"
"","","5.369","","12.761","","","","","","39.88","2019-01-29 17:24:00","12066"
"","","5.009","","13.176","","","","","","39.79","2019-01-29 17:34:00","12066"
"","","4.459","","13.432","","","","","","39.71","2019-01-29 17:44:00","12066"
"","","4.689","","13.558","","","","","","39.63","2019-01-29 17:54:00","12066"
"","","5.039","","13.623","","","","","","39.54","2019-01-29 18:04:00","12066"
"","","4.549","","12.74","","","","","","39.46","2019-01-29 18:14:00","12066"
"","","5.689","","12.0","","","","","","39.38","2019-01-29 18:24:00","12066"
"","","4.599","","11.686","","","","","","39.29","2019-01-29 18:34:00","12066"
"","","6.089","","11.963","","","","","","39.21","2019-01-29 18:44:00","12066"
"","","4.169","","11.926","","","","","","39.13","2019-01-29 18:54:00","12066"
"","","4.42","","11.817","","","","","","39.04","2019-01-29 19:04:00","12066"
"","","5.439","","11.707","","","","","","38.96","2019-01-29 19:14:00","12066"
"","","5.6","","11.87","","","","","","38.88","2019-01-29 19:24:00","12066"
"","","6.72","","12.277","","","","","","38.79","2019-01-29 19:34:00","12066"
"","","3.17","","12.241","","","","","","38.91","2019-01-29 19:44:00","12066"
"","","3.25","","11.692","","","","","","38.94","2019-01-29 19:54:00","12066"
"","","5.0","","11.216","","","","","","38.97","2019-01-29 20:04:00","12066"
"","","4.42","","11.216","","","","","","39.11","2019-01-29 20:14:00","12066"
"","","5.05","","11.037","","","","","","39.28","2019-01-29 20:24:00","12066"
"","","5.04","","10.809","","","","","","39.34","2019-01-29 20:34:00","12066"
"","","5.07","","10.586","","","","","","39.34","2019-01-29 20:44:00","12066"
"","","4.49","","11.314","","","","","","39.44","2019-01-29 20:54:00","12066"
"","","3.79","","11.819","","","","","","39.57","2019-01-29 21:04:00","12066"
"","","4.61","","11.847","","","","","","39.78","2019-01-29 21:14:00","12066"
"","","3.5","","11.355","","","","","","39.89","2019-01-29 21:24:00","12066"
"","","2.79","","10.728","","","","","","39.89","2019-01-29 21:34:00","12066"
"","","2.54","","9.808","","","","","","39.86","2019-01-29 21:44:00","12066"
"","","5.12","","8.892","","","","","","39.86","2019-01-29 21:54:00","12066"
"","","4.83","","9.031","","","","","","39.79","2019-01-29 22:04:00","12066"
"","","4.57","","9.169","","","","","","39.76","2019-01-29 22:14:00","12066"
"","","5.63","","9.592","","","","","","39.76","2019-01-29 22:24:00","12066"
"","","9.08","","10.459","","","","","","39.8","2019-01-29 22:34:00","12066"
"","","8.27","","12.69","","","","","","39.9","2019-01-29 22:44:00","12066"
"","","7.87","","14.92","","","","","","39.9","2019-01-29 22:54:00","12066"
"","","6.31","","16.157","","","","","","39.89","2019-01-29 23:04:00","12066"
"","","6.56","","16.862","","","","","","39.81","2019-01-29 23:14:00","12066"
"","","3.59","","17.464","","","","","","39.79","2019-01-29 23:24:00","12066"
"","","5.99","","17.61","","","","","","39.8","2019-01-29 23:34:00","12066"
"","","5.06","","16.304","","","","","","39.82","2019-01-29 23:44:00","12066"
"","","3.02","","14.997","","","","","","39.99","2019-01-29 23:54:00","12066"
"","","4.47","","13.614","","","","","","39.99","2019-01-30 00:04:00","12066"
"","","4.38","","12.726","","","","","","39.96","2019-01-30 00:14:00","12066"
"","","6.08","","11.978","","","","","","39.93","2019-01-30 00:24:00","12066"
"","","7.73","","12.014","","","","","","39.85","2019-01-30 00:34:00","12066"
"","","5.09","","12.429","","","","","","39.76","2019-01-30 00:44:00","12066"
"","","5.46","","12.592","","","","","","39.68","2019-01-30 00:54:00","12066"
"","","4.51","","12.844","","","","","","39.6","2019-01-30 01:04:00","12066"
"","","5.08","","13.129","","","","","","39.51","2019-01-30 01:14:00","12066"
"","","6.62","","13.378","","","","","","39.43","2019-01-30 01:24:00","12066"
"","","2.99","","12.971","","","","","","39.35","2019-01-30 01:34:00","12066"
"","","2.25","","11.713","","","","","","39.26","2019-01-30 01:44:00","12066"
"","","2.88","","10.663","","","","","","39.18","2019-01-30 01:54:00","12066"
"","","3.469","","9.763","","","","","","39.1","2019-01-30 02:04:00","12066"
"","","6.25","","9.108","","","","","","39.28","2019-01-30 02:14:00","12066"
"","","3.23","","8.452","","","","","","39.45","2019-01-30 02:24:00","12066"
"","","3.95","","7.992","","","","","","39.46","2019-01-30 02:34:00","12066"
"","","3.02","","8.09","","","","","","39.46","2019-01-30 02:44:00","12066"
"","","4.59","","8.525","","","","","","39.46","2019-01-30 02:54:00","12066"
"","","3.77","","8.888","","","","","","39.46","2019-01-30 03:04:00","12066"
"","","3.0","","9.01","","","","","","39.51","2019-01-30 03:14:00","12066"
"","","3.76","","9.129","","","","","","39.59","2019-01-30 03:24:00","12066"
"","","8.32","","9.051","","","","","","39.72","2019-01-30 03:34:00","12066"
"","","8.86","","11.123","","","","","","39.75","2019-01-30 03:44:00","12066"
"","","7.17","","12.901","","","","","","39.78","2019-01-30 03:54:00","12066"
"","","4.87","","14.285","","","","","","39.83","2019-01-30 04:04:00","12066"
"","","4.09","","14.733","","","","","","39.86","2019-01-30 04:14:00","12066"
"","","4.439","","15.009","","","","","","39.89","2019-01-30 04:24:00","12066"
"","","3.459","","15.144","","","","","","39.93","2019-01-30 04:34:00","12066"
"","","2.949","","13.165","","","","","","39.93","2019-01-30 04:44:00","12066"
"","","3.259","","11.105","","","","","","39.85","2019-01-30 04:54:00","12066"
"","","3.889","","9.514","","","","","","39.8","2019-01-30 05:04:00","12066"
"","","3.86","","9.102","","","","","","39.8","2019-01-30 05:14:00","12066"
"","","3.4","","8.867","","","","","","39.86","2019-01-30 05:24:00","12066"
"","","3.4","","8.586","","","","","","39.87","2019-01-30 05:34:00","12066"
"","","3.59","","8.562","","","","","","39.92","2019-01-30 05:44:00","12066"
"","","4.03","","8.697","","","","","","39.96","2019-01-30 05:54:00","12066"
"","","3.99","","8.994","","","","","","39.96","2019-01-30 06:04:00","12066"
"","","5.9","","9.063","","","","","","39.95","2019-01-30 06:14:00","12066"
"","","3.32","","9.116","","","","","","39.87","2019-01-30 06:24:00","12066"
"","","2.82","","9.084","","","","","","39.78","2019-01-30 06:34:00","12066"
"","","3.13","","8.974","","","","","","39.7","2019-01-30 06:44:00","12066"
"","","4.95","","8.787","","","","","","39.69","2019-01-30 06:54:00","12066"
"","","4.67","","9.063","","","","","","39.82","2019-01-30 07:04:00","12066"
"","","4.9","","9.417","","","","","","39.82","2019-01-30 07:14:00","12066"
"","","4.14","","9.694","","","","","","39.78","2019-01-30 07:24:00","12066"
"","","4.18","","10.044","","","","","","39.7","2019-01-30 07:34:00","12066"
"","","2.86","","10.455","","","","","","39.66","2019-01-30 07:44:00","12066"
"","","2.08","","10.345","","","","","","39.68","2019-01-30 07:54:00","12066"
"","","2.35","","9.401","","","","","","39.68","2019-01-30 08:04:00","12066"
"","","2.34","","8.359","","","","","","39.72","2019-01-30 08:14:00","12066"
"","","1.42","","7.411","","","","","","39.75","2019-01-30 08:24:00","12066"
"","","2.37","","6.662","","","","","","39.79","2019-01-30 08:34:00","12066"
"","","2.45","","5.942","","","","","","39.79","2019-01-30 08:44:00","12066"
"","","2.89","","5.775","","","","","","39.73","2019-01-30 08:54:00","12066"
"","","2.72","","5.925","","","","","","39.7","2019-01-30 09:04:00","12066"
"","","3.44","","6.149","","","","","","39.66","2019-01-30 09:14:00","12066"
"","","6.05","","6.597","","","","","","39.61","2019-01-30 09:24:00","12066"
"","","4.55","","7.496","","","","","","39.61","2019-01-30 09:34:00","12066"
"","","4.58","","8.396","","","","","","39.53","2019-01-30 09:44:00","12066"
"","","4.34","","9.251","","","","","","39.42","2019-01-30 09:54:00","12066"
"","","2.83","","9.91","","","","","","39.34","2019-01-30 10:04:00","12066"
"","","5.04","","10.5","","","","","","39.25","2019-01-30 10:14:00","12066"
"","","2.88","","10.272","","","","","","39.17","2019-01-30 10:24:00","12066"
"","","2.36","","9.592","","","","","","39.09","2019-01-30 10:34:00","12066"
"","","2.51","","8.75","","","","","","39.08","2019-01-30 10:44:00","12066"
"","","3.17","","7.92","","","","","","39.1","2019-01-30 10:54:00","12066"
"","","3.9","","7.444","","","","","","39.13","2019-01-30 11:04:00","12066"
"","","5.21","","7.264","","","","","","39.15","2019-01-30 11:14:00","12066"
"","","7.25","","8.213","","","","","","39.35","2019-01-30 11:24:00","12066"
"","","4.55","","9.161","","","","","","39.46","2019-01-30 11:34:00","12066"
"","","4.15","","9.991","","","","","","39.46","2019-01-30 11:44:00","12066"
"","","4.51","","10.805","","","","","","39.38","2019-01-30 11:54:00","12066"
"","","4.33","","11.277","","","","","","39.29","2019-01-30 12:04:00","12066"
"","","3.79","","11.452","","","","","","39.21","2019-01-30 12:14:00","12066"
"","","2.43","","10.875","","","","","","39.28","2019-01-30 12:24:00","12066"
"","","2.6","","9.812","","","","","","39.39","2019-01-30 12:34:00","12066"
"","","3.46","","9.019","","","","","","39.61","2019-01-30 12:44:00","12066"
"","","2.08","","8.241","","","","","","39.75","2019-01-30 12:54:00","12066"
"","","5.04","","7.887","","","","","","39.76","2019-01-30 13:04:00","12066"
"","","4.09","","7.789","","","","","","39.76","2019-01-30 13:14:00","12066"
"","","4.8","","8.201","","","","","","39.82","2019-01-30 13:24:00","12066"
"","","4.19","","8.848","","","","","","39.83","2019-01-30 13:34:00","12066"
"","","3.79","","9.495","","","","","","39.86","2019-01-30 13:44:00","12066"
"","","4.9","","10.142","","","","","","39.86","2019-01-30 13:54:00","12066"
"","","5.05","","10.728","","","","","","39.78","2019-01-30 14:04:00","12066"
"","","2.68","","11.058","","","","","","39.76","2019-01-30 14:14:00","12066"
"","","4.65","","10.997","","","","","","39.75","2019-01-30 14:24:00","12066"
"","","3.55","","10.736","","","","","","39.75","2019-01-30 14:34:00","12066"
"","","2.86","","10.476","","","","","","39.79","2019-01-30 14:44:00","12066"
"","","6.62","","10.215","","","","","","39.89","2019-01-30 14:54:00","12066"
"","","5.82","","10.59","","","","","","39.89","2019-01-30 15:04:00","12066"
"","","5.25","","10.964","","","","","","39.81","2019-01-30 15:14:00","12066"
"","","5.46","","11.294","","","","","","39.72","2019-01-30 15:24:00","12066"
"","","6.24","","12.071","","","","","","39.64","2019-01-30 15:34:00","12066"
"","","6.64","","13.166","","","","","","39.56","2019-01-30 15:44:00","12066"
"","","6.28","","14.277","","","","","","39.47","2019-01-30 15:54:00","12066"
"","","9.15","","14.611","","","","","","39.39","2019-01-30 16:04:00","12066"
"","","3.29","","14.798","","","","","","39.31","2019-01-30 16:14:00","12066"
"","","5.67","","14.884","","","","","","39.22","2019-01-30 16:24:00","12066"
"","","3.929","","14.26","","","","","","39.14","2019-01-30 16:34:00","12066"
"","","4.13","","13.402","","","","","","39.06","2019-01-30 16:44:00","12066"
"","","5.3","","12.527","","","","","","39.25","2019-01-30 16:54:00","12066"
"","","7.73","","11.981","","","","","","39.44","2019-01-30 17:04:00","12066"
"","","4.92","","11.582","","","","","","39.53","2019-01-30 17:14:00","12066"
"","","5.99","","11.713","","","","","","39.58","2019-01-30 17:24:00","12066"
"","","4.91","","12.116","","","","","","39.64","2019-01-30 17:34:00","12066"
"","","4.47","","12.433","","","","","","39.66","2019-01-30 17:44:00","12066"
"","","3.679","","12.572","","","","","","39.69","2019-01-30 17:54:00","12066"
"","","3.689","","11.916","","","","","","39.69","2019-01-30 18:04:00","12066"
"","","4.27","","11.26","","","","","","39.78","2019-01-30 18:14:00","12066"
"","","5.56","","10.56","","","","","","39.87","2019-01-30 18:24:00","12066"
"","","6.27","","10.821","","","","","","39.9","2019-01-30 18:34:00","12066"
"","","4.319","","11.085","","","","","","39.92","2019-01-30 18:44:00","12066"
"","","3.909","","11.024","","","","","","39.92","2019-01-30 18:54:00","12066"
"","","6.649","","11.28","","","","","","39.92","2019-01-30 19:04:00","12066"
"","","4.479","","11.602","","","","","","39.9","2019-01-30 19:14:00","12066"
"","","7.069","","12.57","","","","","","39.9","2019-01-30 19:24:00","12066"
"","","4.979","","12.334","","","","","","39.85","2019-01-30 19:34:00","12066"
"","","5.329","","12.24","","","","","","39.77","2019-01-30 19:44:00","12066"
"","","7.639","","12.651","","","","","","39.68","2019-01-30 19:54:00","12066"
"","","6.349","","13.477","","","","","","39.6","2019-01-30 20:04:00","12066"
"","","7.969","","14.763","","","","","","39.52","2019-01-30 20:14:00","12066"
"","","6.659","","14.767","","","","","","39.43","2019-01-30 20:24:00","12066"
"","","6.289","","15.451","","","","","","39.35","2019-01-30 20:34:00","12066"
"","","5.159","","15.842","","","","","","39.27","2019-01-30 20:44:00","12066"
"","","3.629","","15.772","","","","","","39.18","2019-01-30 20:54:00","12066"
"","","4.109","","14.861","","","","","","39.15","2019-01-30 21:04:00","12066"
"","","4.879","","13.424","","","","","","39.28","2019-01-30 21:14:00","12066"
"","","5.059","","12.7","","","","","","39.46","2019-01-30 21:24:00","12066"
"","","3.969","","11.975","","","","","","39.59","2019-01-30 21:34:00","12066"
"","","5.619","","11.474","","","","","","39.78","2019-01-30 21:44:00","12066"
"","","5.669","","11.662","","","","","","39.97","2019-01-30 21:54:00","12066"
"","","3.389","","12.276","","","","","","39.97","2019-01-30 22:04:00","12066"
"","","4.549","","12.455","","","","","","39.97","2019-01-30 22:14:00","12066"
"","","3.629","","11.947","","","","","","39.93","2019-01-30 22:24:00","12066"
"","","5.249","","11.812","","","","","","39.93","2019-01-30 22:34:00","12066"
"","","7.319","","11.89","","","","","","40.03","2019-01-30 22:44:00","12066"
"","","6.829","","12.382","","","","","","40.13","2019-01-30 22:54:00","12066"
"","","9.129","","13.074","","","","","","40.16","2019-01-30 23:04:00","12066"
"","","5.35","","14.002","","","","","","40.16","2019-01-30 23:14:00","12066"
"","","6.81","","15.297","","","","","","40.08","2019-01-30 23:24:00","12066"
"","","6.779","","16.204","","","","","","39.99","2019-01-30 23:34:00","12066"
"","","6.859","","16.84","","","","","","39.91","2019-01-30 23:44:00","12066"
"","","6.47","","16.819","","","","","","39.83","2019-01-30 23:54:00","12066"
"","","6.029","","16.474","","","","","","39.74","2019-01-31 00:04:00","12066"
"","","6.089","","16.172","","","","","","39.66","2019-01-31 00:14:00","12066"
"","","4.669","","15.855","","","","","","39.58","2019-01-31 00:24:00","12066"
"","","3.519","","14.996","","","","","","39.49","2019-01-31 00:34:00","12066"
"","","2.429","","13.656","","","","","","39.41","2019-01-31 00:44:00","12066"
"","","3.119","","12.167","","","","","","39.33","2019-01-31 00:54:00","12066"
"","","7.129","","10.803","","","","","","39.24","2019-01-31 01:04:00","12066"
"","","5.199","","10.441","","","","","","39.19","2019-01-31 01:14:00","12066"
"","","4.779","","10.103","","","","","","39.21","2019-01-31 01:24:00","12066"
"","","9.129","","10.319","","","","","","39.23","2019-01-31 01:34:00","12066"
"","","11.829","","12.602","","","","","","39.35","2019-01-31 01:44:00","12066"
"","","8.889","","15.048","","","","","","39.42","2019-01-31 01:54:00","12066"
"","","8.579","","17.396","","","","","","39.59","2019-01-31 02:04:00","12066"
"","","5.759","","18.772","","","","","","39.64","2019-01-31 02:14:00","12066"
"","","4.299","","19.0","","","","","","39.66","2019-01-31 02:24:00","12066"
"","","6.159","","19.228","","","","","","39.7","2019-01-31 02:34:00","12066"
"","","5.679","","17.824","","","","","","39.7","2019-01-31 02:44:00","12066"
"","","4.099","","16.42","","","","","","39.7","2019-01-31 02:54:00","12066"
"","","4.389","","14.588","","","","","","39.64","2019-01-31 03:04:00","12066"
"","","4.509","","12.883","","","","","","39.59","2019-01-31 03:14:00","12066"
"","","3.049","","12.325","","","","","","39.59","2019-01-31 03:24:00","12066"
"","","2.929","","11.222","","","","","","39.59","2019-01-31 03:34:00","12066"
"","","3.619","","10.152","","","","","","39.66","2019-01-31 03:44:00","12066"
"","","3.639","","9.313","","","","","","39.75","2019-01-31 03:54:00","12066"
"","","3.5","","9.0","","","","","","39.75","2019-01-31 04:04:00","12066"
"","","3.46","","8.638","","","","","","39.67","2019-01-31 04:14:00","12066"
"","","2.34","","8.26","","","","","","39.62","2019-01-31 04:24:00","12066"
"","","1.9","","7.971","","","","","","39.61","2019-01-31 04:34:00","12066"
"","","1.839","","7.504","","","","","","39.61","2019-01-31 04:44:00","12066"
"","","1.789","","6.779","","","","","","39.7","2019-01-31 04:54:00","12066"
"","","5.49","","6.055","","","","","","39.76","2019-01-31 05:04:00","12066"
"","","2.98","","5.843","","","","","","39.76","2019-01-31 05:14:00","12066"
"","","4.25","","6.165","","","","","","39.76","2019-01-31 05:24:00","12066"
"","","3.13","","6.486","","","","","","39.68","2019-01-31 05:34:00","12066"
"","","3.03","","6.987","","","","","","39.66","2019-01-31 05:44:00","12066"
"","","2.929","","7.472","","","","","","39.69","2019-01-31 05:54:00","12066"
"","","2.009","","7.915","","","","","","39.72","2019-01-31 06:04:00","12066"
"","","3.599","","7.894","","","","","","39.8","2019-01-31 06:14:00","12066"
"","","2.78","","7.296","","","","","","39.85","2019-01-31 06:24:00","12066"
"","","4.029","","7.487","","","","","","39.85","2019-01-31 06:34:00","12066"
"","","2.689","","7.345","","","","","","39.77","2019-01-31 06:44:00","12066"
"","","2.759","","7.234","","","","","","39.72","2019-01-31 06:54:00","12066"
"","","2.469","","7.137","","","","","","39.72","2019-01-31 07:04:00","12066"
"","","2.279","","6.949","","","","","","39.72","2019-01-31 07:14:00","12066"
"","","3.529","","6.823","","","","","","39.73","2019-01-31 07:24:00","12066"
"","","5.329","","6.794","","","","","","39.8","2019-01-31 07:34:00","12066"
"","","3.649","","7.148","","","","","","39.85","2019-01-31 07:44:00","12066"
"","","3.179","","7.51","","","","","","39.85","2019-01-31 07:54:00","12066"
"","","4.59","","7.901","","","","","","39.82","2019-01-31 08:04:00","12066"
"","","3.309","","8.243","","","","","","39.74","2019-01-31 08:14:00","12066"
"","","3.659","","8.727","","","","","","39.65","2019-01-31 08:24:00","12066"
"","","4.279","","8.78","","","","","","39.62","2019-01-31 08:34:00","12066"
"","","3.829","","8.853","","","","","","39.64","2019-01-31 08:44:00","12066"
"","","3.29","","8.927","","","","","","39.76","2019-01-31 08:54:00","12066"
"","","4.22","","9.0","","","","","","39.76","2019-01-31 09:04:00","12066"
"","","2.009","","8.992","","","","","","39.68","2019-01-31 09:14:00","12066"
"","","2.28","","8.431","","","","","","39.59","2019-01-31 09:24:00","12066"
"","","3.05","","7.87","","","","","","39.51","2019-01-31 09:34:00","12066"
"","","3.409","","7.553","","","","","","39.43","2019-01-31 09:44:00","12066"
"","","2.329","","7.236","","","","","","39.34","2019-01-31 09:54:00","12066"
"","","2.769","","6.804","","","","","","39.26","2019-01-31 10:04:00","12066"
"","","4.209","","6.592","","","","","","39.18","2019-01-31 10:14:00","12066"
"","","3.749","","7.19","","","","","","39.09","2019-01-31 10:24:00","12066"
