"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-09-12 12:18:00","9142"
"","","4.94","","3.015","","","","","","","2018-09-12 12:28:00","9142"
"","","1.92","","3.573","","","","","","","2018-09-12 12:38:00","9142"
"","","5.11","","5.695","","","","","","39.25","2018-09-12 12:48:00","9142"
"","","6.91","","7.052","","","","","","39.64","2018-09-12 12:58:00","9142"
"","","3.88","","7.956","","","","","","39.7","2018-09-12 13:08:00","9142"
"","","3.59","","9.536","","","","","","39.7","2018-09-12 13:18:00","9142"
"","","4.23","","10.109","","","","","","39.7","2018-09-12 13:28:00","9142"
"","","3.33","","10.789","","","","","","39.76","2018-09-12 13:38:00","9142"
"","","4.45","","10.5","","","","","","39.91","2018-09-12 13:48:00","9142"
"","","2.81","","9.776","","","","","","39.97","2018-09-12 13:58:00","9142"
"","","4.23","","9.417","","","","","","40.12","2018-09-12 14:08:00","9142"
"","","2.17","","8.982","","","","","","40.25","2018-09-12 14:18:00","9142"
"","","2.64","","8.477","","","","","","40.37","2018-09-12 14:28:00","9142"
"","","3.25","","8.091","","","","","","40.46","2018-09-12 14:38:00","9142"
"","","2.07","","7.444","","","","","","40.58","2018-09-12 14:48:00","9142"
"","","1.48","","6.931","","","","","","40.71","2018-09-12 14:58:00","9142"
"","","1.88","","5.974","","","","","","40.77","2018-09-12 15:08:00","9142"
"","","1.7","","5.522","","","","","","40.83","2018-09-12 15:18:00","9142"
"","","1.12","","5.14","","","","","","40.89","2018-09-12 15:28:00","9142"
"","","1.13","","4.525","","","","","","40.95","2018-09-12 15:38:00","9142"
"","","2.0","","3.911","","","","","","41.01","2018-09-12 15:48:00","9142"
"","","1.68","","3.752","","","","","","41.04","2018-09-12 15:58:00","9142"
"","","1.9","","3.76","","","","","","41.11","2018-09-12 16:08:00","9142"
"","","2.05","","3.842","","","","","","41.17","2018-09-12 16:18:00","9142"
"","","1.95","","3.943","","","","","","41.2","2018-09-12 16:28:00","9142"
"","","1.27","","4.277","","","","","","41.23","2018-09-12 16:38:00","9142"
"","","2.35","","4.611","","","","","","41.29","2018-09-12 16:48:00","9142"
"","","2.34","","4.879","","","","","","41.29","2018-09-12 16:58:00","9142"
"","","2.67","","5.063","","","","","","41.29","2018-09-12 17:08:00","9142"
"","","3.8","","5.376","","","","","","41.26","2018-09-12 17:18:00","9142"
"","","2.17","","5.669","","","","","","41.26","2018-09-12 17:28:00","9142"
"","","4.55","","6.422","","","","","","41.26","2018-09-12 17:38:00","9142"
"","","5.26","","7.48","","","","","","41.18","2018-09-12 17:48:00","9142"
"","","4.01","","8.38","","","","","","41.09","2018-09-12 17:58:00","9142"
"","","2.86","","9.055","","","","","","41.01","2018-09-12 18:08:00","9142"
"","","3.12","","9.238","","","","","","40.93","2018-09-12 18:18:00","9142"
"","","4.27","","9.422","","","","","","40.84","2018-09-12 18:28:00","9142"
"","","3.849","","9.442","","","","","","40.76","2018-09-12 18:38:00","9142"
"","","3.199","","9.156","","","","","","40.68","2018-09-12 18:48:00","9142"
"","","3.849","","8.871","","","","","","40.59","2018-09-12 18:58:00","9142"
"","","3.289","","8.577","","","","","","40.51","2018-09-12 19:08:00","9142"
"","","2.669","","8.646","","","","","","40.43","2018-09-12 19:18:00","9142"
"","","3.599","","8.715","","","","","","40.34","2018-09-12 19:28:00","9142"
"","","2.13","","8.235","","","","","","40.26","2018-09-12 19:38:00","9142"
"","","1.9","","7.535","","","","","","40.18","2018-09-12 19:48:00","9142"
"","","2.719","","6.835","","","","","","40.16","2018-09-12 19:58:00","9142"
"","","2.059","","6.335","","","","","","40.22","2018-09-12 20:08:00","9142"
"","","2.679","","6.087","","","","","","40.25","2018-09-12 20:18:00","9142"
"","","4.83","","5.838","","","","","","40.25","2018-09-12 20:28:00","9142"
"","","4.48","","6.575","","","","","","40.34","2018-09-12 20:38:00","9142"
"","","4.51","","7.544","","","","","","40.34","2018-09-12 20:48:00","9142"
"","","5.06","","8.513","","","","","","40.26","2018-09-12 20:58:00","9142"
"","","2.41","","9.51","","","","","","40.17","2018-09-12 21:08:00","9142"
"","","1.67","","9.401","","","","","","40.09","2018-09-12 21:18:00","9142"
"","","2.08","","9.157","","","","","","40.01","2018-09-12 21:28:00","9142"
"","","2.79","","8.18","","","","","","39.92","2018-09-12 21:38:00","9142"
"","","2.55","","7.382","","","","","","39.84","2018-09-12 21:48:00","9142"
"","","2.79","","6.682","","","","","","39.76","2018-09-12 21:58:00","9142"
"","","1.61","","5.885","","","","","","39.67","2018-09-12 22:08:00","9142"
"","","2.2","","5.799","","","","","","39.59","2018-09-12 22:18:00","9142"
"","","2.9","","5.848","","","","","","39.7","2018-09-12 22:28:00","9142"
"","","2.79","","6.137","","","","","","39.79","2018-09-12 22:38:00","9142"
"","","1.23","","6.235","","","","","","39.82","2018-09-12 22:48:00","9142"
"","","1.41","","5.673","","","","","","39.88","2018-09-12 22:58:00","9142"
"","","1.15","","5.136","","","","","","39.91","2018-09-12 23:08:00","9142"
"","","1.609","","4.814","","","","","","39.94","2018-09-12 23:18:00","9142"
"","","3.69","","4.574","","","","","","39.94","2018-09-12 23:28:00","9142"
"","","2.2","","4.334","","","","","","39.97","2018-09-12 23:38:00","9142"
"","","1.9","","4.094","","","","","","40.06","2018-09-12 23:48:00","9142"
"","","2.54","","4.415","","","","","","40.06","2018-09-12 23:58:00","9142"
"","","4.63","","4.948","","","","","","40.06","2018-09-13 00:08:00","9142"
"","","3.0","","5.595","","","","","","39.98","2018-09-13 00:18:00","9142"
"","","4.059","","6.592","","","","","","39.9","2018-09-13 00:28:00","9142"
"","","1.21","","6.918","","","","","","39.81","2018-09-13 00:38:00","9142"
"","","1.82","","6.763","","","","","","39.73","2018-09-13 00:48:00","9142"
"","","1.65","","6.54","","","","","","39.67","2018-09-13 00:58:00","9142"
"","","2.76","","6.247","","","","","","39.67","2018-09-13 01:08:00","9142"
