"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-06-06 14:54:00","11358"
"","","9.22","","5.628","","","","","","","2018-06-06 15:04:00","11358"
"","","3.08","","6.259","","","","","","","2018-06-06 15:14:00","11358"
"","","3.26","","6.684","","","","","","38.68","2018-06-06 15:24:00","11358"
"","","2.36","","6.852","","","","","","39.13","2018-06-06 15:34:00","11358"
"","","2.0","","6.67","","","","","","39.31","2018-06-06 15:44:00","11358"
"","","3.82","","7.631","","","","","","39.52","2018-06-06 15:54:00","11358"
"","","2.96","","6.959","","","","","","39.64","2018-06-06 16:04:00","11358"
"","","2.47","","6.91","","","","","","39.73","2018-06-06 16:14:00","11358"
"","","16.92","","6.788","","","","","","39.82","2018-06-06 16:24:00","11358"
"","","16.379","","12.201","","","","","","39.91","2018-06-06 16:34:00","11358"
"","","6.53","","17.907","","","","","","39.97","2018-06-06 16:44:00","11358"
"","","6.3","","19.604","","","","","","39.97","2018-06-06 16:54:00","11358"
"","","6.83","","21.057","","","","","","39.97","2018-06-06 17:04:00","11358"
"","","4.47","","22.416","","","","","","40.06","2018-06-06 17:14:00","11358"
"","","2.68","","23.031","","","","","","40.16","2018-06-06 17:24:00","11358"
"","","2.55","","17.455","","","","","","40.22","2018-06-06 17:34:00","11358"
"","","3.63","","11.88","","","","","","40.31","2018-06-06 17:44:00","11358"
"","","2.12","","10.26","","","","","","40.34","2018-06-06 17:54:00","11358"
"","","3.06","","8.848","","","","","","40.43","2018-06-06 18:04:00","11358"
"","","3.09","","7.529","","","","","","40.49","2018-06-06 18:14:00","11358"
"","","2.05","","6.955","","","","","","40.52","2018-06-06 18:24:00","11358"
"","","2.65","","6.943","","","","","","40.55","2018-06-06 18:34:00","11358"
"","","8.039","","6.931","","","","","","40.65","2018-06-06 18:44:00","11358"
"","","4.86","","7.871","","","","","","40.65","2018-06-06 18:54:00","11358"
"","","7.4","","9.637","","","","","","40.67","2018-06-06 19:04:00","11358"
"","","3.26","","10.37","","","","","","40.67","2018-06-06 19:14:00","11358"
"","","4.38","","10.907","","","","","","40.8","2018-06-06 19:24:00","11358"
"","","4.8","","11.611","","","","","","40.8","2018-06-06 19:34:00","11358"
"","","2.21","","12.315","","","","","","40.89","2018-06-06 19:44:00","11358"
"","","2.29","","11.269","","","","","","40.95","2018-06-06 19:54:00","11358"
