"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2019-01-09 15:34:00","11258"
"","","6.05","","3.693","","","","","","","2019-01-09 15:44:00","11258"
"","","7.64","","7.387","","","","","","","2019-01-09 15:54:00","11258"
"","","6.479","","9.495","","","","","","37.85","2019-01-09 16:04:00","11258"
"","","8.01","","11.327","","","","","","38.62","2019-01-09 16:14:00","11258"
"","","11.5","","12.7","","","","","","38.62","2019-01-09 16:24:00","11258"
"","","5.59","","15.96","","","","","","39.09","2019-01-09 16:34:00","11258"
"","","7.64","","17.838","","","","","","39.15","2019-01-09 16:44:00","11258"
"","","11.059","","18.485","","","","","","39.15","2019-01-09 16:54:00","11258"
"","","4.749","","18.958","","","","","","39.07","2019-01-09 17:04:00","11258"
"","","8.239","","19.201","","","","","","38.98","2019-01-09 17:14:00","11258"
"","","6.509","","18.59","","","","","","38.94","2019-01-09 17:24:00","11258"
"","","6.869","","18.126","","","","","","38.94","2019-01-09 17:34:00","11258"
"","","6.069","","17.666","","","","","","38.86","2019-01-09 17:44:00","11258"
"","","5.819","","17.026","","","","","","38.77","2019-01-09 17:54:00","11258"
"","","7.499","","16.387","","","","","","38.69","2019-01-09 18:04:00","11258"
"","","8.279","","16.086","","","","","","38.61","2019-01-09 18:14:00","11258"
"","","5.049","","16.489","","","","","","38.52","2019-01-09 18:24:00","11258"
"","","4.269","","15.748","","","","","","38.92","2019-01-09 18:34:00","11258"
"","","6.059","","15.154","","","","","","39.13","2019-01-09 18:44:00","11258"
"","","4.059","","14.421","","","","","","39.35","2019-01-09 18:54:00","11258"
"","","5.579","","14.222","","","","","","39.54","2019-01-09 19:04:00","11258"
"","","3.569","","12.822","","","","","","39.72","2019-01-09 19:14:00","11258"
"","","6.609","","12.04","","","","","","39.88","2019-01-09 19:24:00","11258"
"","","5.94","","12.403","","","","","","40.03","2019-01-09 19:34:00","11258"
"","","3.98","","12.765","","","","","","40.06","2019-01-09 19:44:00","11258"
"","","4.59","","12.896","","","","","","40.27","2019-01-09 19:54:00","11258"
"","","3.62","","12.245","","","","","","40.39","2019-01-09 20:04:00","11258"
"","","3.33","","12.067","","","","","","40.4","2019-01-09 20:14:00","11258"
"","","5.24","","11.269","","","","","","40.39","2019-01-09 20:24:00","11258"
"","","6.07","","10.984","","","","","","40.31","2019-01-09 20:34:00","11258"
"","","4.34","","10.7","","","","","","40.22","2019-01-09 20:44:00","11258"
"","","5.63","","11.123","","","","","","40.14","2019-01-09 20:54:00","11258"
"","","6.13","","11.794","","","","","","40.06","2019-01-09 21:04:00","11258"
"","","4.48","","12.612","","","","","","39.97","2019-01-09 21:14:00","11258"
"","","6.63","","13.634","","","","","","39.89","2019-01-09 21:24:00","11258"
"","","2.96","","13.325","","","","","","39.82","2019-01-09 21:34:00","11258"
"","","4.78","","13.137","","","","","","40.0","2019-01-09 21:44:00","11258"
"","","3.31","","12.193","","","","","","40.1","2019-01-09 21:54:00","11258"
"","","6.21","","11.847","","","","","","40.21","2019-01-09 22:04:00","11258"
"","","5.51","","11.798","","","","","","40.34","2019-01-09 22:14:00","11258"
"","","3.16","","11.546","","","","","","40.44","2019-01-09 22:24:00","11258"
"","","3.96","","11.334","","","","","","40.53","2019-01-09 22:34:00","11258"
"","","6.36","","11.001","","","","","","40.63","2019-01-09 22:44:00","11258"
"","","4.24","","11.379","","","","","","40.71","2019-01-09 22:54:00","11258"
"","","4.08","","11.159","","","","","","40.78","2019-01-09 23:04:00","11258"
"","","3.76","","10.577","","","","","","40.82","2019-01-09 23:14:00","11258"
"","","3.98","","9.955","","","","","","40.82","2019-01-09 23:24:00","11258"
"","","5.06","","9.963","","","","","","40.88","2019-01-09 23:34:00","11258"
"","","4.14","","10.036","","","","","","40.92","2019-01-09 23:44:00","11258"
"","","4.019","","9.995","","","","","","40.99","2019-01-09 23:54:00","11258"
"","","5.36","","9.955","","","","","","41.02","2019-01-10 00:04:00","11258"
"","","3.14","","9.93","","","","","","41.07","2019-01-10 00:14:00","11258"
"","","1.84","","9.588","","","","","","41.07","2019-01-10 00:24:00","11258"
"","","3.74","","9.246","","","","","","41.11","2019-01-10 00:34:00","11258"
"","","4.46","","9.083","","","","","","41.11","2019-01-10 00:44:00","11258"
"","","3.79","","8.941","","","","","","41.11","2019-01-10 00:54:00","11258"
"","","3.01","","8.798","","","","","","41.22","2019-01-10 01:04:00","11258"
"","","3.07","","8.412","","","","","","41.33","2019-01-10 01:14:00","11258"
"","","3.79","","8.384","","","","","","41.33","2019-01-10 01:24:00","11258"
"","","4.12","","8.648","","","","","","41.37","2019-01-10 01:34:00","11258"
"","","4.99","","8.803","","","","","","41.37","2019-01-10 01:44:00","11258"
"","","3.26","","8.937","","","","","","41.37","2019-01-10 01:54:00","11258"
"","","3.21","","8.722","","","","","","41.37","2019-01-10 02:04:00","11258"
"","","4.2","","8.799","","","","","","41.45","2019-01-10 02:14:00","11258"
"","","5.73","","9.259","","","","","","41.45","2019-01-10 02:24:00","11258"
