"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-07-13 13:45:00","11613"
"","","3.82","","2.332","","","","","","","2018-07-13 13:55:00","11613"
"","","0.379","","1.863","","","","","","","2018-07-13 14:05:00","11613"
"","","1.49","","2.307","","","","","","39.07","2018-07-13 14:15:00","11613"
"","","1.45","","2.553","","","","","","39.82","2018-07-13 14:25:00","11613"
"","","0.179","","2.718","","","","","","39.88","2018-07-13 14:35:00","11613"
"","","0.57","","2.95","","","","","","39.88","2018-07-13 14:45:00","11613"
"","","3.48","","2.404","","","","","","39.85","2018-07-13 14:55:00","11613"
"","","3.94","","3.667","","","","","","39.85","2018-07-13 15:05:00","11613"
"","","2.32","","4.477","","","","","","39.88","2018-07-13 15:15:00","11613"
"","","0.399","","4.831","","","","","","39.88","2018-07-13 15:25:00","11613"
"","","0.879","","4.598","","","","","","39.85","2018-07-13 15:35:00","11613"
"","","6.9e-2","","4.529","","","","","","39.82","2018-07-13 15:45:00","11613"
"","","2.079","","4.654","","","","","","39.74","2018-07-13 15:55:00","11613"
"","","0.989","","3.641","","","","","","39.73","2018-07-13 16:05:00","11613"
"","","0.399","","2.627","","","","","","39.73","2018-07-13 16:15:00","11613"
"","","1.139","","2.085","","","","","","39.73","2018-07-13 16:25:00","11613"
"","","1.018","","2.142","","","","","","39.67","2018-07-13 16:35:00","11613"
"","","0.449","","2.393","","","","","","39.59","2018-07-13 16:45:00","11613"
"","","0.969","","2.43","","","","","","39.5","2018-07-13 16:55:00","11613"
"","","0.789","","2.349","","","","","","39.42","2018-07-13 17:05:00","11613"
"","","5.199","","2.341","","","","","","39.34","2018-07-13 17:15:00","11613"
"","","0.319","","2.259","","","","","","39.4","2018-07-13 17:25:00","11613"
"","","1.719","","2.544","","","","","","39.55","2018-07-13 17:35:00","11613"
"","","1.789","","2.83","","","","","","39.64","2018-07-13 17:45:00","11613"
"","","0.949","","3.135","","","","","","39.7","2018-07-13 17:55:00","11613"
"","","1.439","","3.4","","","","","","39.76","2018-07-13 18:05:00","11613"
"","","3.129","","3.591","","","","","","39.85","2018-07-13 18:15:00","11613"
"","","0.639","","3.855","","","","","","39.91","2018-07-13 18:25:00","11613"
"","","0.839","","3.497","","","","","","39.91","2018-07-13 18:35:00","11613"
"","","0.75","","3.103","","","","","","39.91","2018-07-13 18:45:00","11613"
"","","1.25","","2.745","","","","","","39.91","2018-07-13 18:55:00","11613"
"","","2.9","","2.668","","","","","","39.97","2018-07-13 19:05:00","11613"
"","","0.79","","2.591","","","","","","40.06","2018-07-13 19:15:00","11613"
"","","2.32","","2.949","","","","","","40.19","2018-07-13 19:25:00","11613"
"","","1.97","","3.41","","","","","","40.28","2018-07-13 19:35:00","11613"
"","","0.48","","3.906","","","","","","40.31","2018-07-13 19:45:00","11613"
"","","1.78","","4.289","","","","","","40.34","2018-07-13 19:55:00","11613"
"","","2.88","","4.505","","","","","","40.34","2018-07-13 20:05:00","11613"
"","","1.43","","4.721","","","","","","40.26","2018-07-13 20:15:00","11613"
"","","3.81","","4.949","","","","","","40.17","2018-07-13 20:25:00","11613"
"","","2.49","","5.16","","","","","","40.12","2018-07-13 20:35:00","11613"
"","","0.78","","5.372","","","","","","40.28","2018-07-13 20:45:00","11613"
"","","1.2","","5.136","","","","","","40.43","2018-07-13 20:55:00","11613"
"","","0.43","","4.729","","","","","","40.52","2018-07-13 21:05:00","11613"
"","","1.09","","4.448","","","","","","40.52","2018-07-13 21:15:00","11613"
"","","0.82","","3.61","","","","","","40.55","2018-07-13 21:25:00","11613"
"","","1.51","","3.04","","","","","","40.65","2018-07-13 21:35:00","11613"
"","","2.11","","2.641","","","","","","40.67","2018-07-13 21:45:00","11613"
"","","1.01","","2.767","","","","","","40.74","2018-07-13 21:55:00","11613"
"","","0.78","","2.861","","","","","","40.8","2018-07-13 22:05:00","11613"
"","","0.95","","2.804","","","","","","40.83","2018-07-13 22:15:00","11613"
"","","1.16","","2.857","","","","","","40.83","2018-07-13 22:25:00","11613"
"","","0.65","","2.8","","","","","","40.8","2018-07-13 22:35:00","11613"
"","","1.57","","2.657","","","","","","40.8","2018-07-13 22:45:00","11613"
"","","2.05","","2.682","","","","","","40.8","2018-07-13 22:55:00","11613"
"","","0.25","","2.91","","","","","","40.86","2018-07-13 23:05:00","11613"
"","","0.18","","2.625","","","","","","40.86","2018-07-13 23:15:00","11613"
"","","0.51","","2.34","","","","","","40.83","2018-07-13 23:25:00","11613"
"","","3.8","","2.161","","","","","","40.8","2018-07-13 23:35:00","11613"
"","","1.74","","2.397","","","","","","40.77","2018-07-13 23:45:00","11613"
"","","1.37","","2.466","","","","","","40.77","2018-07-13 23:55:00","11613"
"","","1.52","","2.446","","","","","","40.77","2018-07-14 00:05:00","11613"
"","","1.98","","2.962","","","","","","40.77","2018-07-14 00:15:00","11613"
"","","3.02","","3.667","","","","","","40.74","2018-07-14 00:25:00","11613"
"","","2.14","","4.33","","","","","","40.67","2018-07-14 00:35:00","11613"
"","","0.92","","4.493","","","","","","40.67","2018-07-14 00:45:00","11613"
"","","0.91","","4.159","","","","","","40.67","2018-07-14 00:55:00","11613"
"","","1.28","","3.915","","","","","","40.65","2018-07-14 01:05:00","11613"
"","","3.07","","3.817","","","","","","40.61","2018-07-14 01:15:00","11613"
"","","1.49","","3.618","","","","","","40.61","2018-07-14 01:25:00","11613"
"","","0.81","","3.353","","","","","","40.53","2018-07-14 01:35:00","11613"
"","","1.21","","2.975","","","","","","40.49","2018-07-14 01:45:00","11613"
"","","1.56","","3.093","","","","","","40.46","2018-07-14 01:55:00","11613"
"","","0.78","","3.211","","","","","","40.46","2018-07-14 02:05:00","11613"
"","","0.71","","3.007","","","","","","40.4","2018-07-14 02:15:00","11613"
"","","0.7","","2.69","","","","","","40.37","2018-07-14 02:25:00","11613"
"","","3.059","","2.372","","","","","","40.37","2018-07-14 02:35:00","11613"
"","","3.069","","3.125","","","","","","40.37","2018-07-14 02:45:00","11613"
"","","0.749","","3.877","","","","","","40.4","2018-07-14 02:55:00","11613"
"","","0.599","","3.69","","","","","","40.4","2018-07-14 03:05:00","11613"
"","","0.489","","3.616","","","","","","40.34","2018-07-14 03:15:00","11613"
"","","1.008","","3.571","","","","","","40.34","2018-07-14 03:25:00","11613"
"","","1.759","","3.692","","","","","","40.28","2018-07-14 03:35:00","11613"
"","","1.139","","2.911","","","","","","40.22","2018-07-14 03:45:00","11613"
"","","1.769","","2.382","","","","","","40.22","2018-07-14 03:55:00","11613"
"","","1.229","","2.577","","","","","","40.22","2018-07-14 04:05:00","11613"
"","","1.049","","2.833","","","","","","40.22","2018-07-14 04:15:00","11613"
"","","3.21","","3.09","","","","","","40.19","2018-07-14 04:25:00","11613"
"","","1.93","","3.465","","","","","","40.12","2018-07-14 04:35:00","11613"
"","","1.78","","3.787","","","","","","40.12","2018-07-14 04:45:00","11613"
"","","1.43","","3.796","","","","","","40.12","2018-07-14 04:55:00","11613"
"","","1.77","","4.016","","","","","","40.06","2018-07-14 05:05:00","11613"
"","","3.6","","4.236","","","","","","39.98","2018-07-14 05:15:00","11613"
"","","1.39","","4.456","","","","","","39.91","2018-07-14 05:25:00","11613"
"","","1.04","","4.236","","","","","","39.91","2018-07-14 05:35:00","11613"
"","","1.26","","3.964","","","","","","39.91","2018-07-14 05:45:00","11613"
"","","1.34","","3.752","","","","","","39.88","2018-07-14 05:55:00","11613"
"","","0.79","","3.544","","","","","","39.85","2018-07-14 06:05:00","11613"
"","","0.87","","3.178","","","","","","39.85","2018-07-14 06:15:00","11613"
"","","1.53","","2.812","","","","","","39.85","2018-07-14 06:25:00","11613"
"","","2.009","","2.869","","","","","","39.85","2018-07-14 06:35:00","11613"
"","","1.989","","3.166","","","","","","39.88","2018-07-14 06:45:00","11613"
"","","1.659","","3.462","","","","","","39.88","2018-07-14 06:55:00","11613"
"","","2.729","","3.759","","","","","","39.85","2018-07-14 07:05:00","11613"
"","","2.629","","4.475","","","","","","39.82","2018-07-14 07:15:00","11613"
"","","4.619","","5.231","","","","","","39.74","2018-07-14 07:25:00","11613"
"","","2.539","","5.679","","","","","","39.73","2018-07-14 07:35:00","11613"
"","","3.129","","6.143","","","","","","39.76","2018-07-14 07:45:00","11613"
"","","4.949","","6.607","","","","","","39.76","2018-07-14 07:55:00","11613"
"","","3.269","","7.128","","","","","","39.73","2018-07-14 08:05:00","11613"
"","","2.019","","7.388","","","","","","39.73","2018-07-14 08:15:00","11613"
"","","2.729","","7.388","","","","","","39.73","2018-07-14 08:25:00","11613"
"","","2.649","","7.396","","","","","","39.7","2018-07-14 08:35:00","11613"
"","","2.059","","7.201","","","","","","39.67","2018-07-14 08:45:00","11613"
"","","3.469","","7.006","","","","","","39.67","2018-07-14 08:55:00","11613"
"","","3.659","","7.087","","","","","","39.61","2018-07-14 09:05:00","11613"
"","","3.209","","7.168","","","","","","39.61","2018-07-14 09:15:00","11613"
"","","4.869","","7.547","","","","","","39.53","2018-07-14 09:25:00","11613"
"","","2.789","","7.775","","","","","","39.44","2018-07-14 09:35:00","11613"
"","","1.739","","7.832","","","","","","39.36","2018-07-14 09:45:00","11613"
"","","2.089","","7.604","","","","","","39.28","2018-07-14 09:55:00","11613"
"","","2.219","","7.042","","","","","","39.19","2018-07-14 10:05:00","11613"
"","","1.19","","6.635","","","","","","39.11","2018-07-14 10:15:00","11613"
"","","1.31","","5.525","","","","","","39.16","2018-07-14 10:25:00","11613"
"","","2.35","","4.752","","","","","","39.25","2018-07-14 10:35:00","11613"
"","","2.22","","4.52","","","","","","39.37","2018-07-14 10:45:00","11613"
"","","1.92","","4.573","","","","","","39.49","2018-07-14 10:55:00","11613"
"","","6.57","","4.627","","","","","","39.52","2018-07-14 11:05:00","11613"
"","","1.37","","4.558","","","","","","39.58","2018-07-14 11:15:00","11613"
"","","1.98","","4.831","","","","","","39.67","2018-07-14 11:25:00","11613"
"","","1.1","","4.855","","","","","","39.7","2018-07-14 11:35:00","11613"
"","","4.689","","4.757","","","","","","39.7","2018-07-14 11:45:00","11613"
"","","1.679","","4.537","","","","","","39.62","2018-07-14 11:55:00","11613"
"","","2.71","","4.737","","","","","","39.53","2018-07-14 12:05:00","11613"
"","","2.94","","5.058","","","","","","39.45","2018-07-14 12:15:00","11613"
"","","1.92","","5.355","","","","","","39.37","2018-07-14 12:25:00","11613"
"","","1.51","","5.579","","","","","","39.31","2018-07-14 12:35:00","11613"
"","","2.51","","5.555","","","","","","39.46","2018-07-14 12:45:00","11613"
"","","1.699","","5.563","","","","","","39.52","2018-07-14 12:55:00","11613"
"","","3.729","","5.481","","","","","","39.64","2018-07-14 13:05:00","11613"
"","","2.709","","5.481","","","","","","39.76","2018-07-14 13:15:00","11613"
"","","3.369","","5.749","","","","","","39.85","2018-07-14 13:25:00","11613"
"","","1.719","","6.07","","","","","","39.91","2018-07-14 13:35:00","11613"
"","","1.8","","6.021","","","","","","39.97","2018-07-14 13:45:00","11613"
"","","2.38","","6.063","","","","","","40.03","2018-07-14 13:55:00","11613"
"","","2.35","","5.997","","","","","","40.06","2018-07-14 14:05:00","11613"
"","","2.53","","5.864","","","","","","40.1","2018-07-14 14:15:00","11613"
"","","2.93","","5.522","","","","","","40.1","2018-07-14 14:25:00","11613"
"","","2.79","","5.555","","","","","","40.12","2018-07-14 14:35:00","11613"
"","","1.54","","5.958","","","","","","40.12","2018-07-14 14:45:00","11613"
"","","1.53","","5.852","","","","","","40.12","2018-07-14 14:55:00","11613"
"","","3.31","","5.522","","","","","","40.19","2018-07-14 15:05:00","11613"
"","","2.78","","5.685","","","","","","40.19","2018-07-14 15:15:00","11613"
"","","2.57","","5.787","","","","","","40.22","2018-07-14 15:25:00","11613"
"","","1.95","","5.698","","","","","","40.28","2018-07-14 15:35:00","11613"
"","","1.69","","5.356","","","","","","40.34","2018-07-14 15:45:00","11613"
"","","1.68","","5.417","","","","","","40.34","2018-07-14 15:55:00","11613"
"","","1.25","","5.474","","","","","","40.37","2018-07-14 16:05:00","11613"
"","","1.08","","4.851","","","","","","40.46","2018-07-14 16:15:00","11613"
"","","0.47","","4.159","","","","","","40.46","2018-07-14 16:25:00","11613"
"","","0.7","","3.398","","","","","","40.49","2018-07-14 16:35:00","11613"
"","","0.88","","2.889","","","","","","40.49","2018-07-14 16:45:00","11613"
"","","0.96","","2.56","","","","","","40.49","2018-07-14 16:55:00","11613"
"","","1.34","","2.266","","","","","","40.52","2018-07-14 17:05:00","11613"
"","","0.78","","2.148","","","","","","40.52","2018-07-14 17:15:00","11613"
"","","0.27","","2.026","","","","","","40.55","2018-07-14 17:25:00","11613"
"","","0.81","","2.059","","","","","","40.55","2018-07-14 17:35:00","11613"
"","","2.8","","2.104","","","","","","40.58","2018-07-14 17:45:00","11613"
"","","6.41","","2.885","","","","","","40.61","2018-07-14 17:55:00","11613"
"","","3.47","","3.907","","","","","","40.61","2018-07-14 18:05:00","11613"
"","","4.55","","5.368","","","","","","40.61","2018-07-14 18:15:00","11613"
"","","2.02","","6.463","","","","","","40.55","2018-07-14 18:25:00","11613"
"","","1.87","","6.967","","","","","","40.55","2018-07-14 18:35:00","11613"
"","","4.82","","7.46","","","","","","40.58","2018-07-14 18:45:00","11613"
"","","5.02","","8.282","","","","","","40.58","2018-07-14 18:55:00","11613"
"","","3.16","","8.831","","","","","","40.58","2018-07-14 19:05:00","11613"
"","","2.38","","8.266","","","","","","40.5","2018-07-14 19:15:00","11613"
"","","2.639","","7.927","","","","","","40.42","2018-07-14 19:25:00","11613"
"","","2.409","","8.086","","","","","","40.33","2018-07-14 19:35:00","11613"
"","","2.849","","8.338","","","","","","40.25","2018-07-14 19:45:00","11613"
"","","3.809","","7.536","","","","","","40.17","2018-07-14 19:55:00","11613"
"","","2.929","","6.766","","","","","","40.08","2018-07-14 20:05:00","11613"
"","","3.09","","6.737","","","","","","40.1","2018-07-14 20:15:00","11613"
"","","4.12","","6.921","","","","","","40.1","2018-07-14 20:25:00","11613"
"","","3.59","","7.402","","","","","","40.12","2018-07-14 20:35:00","11613"
"","","3.52","","7.789","","","","","","40.19","2018-07-14 20:45:00","11613"
"","","3.67","","8.09","","","","","","40.19","2018-07-14 20:55:00","11613"
"","","2.07","","8.331","","","","","","40.1","2018-07-14 21:05:00","11613"
"","","2.96","","8.278","","","","","","40.02","2018-07-14 21:15:00","11613"
"","","1.3","","7.863","","","","","","39.94","2018-07-14 21:25:00","11613"
"","","1.78","","7.126","","","","","","39.88","2018-07-14 21:35:00","11613"
"","","1.88","","6.389","","","","","","40.03","2018-07-14 21:45:00","11613"
"","","0.63","","5.653","","","","","","40.16","2018-07-14 21:55:00","11613"
"","","0.62","","4.477","","","","","","40.25","2018-07-14 22:05:00","11613"
"","","1.5","","3.528","","","","","","40.28","2018-07-14 22:15:00","11613"
"","","2.36","","3.296","","","","","","40.31","2018-07-14 22:25:00","11613"
"","","4.369","","3.532","","","","","","40.31","2018-07-14 22:35:00","11613"
"","","4.319","","4.566","","","","","","40.22","2018-07-14 22:45:00","11613"
"","","1.759","","5.599","","","","","","40.19","2018-07-14 22:55:00","11613"
"","","1.509","","6.059","","","","","","40.19","2018-07-14 23:05:00","11613"
"","","3.849","","6.518","","","","","","40.22","2018-07-14 23:15:00","11613"
"","","2.629","","6.978","","","","","","40.25","2018-07-14 23:25:00","11613"
