"act_heat_index","act_heat_index_smart","animal_activity","heat_index","low_pass_over_activity","percentile60_of_5day_temp","stomach_temp","temp_dec_index","temp_height_index","temp_inc_index","temp_without_drink_cycles","time","CowID"
"","","0.0","","0.0","","","","","","","2018-06-13 16:13:00","9861"
"","","5.11","","3.119","","","","","","","2018-06-13 16:23:00","9861"
"","","4.019","","5.352","","","","","","","2018-06-13 16:33:00","9861"
"","","7.58","","7.133","","","","","","39.43","2018-06-13 16:43:00","9861"
"","","4.689","","7.997","","","","","","39.73","2018-06-13 16:53:00","9861"
"","","4.059","","8.572","","","","","","39.73","2018-06-13 17:03:00","9861"
"","","4.199","","10.281","","","","","","39.7","2018-06-13 17:13:00","9861"
"","","3.389","","10.893","","","","","","39.7","2018-06-13 17:23:00","9861"
"","","4.319","","10.966","","","","","","39.7","2018-06-13 17:33:00","9861"
"","","3.489","","10.306","","","","","","39.67","2018-06-13 17:43:00","9861"
"","","5.529","","10.156","","","","","","39.59","2018-06-13 17:53:00","9861"
"","","6.409","","10.498","","","","","","39.5","2018-06-13 18:03:00","9861"
"","","4.739","","11.039","","","","","","39.42","2018-06-13 18:13:00","9861"
"","","4.419","","11.316","","","","","","39.34","2018-06-13 18:23:00","9861"
"","","3.199","","11.405","","","","","","39.25","2018-06-13 18:33:00","9861"
"","","3.589","","11.446","","","","","","39.17","2018-06-13 18:43:00","9861"
"","","4.6","","11.149","","","","","","39.09","2018-06-13 18:53:00","9861"
"","","4.33","","10.661","","","","","","39.19","2018-06-13 19:03:00","9861"
"","","3.74","","10.173","","","","","","39.19","2018-06-13 19:13:00","9861"
"","","6.23","","10.006","","","","","","39.1","2018-06-13 19:23:00","9861"
"","","4.19","","9.913","","","","","","39.02","2018-06-13 19:33:00","9861"
"","","3.56","","10.158","","","","","","39.25","2018-06-13 19:43:00","9861"
"","","5.21","","10.402","","","","","","39.43","2018-06-13 19:53:00","9861"
"","","4.73","","10.565","","","","","","39.46","2018-06-13 20:03:00","9861"
"","","6.71","","10.923","","","","","","39.46","2018-06-13 20:13:00","9861"
"","","6.66","","11.872","","","","","","39.38","2018-06-13 20:23:00","9861"
"","","6.58","","12.877","","","","","","39.29","2018-06-13 20:33:00","9861"
"","","5.36","","13.85","","","","","","39.21","2018-06-13 20:43:00","9861"
"","","6.03","","14.599","","","","","","39.13","2018-06-13 20:53:00","9861"
"","","3.94","","14.855","","","","","","39.28","2018-06-13 21:03:00","9861"
"","","3.89","","14.338","","","","","","39.46","2018-06-13 21:13:00","9861"
"","","3.81","","13.211","","","","","","39.58","2018-06-13 21:23:00","9861"
