,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-11-07 14:59:00,8578
1,,,9.7,,5.921,,,,,,,2018-11-07 15:09:00,8578
2,,,7.839,,10.328,,,,,,,2018-11-07 15:19:00,8578
3,,,7.009,,12.532,,,,,,38.92,2018-11-07 15:29:00,8578
4,,,9.04,,13.854,,,,,,39.07,2018-11-07 15:39:00,8578
5,,,7.079,,14.426,,,,,,39.31,2018-11-07 15:49:00,8578
6,,,7.979,,17.673,,,,,,39.4,2018-11-07 15:59:00,8578
7,,,8.119,,18.947,,,,,,39.46,2018-11-07 16:09:00,8578
8,,,9.28,,19.061,,,,,,39.55,2018-11-07 16:19:00,8578
9,,,6.92,,19.175,,,,,,39.55,2018-11-07 16:29:00,8578
10,,,8.09,,19.277,,,,,,39.47,2018-11-07 16:39:00,8578
11,,,5.65,,19.212,,,,,,39.38,2018-11-07 16:49:00,8578
12,,,3.95,,18.264,,,,,,39.3,2018-11-07 16:59:00,8578
13,,,3.65,,16.625,,,,,,39.22,2018-11-07 17:09:00,8578
14,,,6.44,,14.928,,,,,,39.13,2018-11-07 17:19:00,8578
15,,,4.45,,13.435,,,,,,39.4,2018-11-07 17:29:00,8578
16,,,6.47,,12.763,,,,,,39.4,2018-11-07 17:39:00,8578
17,,,5.46,,12.169,,,,,,39.55,2018-11-07 17:49:00,8578
18,,,7.94,,12.503,,,,,,39.7,2018-11-07 17:59:00,8578
19,,,4.14,,13.117,,,,,,39.76,2018-11-07 18:09:00,8578
20,,,3.42,,13.194,,,,,,39.79,2018-11-07 18:19:00,8578
21,,,3.46,,12.792,,,,,,39.85,2018-11-07 18:29:00,8578
22,,,3.98,,11.579,,,,,,39.94,2018-11-07 18:39:00,8578
23,,,6.06,,10.976,,,,,,40.1,2018-11-07 18:49:00,8578
24,,,6.3,,10.809,,,,,,40.19,2018-11-07 18:59:00,8578
25,,,3.84,,11.054,,,,,,40.22,2018-11-07 19:09:00,8578
26,,,3.42,,10.932,,,,,,40.25,2018-11-07 19:19:00,8578
27,,,3.85,,11.086,,,,,,40.25,2018-11-07 19:29:00,8578
28,,,3.5,,11.102,,,,,,40.25,2018-11-07 19:39:00,8578
29,,,2.89,,10.907,,,,,,40.25,2018-11-07 19:49:00,8578
30,,,5.62,,9.865,,,,,,40.25,2018-11-07 19:59:00,8578
31,,,7.61,,9.686,,,,,,40.31,2018-11-07 20:09:00,8578
32,,,4.42,,10.411,,,,,,40.43,2018-11-07 20:19:00,8578
33,,,2.51,,10.647,,,,,,40.46,2018-11-07 20:29:00,8578
34,,,3.309,,10.569,,,,,,40.52,2018-11-07 20:39:00,8578
35,,,4.83,,10.491,,,,,,40.55,2018-11-07 20:49:00,8578
36,,,3.08,,10.413,,,,,,40.61,2018-11-07 20:59:00,8578
37,,,2.31,,9.38,,,,,,40.67,2018-11-07 21:09:00,8578
38,,,4.53,,8.346,,,,,,40.71,2018-11-07 21:19:00,8578
39,,,5.64,,8.391,,,,,,40.71,2018-11-07 21:29:00,8578
40,,,8.45,,9.339,,,,,,40.71,2018-11-07 21:39:00,8578
41,,,4.69,,10.288,,,,,,40.67,2018-11-07 21:49:00,8578
42,,,5.33,,11.111,,,,,,40.61,2018-11-07 21:59:00,8578
43,,,3.43,,11.766,,,,,,40.61,2018-11-07 22:09:00,8578
