,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-09-12 12:30:00,9894
1,,,6.72,,4.102,,,,,,,2018-09-12 12:40:00,9894
2,,,1.17,,3.687,,,,,,,2018-09-12 12:50:00,9894
3,,,3.929,,5.164,,,,,,37.06,2018-09-12 13:00:00,9894
4,,,2.189,,5.2,,,,,,37.91,2018-09-12 13:10:00,9894
5,,,0.719,,5.224,,,,,,37.91,2018-09-12 13:20:00,9894
6,,,1.409,,5.798,,,,,,38.44,2018-09-12 13:30:00,9894
7,,,1.969,,5.004,,,,,,38.74,2018-09-12 13:40:00,9894
8,,,1.229,,5.101,,,,,,38.86,2018-09-12 13:50:00,9894
9,,,1.189,,4.002,,,,,,39.04,2018-09-12 14:00:00,9894
10,,,1.239,,3.611,,,,,,39.22,2018-09-12 14:10:00,9894
11,,,0.949,,3.204,,,,,,39.4,2018-09-12 14:20:00,9894
12,,,1.889,,3.135,,,,,,39.58,2018-09-12 14:30:00,9894
13,,,0.999,,2.968,,,,,,39.7,2018-09-12 14:40:00,9894
14,,,1.089,,2.838,,,,,,39.76,2018-09-12 14:50:00,9894
15,,,1.039,,2.761,,,,,,39.91,2018-09-12 15:00:00,9894
16,,,0.909,,2.683,,,,,,40.03,2018-09-12 15:10:00,9894
17,,,1.209,,2.622,,,,,,40.12,2018-09-12 15:20:00,9894
18,,,2.099,,2.61,,,,,,40.12,2018-09-12 15:30:00,9894
19,,,2.889,,3.058,,,,,,40.04,2018-09-12 15:40:00,9894
20,,,2.129,,3.481,,,,,,40.03,2018-09-12 15:50:00,9894
21,,,0.979,,3.925,,,,,,40.06,2018-09-12 16:00:00,9894
22,,,1.319,,4.039,,,,,,40.12,2018-09-12 16:10:00,9894
23,,,0.989,,4.018,,,,,,40.12,2018-09-12 16:20:00,9894
24,,,0.849,,3.929,,,,,,40.12,2018-09-12 16:30:00,9894
25,,,0.899,,3.44,,,,,,40.12,2018-09-12 16:40:00,9894
26,,,0.519,,2.919,,,,,,40.25,2018-09-12 16:50:00,9894
27,,,0.749,,2.358,,,,,,40.4,2018-09-12 17:00:00,9894
28,,,0.629,,2.077,,,,,,40.52,2018-09-12 17:10:00,9894
29,,,0.259,,1.93,,,,,,40.65,2018-09-12 17:20:00,9894
30,,,2.819,,1.784,,,,,,40.65,2018-09-12 17:30:00,9894
31,,,0.619,,1.67,,,,,,40.56,2018-09-12 17:40:00,9894
32,,,0.75,,1.63,,,,,,40.48,2018-09-12 17:50:00,9894
33,,,1.69,,1.63,,,,,,40.39,2018-09-12 18:00:00,9894
34,,,0.69,,1.679,,,,,,40.31,2018-09-12 18:10:00,9894
35,,,0.629,,1.704,,,,,,40.23,2018-09-12 18:20:00,9894
36,,,0.769,,1.729,,,,,,40.4,2018-09-12 18:30:00,9894
37,,,1.079,,1.79,,,,,,40.52,2018-09-12 18:40:00,9894
38,,,0.339,,1.798,,,,,,40.65,2018-09-12 18:50:00,9894
39,,,0.639,,1.752,,,,,,40.77,2018-09-12 19:00:00,9894
40,,,2.21,,1.707,,,,,,40.89,2018-09-12 19:10:00,9894
41,,,1.77,,2.147,,,,,,40.89,2018-09-12 19:20:00,9894
42,,,0.86,,2.586,,,,,,40.86,2018-09-12 19:30:00,9894
43,,,1.44,,2.859,,,,,,40.86,2018-09-12 19:40:00,9894
44,,,0.909,,2.916,,,,,,40.86,2018-09-12 19:50:00,9894
45,,,0.779,,3.026,,,,,,40.98,2018-09-12 20:00:00,9894
46,,,1.24,,3.136,,,,,,41.04,2018-09-12 20:10:00,9894
47,,,0.88,,2.774,,,,,,41.08,2018-09-12 20:20:00,9894
48,,,1.17,,2.53,,,,,,41.14,2018-09-12 20:30:00,9894
49,,,0.809,,2.302,,,,,,41.26,2018-09-12 20:40:00,9894
50,,,2.41,,2.408,,,,,,41.29,2018-09-12 20:50:00,9894
51,,,1.81,,2.775,,,,,,41.29,2018-09-12 21:00:00,9894
52,,,1.23,,3.142,,,,,,41.29,2018-09-12 21:10:00,9894
53,,,3.4,,3.52,,,,,,41.26,2018-09-12 21:20:00,9894
54,,,4.3,,4.428,,,,,,41.26,2018-09-12 21:30:00,9894
55,,,3.909,,5.66,,,,,,41.26,2018-09-12 21:40:00,9894
56,,,3.34,,6.775,,,,,,41.26,2018-09-12 21:50:00,9894
57,,,2.009,,7.398,,,,,,41.26,2018-09-12 22:00:00,9894
58,,,3.139,,7.939,,,,,,41.26,2018-09-12 22:10:00,9894
59,,,3.199,,8.48,,,,,,41.26,2018-09-12 22:20:00,9894
60,,,2.999,,8.374,,,,,,41.26,2018-09-12 22:30:00,9894
61,,,2.239,,8.003,,,,,,41.26,2018-09-12 22:40:00,9894
62,,,2.259,,7.332,,,,,,41.26,2018-09-12 22:50:00,9894
63,,,6.299,,6.892,,,,,,41.26,2018-09-12 23:00:00,9894
64,,,4.97,,7.637,,,,,,41.23,2018-09-12 23:10:00,9894
65,,,5.39,,8.553,,,,,,41.2,2018-09-12 23:20:00,9894
66,,,3.289,,9.298,,,,,,41.17,2018-09-12 23:30:00,9894
67,,,3.199,,9.416,,,,,,41.11,2018-09-12 23:40:00,9894
68,,,3.139,,9.799,,,,,,41.11,2018-09-12 23:50:00,9894
69,,,3.309,,10.181,,,,,,41.11,2018-09-13 00:00:00,9894
70,,,6.09,,9.505,,,,,,41.11,2018-09-13 00:10:00,9894
71,,,9.62,,9.79,,,,,,41.02,2018-09-13 00:20:00,9894
