,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2019-01-16 16:07:00,9538
1,,,16.64,,10.158,,,,,,,2019-01-16 16:17:00,9538
2,,,5.09,,10.915,,,,,,,2019-01-16 16:27:00,9538
3,,,6.939,,12.423,,,,,,35.02,2019-01-16 16:37:00,9538
4,,,7.13,,13.327,,,,,,35.33,2019-01-16 16:47:00,9538
5,,,2.71,,13.93,,,,,,35.99,2019-01-16 16:57:00,9538
6,,,5.05,,15.985,,,,,,35.99,2019-01-16 17:07:00,9538
7,,,6.02,,14.654,,,,,,38.06,2019-01-16 17:17:00,9538
8,,,8.399,,15.033,,,,,,38.95,2019-01-16 17:27:00,9538
9,,,8.709,,15.627,,,,,,38.95,2019-01-16 17:37:00,9538
10,,,6.949,,16.221,,,,,,38.87,2019-01-16 17:47:00,9538
11,,,4.879,,16.225,,,,,,38.78,2019-01-16 17:57:00,9538
12,,,2.819,,16.156,,,,,,38.7,2019-01-16 18:07:00,9538
13,,,2.939,,15.297,,,,,,39.01,2019-01-16 18:17:00,9538
14,,,6.149,,14.043,,,,,,39.4,2019-01-16 18:27:00,9538
15,,,6.809,,13.127,,,,,,39.61,2019-01-16 18:37:00,9538
16,,,3.759,,12.211,,,,,,39.79,2019-01-16 18:47:00,9538
17,,,2.419,,10.913,,,,,,39.91,2019-01-16 18:57:00,9538
18,,,3.199,,10.229,,,,,,40.0,2019-01-16 19:07:00,9538
19,,,4.389,,10.335,,,,,,40.12,2019-01-16 19:17:00,9538
20,,,2.259,,10.441,,,,,,40.25,2019-01-16 19:27:00,9538
21,,,2.639,,9.012,,,,,,40.37,2019-01-16 19:37:00,9538
22,,,2.529,,7.539,,,,,,40.52,2019-01-16 19:47:00,9538
23,,,5.349,,7.083,,,,,,40.61,2019-01-16 19:57:00,9538
24,,,2.709,,6.884,,,,,,40.74,2019-01-16 20:07:00,9538
25,,,3.309,,6.928,,,,,,40.8,2019-01-16 20:17:00,9538
26,,,2.42,,6.729,,,,,,40.89,2019-01-16 20:27:00,9538
27,,,2.54,,6.689,,,,,,40.95,2019-01-16 20:37:00,9538
28,,,3.24,,6.693,,,,,,41.04,2019-01-16 20:47:00,9538
29,,,3.06,,6.864,,,,,,41.11,2019-01-16 20:57:00,9538
30,,,3.24,,7.08,,,,,,41.2,2019-01-16 21:07:00,9538
31,,,2.75,,6.979,,,,,,41.23,2019-01-16 21:17:00,9538
32,,,3.01,,7.102,,,,,,41.29,2019-01-16 21:27:00,9538
33,,,2.57,,7.187,,,,,,41.29,2019-01-16 21:37:00,9538
34,,,1.759,,7.199,,,,,,41.32,2019-01-16 21:47:00,9538
35,,,2.659,,7.0,,,,,,41.38,2019-01-16 21:57:00,9538
36,,,3.449,,6.763,,,,,,41.42,2019-01-16 22:07:00,9538
37,,,3.849,,6.922,,,,,,41.48,2019-01-16 22:17:00,9538
38,,,1.849,,7.1,,,,,,41.48,2019-01-16 22:27:00,9538
39,,,2.519,,7.006,,,,,,41.48,2019-01-16 22:37:00,9538
40,,,2.089,,6.811,,,,,,41.48,2019-01-16 22:47:00,9538
41,,,2.389,,6.737,,,,,,41.48,2019-01-16 22:57:00,9538
42,,,2.099,,6.509,,,,,,41.51,2019-01-16 23:07:00,9538
43,,,1.779,,5.96,,,,,,41.51,2019-01-16 23:17:00,9538
44,,,1.859,,5.312,,,,,,41.51,2019-01-16 23:27:00,9538
45,,,1.599,,5.011,,,,,,41.51,2019-01-16 23:37:00,9538
46,,,1.459,,4.812,,,,,,41.54,2019-01-16 23:47:00,9538
47,,,1.909,,4.49,,,,,,41.57,2019-01-16 23:57:00,9538
48,,,4.279,,4.413,,,,,,41.57,2019-01-17 00:07:00,9538
49,,,3.749,,5.085,,,,,,41.57,2019-01-17 00:17:00,9538
