,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2019-01-29 08:54:00,12066
1,,,7.7,,4.7,,,,,,,2019-01-29 09:04:00,12066
2,,,4.1,,6.471,,,,,,,2019-01-29 09:14:00,12066
3,,,3.469,,7.356,,,,,,38.69,2019-01-29 09:24:00,12066
4,,,2.739,,7.579,,,,,,39.11,2019-01-29 09:34:00,12066
5,,,2.559,,7.431,,,,,,39.11,2019-01-29 09:44:00,12066
6,,,1.799,,8.472,,,,,,39.11,2019-01-29 09:54:00,12066
7,,,3.809,,7.947,,,,,,39.17,2019-01-29 10:04:00,12066
8,,,4.43,,7.828,,,,,,39.17,2019-01-29 10:14:00,12066
9,,,5.63,,7.962,,,,,,39.21,2019-01-29 10:24:00,12066
10,,,3.51,,8.354,,,,,,39.21,2019-01-29 10:34:00,12066
11,,,3.519,,8.671,,,,,,39.21,2019-01-29 10:44:00,12066
12,,,2.999,,9.058,,,,,,39.25,2019-01-29 10:54:00,12066
13,,,4.26,,9.449,,,,,,39.28,2019-01-29 11:04:00,12066
14,,,3.699,,9.404,,,,,,39.38,2019-01-29 11:14:00,12066
15,,,4.569,,9.335,,,,,,39.38,2019-01-29 11:24:00,12066
16,,,3.339,,9.037,,,,,,39.41,2019-01-29 11:34:00,12066
17,,,3.389,,8.984,,,,,,39.46,2019-01-29 11:44:00,12066
18,,,5.869,,8.935,,,,,,39.57,2019-01-29 11:54:00,12066
19,,,5.1,,9.579,,,,,,39.66,2019-01-29 12:04:00,12066
20,,,4.17,,10.149,,,,,,39.66,2019-01-29 12:14:00,12066
21,,,4.92,,10.417,,,,,,39.62,2019-01-29 12:24:00,12066
22,,,4.25,,10.642,,,,,,39.61,2019-01-29 12:34:00,12066
23,,,4.52,,11.102,,,,,,39.62,2019-01-29 12:44:00,12066
24,,,5.02,,11.562,,,,,,39.61,2019-01-29 12:54:00,12066
25,,,4.97,,11.509,,,,,,39.57,2019-01-29 13:04:00,12066
26,,,4.47,,11.457,,,,,,39.57,2019-01-29 13:14:00,12066
27,,,2.769,,11.273,,,,,,39.57,2019-01-29 13:24:00,12066
28,,,4.52,,11.363,,,,,,39.61,2019-01-29 13:34:00,12066
29,,,4.119,,11.2,,,,,,39.68,2019-01-29 13:44:00,12066
30,,,5.109,,11.2,,,,,,39.68,2019-01-29 13:54:00,12066
31,,,2.85,,10.853,,,,,,39.6,2019-01-29 14:04:00,12066
32,,,3.5,,10.255,,,,,,39.51,2019-01-29 14:14:00,12066
33,,,2.88,,9.608,,,,,,39.43,2019-01-29 14:24:00,12066
34,,,3.12,,9.059,,,,,,39.35,2019-01-29 14:34:00,12066
35,,,3.0,,8.603,,,,,,39.26,2019-01-29 14:44:00,12066
36,,,4.39,,8.033,,,,,,39.18,2019-01-29 14:54:00,12066
37,,,3.619,,7.83,,,,,,39.1,2019-01-29 15:04:00,12066
38,,,4.489,,8.192,,,,,,39.01,2019-01-29 15:14:00,12066
39,,,4.329,,8.782,,,,,,38.93,2019-01-29 15:24:00,12066
40,,,3.819,,9.274,,,,,,38.85,2019-01-29 15:34:00,12066
41,,,4.949,,9.815,,,,,,38.97,2019-01-29 15:44:00,12066
42,,,3.969,,10.16,,,,,,39.17,2019-01-29 15:54:00,12066
43,,,3.979,,10.307,,,,,,39.45,2019-01-29 16:04:00,12066
44,,,4.349,,10.14,,,,,,39.65,2019-01-29 16:14:00,12066
45,,,3.839,,9.997,,,,,,39.79,2019-01-29 16:24:00,12066
46,,,4.379,,10.005,,,,,,39.93,2019-01-29 16:34:00,12066
47,,,4.529,,10.026,,,,,,40.03,2019-01-29 16:44:00,12066
48,,,4.18,,10.192,,,,,,40.03,2019-01-29 16:54:00,12066
49,,,7.229,,10.416,,,,,,40.02,2019-01-29 17:04:00,12066
50,,,6.859,,11.588,,,,,,39.96,2019-01-29 17:14:00,12066
51,,,5.369,,12.761,,,,,,39.88,2019-01-29 17:24:00,12066
52,,,5.009,,13.176,,,,,,39.79,2019-01-29 17:34:00,12066
53,,,4.459,,13.432,,,,,,39.71,2019-01-29 17:44:00,12066
54,,,4.689,,13.558,,,,,,39.63,2019-01-29 17:54:00,12066
55,,,5.039,,13.623,,,,,,39.54,2019-01-29 18:04:00,12066
56,,,4.549,,12.74,,,,,,39.46,2019-01-29 18:14:00,12066
57,,,5.689,,12.0,,,,,,39.38,2019-01-29 18:24:00,12066
58,,,4.599,,11.686,,,,,,39.29,2019-01-29 18:34:00,12066
59,,,6.089,,11.963,,,,,,39.21,2019-01-29 18:44:00,12066
60,,,4.169,,11.926,,,,,,39.13,2019-01-29 18:54:00,12066
61,,,4.42,,11.817,,,,,,39.04,2019-01-29 19:04:00,12066
62,,,5.439,,11.707,,,,,,38.96,2019-01-29 19:14:00,12066
63,,,5.6,,11.87,,,,,,38.88,2019-01-29 19:24:00,12066
64,,,6.72,,12.277,,,,,,38.79,2019-01-29 19:34:00,12066
65,,,3.17,,12.241,,,,,,38.91,2019-01-29 19:44:00,12066
66,,,3.25,,11.692,,,,,,38.94,2019-01-29 19:54:00,12066
67,,,5.0,,11.216,,,,,,38.97,2019-01-29 20:04:00,12066
68,,,4.42,,11.216,,,,,,39.11,2019-01-29 20:14:00,12066
69,,,5.05,,11.037,,,,,,39.28,2019-01-29 20:24:00,12066
70,,,5.04,,10.809,,,,,,39.34,2019-01-29 20:34:00,12066
71,,,5.07,,10.586,,,,,,39.34,2019-01-29 20:44:00,12066
72,,,4.49,,11.314,,,,,,39.44,2019-01-29 20:54:00,12066
73,,,3.79,,11.819,,,,,,39.57,2019-01-29 21:04:00,12066
74,,,4.61,,11.847,,,,,,39.78,2019-01-29 21:14:00,12066
75,,,3.5,,11.355,,,,,,39.89,2019-01-29 21:24:00,12066
76,,,2.79,,10.728,,,,,,39.89,2019-01-29 21:34:00,12066
77,,,2.54,,9.808,,,,,,39.86,2019-01-29 21:44:00,12066
78,,,5.12,,8.892,,,,,,39.86,2019-01-29 21:54:00,12066
79,,,4.83,,9.031,,,,,,39.79,2019-01-29 22:04:00,12066
80,,,4.57,,9.169,,,,,,39.76,2019-01-29 22:14:00,12066
81,,,5.63,,9.592,,,,,,39.76,2019-01-29 22:24:00,12066
82,,,9.08,,10.459,,,,,,39.8,2019-01-29 22:34:00,12066
83,,,8.27,,12.69,,,,,,39.9,2019-01-29 22:44:00,12066
84,,,7.87,,14.92,,,,,,39.9,2019-01-29 22:54:00,12066
85,,,6.31,,16.157,,,,,,39.89,2019-01-29 23:04:00,12066
86,,,6.56,,16.862,,,,,,39.81,2019-01-29 23:14:00,12066
87,,,3.59,,17.464,,,,,,39.79,2019-01-29 23:24:00,12066
88,,,5.99,,17.61,,,,,,39.8,2019-01-29 23:34:00,12066
89,,,5.06,,16.304,,,,,,39.82,2019-01-29 23:44:00,12066
90,,,3.02,,14.997,,,,,,39.99,2019-01-29 23:54:00,12066
91,,,4.47,,13.614,,,,,,39.99,2019-01-30 00:04:00,12066
92,,,4.38,,12.726,,,,,,39.96,2019-01-30 00:14:00,12066
93,,,6.08,,11.978,,,,,,39.93,2019-01-30 00:24:00,12066
94,,,7.73,,12.014,,,,,,39.85,2019-01-30 00:34:00,12066
95,,,5.09,,12.429,,,,,,39.76,2019-01-30 00:44:00,12066
96,,,5.46,,12.592,,,,,,39.68,2019-01-30 00:54:00,12066
97,,,4.51,,12.844,,,,,,39.6,2019-01-30 01:04:00,12066
98,,,5.08,,13.129,,,,,,39.51,2019-01-30 01:14:00,12066
99,,,6.62,,13.378,,,,,,39.43,2019-01-30 01:24:00,12066
100,,,2.99,,12.971,,,,,,39.35,2019-01-30 01:34:00,12066
101,,,2.25,,11.713,,,,,,39.26,2019-01-30 01:44:00,12066
102,,,2.88,,10.663,,,,,,39.18,2019-01-30 01:54:00,12066
103,,,3.469,,9.763,,,,,,39.1,2019-01-30 02:04:00,12066
104,,,6.25,,9.108,,,,,,39.28,2019-01-30 02:14:00,12066
105,,,3.23,,8.452,,,,,,39.45,2019-01-30 02:24:00,12066
106,,,3.95,,7.992,,,,,,39.46,2019-01-30 02:34:00,12066
107,,,3.02,,8.09,,,,,,39.46,2019-01-30 02:44:00,12066
108,,,4.59,,8.525,,,,,,39.46,2019-01-30 02:54:00,12066
109,,,3.77,,8.888,,,,,,39.46,2019-01-30 03:04:00,12066
110,,,3.0,,9.01,,,,,,39.51,2019-01-30 03:14:00,12066
111,,,3.76,,9.129,,,,,,39.59,2019-01-30 03:24:00,12066
112,,,8.32,,9.051,,,,,,39.72,2019-01-30 03:34:00,12066
113,,,8.86,,11.123,,,,,,39.75,2019-01-30 03:44:00,12066
114,,,7.17,,12.901,,,,,,39.78,2019-01-30 03:54:00,12066
115,,,4.87,,14.285,,,,,,39.83,2019-01-30 04:04:00,12066
116,,,4.09,,14.733,,,,,,39.86,2019-01-30 04:14:00,12066
117,,,4.439,,15.009,,,,,,39.89,2019-01-30 04:24:00,12066
118,,,3.459,,15.144,,,,,,39.93,2019-01-30 04:34:00,12066
119,,,2.949,,13.165,,,,,,39.93,2019-01-30 04:44:00,12066
120,,,3.259,,11.105,,,,,,39.85,2019-01-30 04:54:00,12066
121,,,3.889,,9.514,,,,,,39.8,2019-01-30 05:04:00,12066
