,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-11-07 15:26:00,11146
1,,,2.36,,1.44,,,,,,,2018-11-07 15:36:00,11146
2,,,0.189,,1.114,,,,,,,2018-11-07 15:46:00,11146
3,,,0.029,,0.951,,,,,,39.19,2018-11-07 15:56:00,11146
4,,,0.549,,0.853,,,,,,39.87,2018-11-07 16:06:00,11146
5,,,0.129,,0.763,,,,,,39.91,2018-11-07 16:16:00,11146
6,,,0.73,,0.986,,,,,,39.93,2018-11-07 16:26:00,11146
7,,,2.75,,0.803,,,,,,39.91,2018-11-07 16:36:00,11146
8,,,0.83,,1.064,,,,,,39.83,2018-11-07 16:46:00,11146
9,,,0.87,,1.341,,,,,,39.74,2018-11-07 16:56:00,11146
10,,,1.9,,1.619,,,,,,39.66,2018-11-07 17:06:00,11146
11,,,2.65,,2.339,,,,,,39.58,2018-11-07 17:16:00,11146
12,,,1.92,,2.897,,,,,,39.5,2018-11-07 17:26:00,11146
13,,,1.3,,3.382,,,,,,39.58,2018-11-07 17:36:00,11146
14,,,1.14,,3.573,,,,,,39.65,2018-11-07 17:46:00,11146
15,,,0.59,,3.683,,,,,,39.79,2018-11-07 17:56:00,11146
16,,,0.14,,3.569,,,,,,39.79,2018-11-07 18:06:00,11146
17,,,0.15,,2.857,,,,,,39.77,2018-11-07 18:16:00,11146
18,,,0.58,,2.136,,,,,,39.77,2018-11-07 18:26:00,11146
19,,,0.73,,1.591,,,,,,39.83,2018-11-07 18:36:00,11146
20,,,1.11,,1.359,,,,,,39.91,2018-11-07 18:46:00,11146
21,,,0.12,,1.192,,,,,,39.96,2018-11-07 18:56:00,11146
22,,,0.29,,1.07,,,,,,39.97,2018-11-07 19:06:00,11146
23,,,0.9,,1.127,,,,,,39.97,2018-11-07 19:16:00,11146
24,,,0.37,,1.216,,,,,,39.89,2018-11-07 19:26:00,11146
25,,,1.49,,1.347,,,,,,39.8,2018-11-07 19:36:00,11146
26,,,0.68,,1.326,,,,,,39.86,2018-11-07 19:46:00,11146
27,,,1.1,,1.477,,,,,,39.97,2018-11-07 19:56:00,11146
28,,,1.02,,1.774,,,,,,40.17,2018-11-07 20:06:00,11146
29,,,1.54,,2.104,,,,,,40.29,2018-11-07 20:16:00,11146
30,,,1.09,,2.397,,,,,,40.42,2018-11-07 20:26:00,11146
31,,,0.86,,2.474,,,,,,40.51,2018-11-07 20:36:00,11146
32,,,0.35,,2.547,,,,,,40.61,2018-11-07 20:46:00,11146
33,,,1.31,,2.45,,,,,,40.63,2018-11-07 20:56:00,11146
34,,,0.76,,2.344,,,,,,40.63,2018-11-07 21:06:00,11146
35,,,0.73,,2.205,,,,,,40.63,2018-11-07 21:16:00,11146
36,,,0.96,,2.071,,,,,,40.55,2018-11-07 21:26:00,11146
37,,,1.18,,2.018,,,,,,40.51,2018-11-07 21:36:00,11146
38,,,0.339,,2.059,,,,,,40.48,2018-11-07 21:46:00,11146
39,,,0.199,,1.847,,,,,,40.4,2018-11-07 21:56:00,11146
40,,,0.559,,1.676,,,,,,40.38,2018-11-07 22:06:00,11146
41,,,1.06,,1.594,,,,,,40.37,2018-11-07 22:16:00,11146
42,,,1.47,,1.716,,,,,,40.37,2018-11-07 22:26:00,11146
43,,,0.559,,1.757,,,,,,40.38,2018-11-07 22:36:00,11146
44,,,0.82,,1.7,,,,,,40.38,2018-11-07 22:46:00,11146
45,,,1.71,,1.895,,,,,,40.49,2018-11-07 22:56:00,11146
46,,,1.75,,2.453,,,,,,40.49,2018-11-07 23:06:00,11146
47,,,1.23,,2.922,,,,,,40.41,2018-11-07 23:16:00,11146
48,,,1.54,,3.117,,,,,,40.32,2018-11-07 23:26:00,11146
