,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-07-13 12:44:00,11608
1,,,12.21,,7.454,,,,,,,2018-07-13 12:54:00,11608
2,,,9.27,,12.515,,,,,,,2018-07-13 13:04:00,11608
3,,,5.63,,15.045,,,,,,38.95,2018-07-13 13:14:00,11608
4,,,5.14,,14.786,,,,,,39.37,2018-07-13 13:24:00,11608
5,,,5.78,,14.613,,,,,,39.4,2018-07-13 13:34:00,11608
6,,,8.89,,16.965,,,,,,39.43,2018-07-13 13:44:00,11608
7,,,15.17,,18.099,,,,,,39.49,2018-07-13 13:54:00,11608
8,,,8.86,,17.944,,,,,,39.49,2018-07-13 14:04:00,11608
9,,,6.71,,17.777,,,,,,39.41,2018-07-13 14:14:00,11608
10,,,7.1,,18.376,,,,,,39.32,2018-07-13 14:24:00,11608
11,,,4.8,,18.815,,,,,,39.24,2018-07-13 14:34:00,11608
12,,,5.69,,18.778,,,,,,39.16,2018-07-13 14:44:00,11608
13,,,5.14,,17.252,,,,,,39.07,2018-07-13 14:54:00,11608
14,,,5.62,,15.921,,,,,,38.99,2018-07-13 15:04:00,11608
15,,,7.48,,14.603,,,,,,38.91,2018-07-13 15:14:00,11608
16,,,6.72,,14.448,,,,,,39.07,2018-07-13 15:24:00,11608
17,,,4.53,,14.452,,,,,,39.22,2018-07-13 15:34:00,11608
18,,,6.25,,14.68,,,,,,39.34,2018-07-13 15:44:00,11608
19,,,5.88,,14.981,,,,,,39.34,2018-07-13 15:54:00,11608
20,,,4.78,,15.087,,,,,,39.31,2018-07-13 16:04:00,11608
21,,,4.78,,14.745,,,,,,39.31,2018-07-13 16:14:00,11608
22,,,6.26,,13.956,,,,,,39.31,2018-07-13 16:24:00,11608
23,,,5.12,,13.304,,,,,,39.23,2018-07-13 16:34:00,11608
24,,,5.92,,13.17,,,,,,39.14,2018-07-13 16:44:00,11608
25,,,4.34,,12.861,,,,,,39.06,2018-07-13 16:54:00,11608
26,,,4.91,,12.466,,,,,,38.98,2018-07-13 17:04:00,11608
27,,,5.1,,12.519,,,,,,38.98,2018-07-13 17:14:00,11608
28,,,5.51,,12.649,,,,,,39.13,2018-07-13 17:24:00,11608
29,,,4.95,,12.641,,,,,,39.16,2018-07-13 17:34:00,11608
30,,,4.19,,12.246,,,,,,39.16,2018-07-13 17:44:00,11608
31,,,5.02,,12.177,,,,,,39.25,2018-07-13 17:54:00,11608
32,,,4.66,,12.075,,,,,,39.34,2018-07-13 18:04:00,11608
33,,,5.02,,12.12,,,,,,39.4,2018-07-13 18:14:00,11608
34,,,3.38,,11.941,,,,,,39.49,2018-07-13 18:24:00,11608
35,,,4.45,,11.676,,,,,,39.49,2018-07-13 18:34:00,11608
36,,,3.62,,11.135,,,,,,39.49,2018-07-13 18:44:00,11608
37,,,3.8,,10.667,,,,,,39.49,2018-07-13 18:54:00,11608
38,,,5.44,,10.317,,,,,,39.49,2018-07-13 19:04:00,11608
39,,,7.31,,10.488,,,,,,39.41,2018-07-13 19:14:00,11608
40,,,3.95,,10.805,,,,,,39.32,2018-07-13 19:24:00,11608
41,,,4.42,,10.793,,,,,,39.24,2018-07-13 19:34:00,11608
42,,,4.26,,11.054,,,,,,39.16,2018-07-13 19:44:00,11608
43,,,4.89,,11.306,,,,,,39.13,2018-07-13 19:54:00,11608
44,,,4.85,,11.733,,,,,,39.31,2018-07-13 20:04:00,11608
45,,,4.49,,11.493,,,,,,39.43,2018-07-13 20:14:00,11608
