,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-06-20 16:25:00,9842
1,,,15.97,,9.749,,,,,,,2018-06-20 16:35:00,9842
2,,,7.66,,12.735,,,,,,,2018-06-20 16:45:00,9842
3,,,6.49,,14.227,,,,,,36.97,2018-06-20 16:55:00,9842
4,,,7.89,,15.123,,,,,,37.94,2018-06-20 17:05:00,9842
5,,,11.9,,15.814,,,,,,37.94,2018-06-20 17:15:00,9842
6,,,3.45,,19.025,,,,,,38.86,2018-06-20 17:25:00,9842
7,,,3.56,,17.224,,,,,,38.86,2018-06-20 17:35:00,9842
8,,,2.48,,15.51,,,,,,38.78,2018-06-20 17:45:00,9842
9,,,4.94,,13.842,,,,,,38.69,2018-06-20 17:55:00,9842
10,,,7.05,,12.735,,,,,,39.04,2018-06-20 18:05:00,9842
11,,,5.0,,11.558,,,,,,39.34,2018-06-20 18:15:00,9842
12,,,3.68,,10.382,,,,,,39.49,2018-06-20 18:25:00,9842
13,,,5.12,,10.968,,,,,,39.61,2018-06-20 18:35:00,9842
14,,,4.74,,11.493,,,,,,39.76,2018-06-20 18:45:00,9842
15,,,4.74,,11.973,,,,,,39.94,2018-06-20 18:55:00,9842
16,,,3.4,,11.892,,,,,,40.1,2018-06-20 19:05:00,9842
17,,,5.91,,11.786,,,,,,40.12,2018-06-20 19:15:00,9842
18,,,6.29,,12.157,,,,,,40.12,2018-06-20 19:25:00,9842
19,,,6.07,,12.592,,,,,,40.04,2018-06-20 19:35:00,9842
20,,,5.11,,13.133,,,,,,39.96,2018-06-20 19:45:00,9842
21,,,5.15,,13.3,,,,,,39.87,2018-06-20 19:55:00,9842
22,,,6.79,,13.467,,,,,,39.79,2018-06-20 20:05:00,9842
23,,,6.31,,14.106,,,,,,39.71,2018-06-20 20:15:00,9842
24,,,2.52,,14.269,,,,,,39.62,2018-06-20 20:25:00,9842
25,,,3.78,,13.337,,,,,,39.54,2018-06-20 20:35:00,9842
26,,,7.38,,12.405,,,,,,39.49,2018-06-20 20:45:00,9842
27,,,6.689,,13.031,,,,,,39.82,2018-06-20 20:55:00,9842
28,,,6.109,,13.658,,,,,,39.88,2018-06-20 21:05:00,9842
29,,,3.769,,13.576,,,,,,39.94,2018-06-20 21:15:00,9842
30,,,5.91,,13.413,,,,,,39.94,2018-06-20 21:25:00,9842
31,,,7.23,,14.28,,,,,,40.03,2018-06-20 21:35:00,9842
32,,,4.07,,15.147,,,,,,40.19,2018-06-20 21:45:00,9842
33,,,5.48,,14.655,,,,,,40.28,2018-06-20 21:55:00,9842
34,,,3.12,,13.589,,,,,,40.34,2018-06-20 22:05:00,9842
35,,,4.12,,12.779,,,,,,40.4,2018-06-20 22:15:00,9842
36,,,4.07,,12.03,,,,,,40.55,2018-06-20 22:25:00,9842
37,,,2.72,,11.282,,,,,,40.65,2018-06-20 22:35:00,9842
38,,,3.3,,10.219,,,,,,40.77,2018-06-20 22:45:00,9842
39,,,4.13,,9.332,,,,,,40.86,2018-06-20 22:55:00,9842
40,,,3.71,,9.185,,,,,,40.95,2018-06-20 23:05:00,9842
41,,,5.59,,9.19,,,,,,40.98,2018-06-20 23:15:00,9842
42,,,3.3,,9.043,,,,,,40.98,2018-06-20 23:25:00,9842
43,,,3.28,,8.73,,,,,,40.92,2018-06-20 23:35:00,9842
44,,,4.59,,8.73,,,,,,40.92,2018-06-20 23:45:00,9842
45,,,6.19,,9.255,,,,,,40.95,2018-06-20 23:55:00,9842
46,,,4.5,,9.613,,,,,,40.95,2018-06-21 00:05:00,9842
47,,,2.97,,9.763,,,,,,40.87,2018-06-21 00:15:00,9842
48,,,3.53,,9.69,,,,,,40.86,2018-06-21 00:25:00,9842
49,,,4.91,,9.784,,,,,,40.86,2018-06-21 00:35:00,9842
50,,,7.82,,10.439,,,,,,40.8,2018-06-21 00:45:00,9842
51,,,4.28,,10.569,,,,,,40.74,2018-06-21 00:55:00,9842
52,,,4.059,,10.443,,,,,,40.71,2018-06-21 01:05:00,9842
53,,,1.13,,10.264,,,,,,40.71,2018-06-21 01:15:00,9842
54,,,1.119,,9.287,,,,,,40.74,2018-06-21 01:25:00,9842
55,,,1.799,,8.31,,,,,,40.77,2018-06-21 01:35:00,9842
56,,,1.869,,7.044,,,,,,40.8,2018-06-21 01:45:00,9842
57,,,2.849,,5.806,,,,,,40.83,2018-06-21 01:55:00,9842
58,,,2.629,,5.134,,,,,,40.83,2018-06-21 02:05:00,9842
59,,,3.819,,4.642,,,,,,40.83,2018-06-21 02:15:00,9842
60,,,3.249,,5.504,,,,,,40.83,2018-06-21 02:25:00,9842
61,,,4.359,,6.599,,,,,,40.75,2018-06-21 02:35:00,9842
62,,,3.779,,7.404,,,,,,40.71,2018-06-21 02:45:00,9842
63,,,2.609,,8.182,,,,,,40.74,2018-06-21 02:55:00,9842
64,,,2.629,,8.182,,,,,,40.8,2018-06-21 03:05:00,9842
65,,,1.779,,8.084,,,,,,40.8,2018-06-21 03:15:00,9842
66,,,2.879,,7.832,,,,,,40.77,2018-06-21 03:25:00,9842
67,,,1.379,,7.002,,,,,,40.71,2018-06-21 03:35:00,9842
68,,,2.739,,6.578,,,,,,40.65,2018-06-21 03:45:00,9842
69,,,3.159,,6.155,,,,,,40.61,2018-06-21 03:55:00,9842
70,,,3.369,,6.371,,,,,,40.61,2018-06-21 04:05:00,9842
71,,,2.729,,6.595,,,,,,40.61,2018-06-21 04:15:00,9842
72,,,2.389,,6.635,,,,,,40.71,2018-06-21 04:25:00,9842
