,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-07-18 16:29:00,6409
1,,,8.7,,5.311,,,,,,,2018-07-18 16:39:00,6409
2,,,5.239,,7.805,,,,,,,2018-07-18 16:49:00,6409
3,,,4.699,,9.052,,,,,,39.13,2018-07-18 16:59:00,6409
4,,,6.369,,9.8,,,,,,39.4,2018-07-18 17:09:00,6409
5,,,3.979,,10.079,,,,,,39.55,2018-07-18 17:19:00,6409
6,,,9.17,,12.671,,,,,,39.64,2018-07-18 17:29:00,6409
7,,,8.78,,14.474,,,,,,39.64,2018-07-18 17:39:00,6409
8,,,8.09,,15.916,,,,,,39.56,2018-07-18 17:49:00,6409
9,,,2.76,,17.076,,,,,,39.47,2018-07-18 17:59:00,6409
10,,,3.96,,16.555,,,,,,39.49,2018-07-18 18:09:00,6409
11,,,6.9,,16.255,,,,,,39.76,2018-07-18 18:19:00,6409
12,,,4.81,,15.62,,,,,,39.91,2018-07-18 18:29:00,6409
13,,,10.97,,14.855,,,,,,40.06,2018-07-18 18:39:00,6409
14,,,13.93,,15.746,,,,,,40.22,2018-07-18 18:49:00,6409
15,,,6.149,,16.919,,,,,,40.34,2018-07-18 18:59:00,6409
16,,,10.629,,19.633,,,,,,40.4,2018-07-18 19:09:00,6409
17,,,7.619,,21.122,,,,,,40.43,2018-07-18 19:19:00,6409
18,,,7.639,,22.273,,,,,,40.46,2018-07-18 19:29:00,6409
19,,,8.36,,22.574,,,,,,40.46,2018-07-18 19:39:00,6409
20,,,6.959,,21.218,,,,,,40.52,2018-07-18 19:49:00,6409
21,,,5.259,,19.586,,,,,,40.55,2018-07-18 19:59:00,6409
22,,,4.759,,17.4,,,,,,40.55,2018-07-18 20:09:00,6409
23,,,3.929,,16.236,,,,,,40.52,2018-07-18 20:19:00,6409
24,,,5.389,,15.064,,,,,,40.49,2018-07-18 20:29:00,6409
25,,,4.959,,13.973,,,,,,40.46,2018-07-18 20:39:00,6409
26,,,3.31,,12.883,,,,,,40.38,2018-07-18 20:49:00,6409
27,,,4.37,,11.829,,,,,,40.29,2018-07-18 20:59:00,6409
28,,,5.31,,11.467,,,,,,40.21,2018-07-18 21:09:00,6409
29,,,3.41,,11.309,,,,,,40.13,2018-07-18 21:19:00,6409
30,,,3.47,,10.784,,,,,,40.04,2018-07-18 21:29:00,6409
31,,,4.27,,10.178,,,,,,39.96,2018-07-18 21:39:00,6409
32,,,3.34,,9.572,,,,,,39.94,2018-07-18 21:49:00,6409
33,,,4.97,,9.531,,,,,,40.03,2018-07-18 21:59:00,6409
34,,,3.68,,9.251,,,,,,40.12,2018-07-18 22:09:00,6409
35,,,4.75,,9.405,,,,,,40.22,2018-07-18 22:19:00,6409
36,,,2.46,,9.491,,,,,,40.25,2018-07-18 22:29:00,6409
37,,,2.56,,9.12,,,,,,40.28,2018-07-18 22:39:00,6409
38,,,2.06,,8.709,,,,,,40.37,2018-07-18 22:49:00,6409
39,,,2.94,,8.013,,,,,,40.43,2018-07-18 22:59:00,6409
40,,,3.94,,7.712,,,,,,40.43,2018-07-18 23:09:00,6409
41,,,3.47,,7.191,,,,,,40.35,2018-07-18 23:19:00,6409
42,,,3.05,,7.106,,,,,,40.26,2018-07-18 23:29:00,6409
43,,,3.38,,7.439,,,,,,40.18,2018-07-18 23:39:00,6409
44,,,5.74,,7.814,,,,,,40.28,2018-07-18 23:49:00,6409
