,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-08-08 15:27:00,147
1,,,0.0,,0.0,,,,,,,2018-08-08 15:37:00,147
2,,,0.0,,0.0,,,,,,24.34,2018-08-08 15:47:00,147
3,,,0.0,,0.0,,,,,,24.42,2018-08-08 15:57:00,147
4,,,0.0,,0.0,,,,,,24.44,2018-08-08 16:07:00,147
5,,,0.0,,0.0,,,,,,24.47,2018-08-08 16:17:00,147
6,,,0.0,,0.0,,,,,,24.49,2018-08-08 16:27:00,147
7,,,0.0,,0.0,,,,,,24.52,2018-08-08 16:37:00,147
8,,,0.0,,0.0,,,,,,24.52,2018-08-08 16:47:00,147
9,,,0.0,,0.0,,,,,,24.54,2018-08-08 16:57:00,147
10,,,0.0,,0.0,,,,,,24.54,2018-08-08 17:07:00,147
11,,,0.0,,0.0,,,,,,24.54,2018-08-08 17:17:00,147
12,,,0.0,,0.0,,,,,,24.57,2018-08-08 17:27:00,147
13,,,0.0,,0.0,,,,,,24.57,2018-08-08 17:37:00,147
14,,,0.0,,0.0,,,,,,24.6,2018-08-08 17:47:00,147
15,,,0.0,,0.0,,,,,,24.6,2018-08-08 17:57:00,147
16,,,0.0,,0.0,,,,,,24.62,2018-08-08 18:07:00,147
17,,,0.0,,0.0,,,,,,24.62,2018-08-08 18:17:00,147
18,,,0.0,,0.0,,,,,,24.62,2018-08-08 18:27:00,147
19,,,0.0,,0.0,,,,,,24.65,2018-08-08 18:37:00,147
20,,,0.0,,0.0,,,,,,24.65,2018-08-08 18:47:00,147
21,,,0.0,,0.0,,,,,,24.65,2018-08-08 18:57:00,147
22,,,0.0,,0.0,,,,,,24.65,2018-08-08 19:07:00,147
23,,,0.0,,0.0,,,,,,24.65,2018-08-08 19:17:00,147
24,,,0.0,,0.0,,,,,,24.68,2018-08-08 19:27:00,147
25,,,0.0,,0.0,,,,,,24.68,2018-08-08 19:37:00,147
26,,,0.0,,0.0,,,,,,24.68,2018-08-08 19:47:00,147
27,,,0.0,,0.0,,,,,,24.68,2018-08-08 19:57:00,147
