,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2019-02-06 14:38:00,11624
1,,,3.89,,2.374,,,,,,,2019-02-06 14:48:00,11624
2,,,0.26,,1.794,,,,,,,2019-02-06 14:58:00,11624
3,,,0.18,,1.504,,,,,,9.93,2019-02-06 15:08:00,11624
4,,,0.14,,1.291,,,,,,9.85,2019-02-06 15:18:00,11624
5,,,0.0,,1.133,,,,,,9.76,2019-02-06 15:28:00,11624
6,,,0.0,,1.133,,,,,,9.68,2019-02-06 15:38:00,11624
7,,,0.0,,0.341,,,,,,9.6,2019-02-06 15:48:00,11624
8,,,0.02,,0.236,,,,,,9.51,2019-02-06 15:58:00,11624
9,,,0.39,,0.138,,,,,,9.43,2019-02-06 16:08:00,11624
10,,,8.58,,0.223,,,,,,9.35,2019-02-06 16:18:00,11624
11,,,14.84,,3.658,,,,,,10.63,2019-02-06 16:28:00,11624
12,,,2.38,,7.15,,,,,,36.33,2019-02-06 16:38:00,11624
13,,,12.97,,12.429,,,,,,36.33,2019-02-06 16:48:00,11624
14,,,12.68,,17.59,,,,,,37.41,2019-02-06 16:58:00,11624
15,,,7.86,,22.743,,,,,,37.41,2019-02-06 17:08:00,11624
16,,,7.31,,25.783,,,,,,37.67,2019-02-06 17:18:00,11624
17,,,9.67,,25.49,,,,,,37.88,2019-02-06 17:28:00,11624
18,,,13.24,,25.934,,,,,,37.88,2019-02-06 17:38:00,11624
19,,,5.34,,24.59,,,,,,37.88,2019-02-06 17:48:00,11624
20,,,8.74,,22.987,,,,,,37.8,2019-02-06 17:58:00,11624
21,,,7.75,,20.98,,,,,,37.71,2019-02-06 18:08:00,11624
22,,,7.97,,21.025,,,,,,38.53,2019-02-06 18:18:00,11624
23,,,3.76,,20.98,,,,,,38.86,2019-02-06 18:28:00,11624
24,,,2.85,,18.575,,,,,,39.04,2019-02-06 18:38:00,11624
25,,,4.27,,16.17,,,,,,39.04,2019-02-06 18:48:00,11624
26,,,5.2,,14.35,,,,,,38.95,2019-02-06 18:58:00,11624
27,,,2.11,,12.934,,,,,,38.87,2019-02-06 19:08:00,11624
28,,,4.029,,11.33,,,,,,38.95,2019-02-06 19:18:00,11624
29,,,3.799,,9.722,,,,,,39.25,2019-02-06 19:28:00,11624
30,,,3.429,,9.738,,,,,,39.43,2019-02-06 19:38:00,11624
31,,,3.529,,9.644,,,,,,39.55,2019-02-06 19:48:00,11624
32,,,2.439,,9.301,,,,,,39.64,2019-02-06 19:58:00,11624
33,,,2.909,,8.748,,,,,,39.64,2019-02-06 20:08:00,11624
34,,,5.189,,8.292,,,,,,39.64,2019-02-06 20:18:00,11624
35,,,12.55,,8.857,,,,,,39.67,2019-02-06 20:28:00,11624
36,,,6.44,,9.932,,,,,,39.67,2019-02-06 20:38:00,11624
37,,,6.97,,11.333,,,,,,39.59,2019-02-06 20:48:00,11624
38,,,5.5,,12.558,,,,,,39.52,2019-02-06 20:58:00,11624
39,,,3.63,,13.613,,,,,,39.52,2019-02-06 21:08:00,11624
40,,,5.61,,14.667,,,,,,39.52,2019-02-06 21:18:00,11624
41,,,4.18,,14.257,,,,,,39.55,2019-02-06 21:28:00,11624
42,,,2.74,,13.337,,,,,,39.61,2019-02-06 21:38:00,11624
43,,,2.79,,11.636,,,,,,39.73,2019-02-06 21:48:00,11624
44,,,4.54,,10.15,,,,,,39.82,2019-02-06 21:58:00,11624
45,,,3.7,,9.417,,,,,,39.82,2019-02-06 22:08:00,11624
46,,,2.97,,8.685,,,,,,39.82,2019-02-06 22:18:00,11624
47,,,3.41,,8.371,,,,,,39.88,2019-02-06 22:28:00,11624
48,,,3.23,,7.985,,,,,,39.94,2019-02-06 22:38:00,11624
49,,,2.09,,8.164,,,,,,40.0,2019-02-06 22:48:00,11624
50,,,2.16,,7.908,,,,,,40.06,2019-02-06 22:58:00,11624
51,,,3.09,,7.281,,,,,,40.12,2019-02-06 23:08:00,11624
52,,,4.059,,7.032,,,,,,40.12,2019-02-06 23:18:00,11624
53,,,7.74,,7.297,,,,,,40.12,2019-02-06 23:28:00,11624
54,,,7.01,,8.835,,,,,,40.06,2019-02-06 23:38:00,11624
55,,,5.74,,10.374,,,,,,39.98,2019-02-06 23:48:00,11624
56,,,7.63,,12.347,,,,,,39.9,2019-02-06 23:58:00,11624
57,,,4.62,,13.805,,,,,,39.81,2019-02-07 00:08:00,11624
58,,,4.1,,14.427,,,,,,39.73,2019-02-07 00:18:00,11624
59,,,2.67,,14.444,,,,,,39.65,2019-02-07 00:28:00,11624
60,,,2.1,,12.678,,,,,,39.56,2019-02-07 00:38:00,11624
61,,,7.13,,10.911,,,,,,39.49,2019-02-07 00:48:00,11624
62,,,4.9,,10.052,,,,,,39.52,2019-02-07 00:58:00,11624
63,,,4.44,,9.711,,,,,,39.52,2019-02-07 01:08:00,11624
64,,,5.75,,9.824,,,,,,39.46,2019-02-07 01:18:00,11624
65,,,3.8,,9.963,,,,,,39.38,2019-02-07 01:28:00,11624
66,,,4.91,,10.875,,,,,,39.29,2019-02-07 01:38:00,11624
67,,,5.26,,11.786,,,,,,39.21,2019-02-07 01:48:00,11624
68,,,4.85,,11.79,,,,,,39.13,2019-02-07 01:58:00,11624
69,,,3.529,,11.77,,,,,,39.13,2019-02-07 02:08:00,11624
70,,,3.849,,11.342,,,,,,39.28,2019-02-07 02:18:00,11624
71,,,5.43,,11.102,,,,,,39.34,2019-02-07 02:28:00,11624
