,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-06-08 15:43:00,11591
1,,,4.95,,3.021,,,,,,,2018-06-08 15:53:00,11591
2,,,0.91,,2.755,,,,,,,2018-06-08 16:03:00,11591
3,,,1.51,,2.988,,,,,,38.86,2018-06-08 16:13:00,11591
4,,,0.46,,2.835,,,,,,39.61,2018-06-08 16:23:00,11591
5,,,0.24,,2.549,,,,,,39.79,2018-06-08 16:33:00,11591
6,,,0.0,,2.647,,,,,,39.79,2018-06-08 16:43:00,11591
7,,,0.32,,1.737,,,,,,39.71,2018-06-08 16:53:00,11591
8,,,0.79,,1.497,,,,,,39.62,2018-06-08 17:03:00,11591
9,,,0.33,,1.017,,,,,,39.54,2018-06-08 17:13:00,11591
10,,,0.0,,0.781,,,,,,39.46,2018-06-08 17:23:00,11591
11,,,0.15,,0.655,,,,,,39.4,2018-06-08 17:33:00,11591
12,,,0.46,,0.618,,,,,,39.46,2018-06-08 17:43:00,11591
13,,,1.589,,0.708,,,,,,39.52,2018-06-08 17:53:00,11591
14,,,0.429,,0.765,,,,,,39.58,2018-06-08 18:03:00,11591
15,,,1.339,,1.175,,,,,,39.58,2018-06-08 18:13:00,11591
16,,,1.16,,1.513,,,,,,39.58,2018-06-08 18:23:00,11591
17,,,1.72,,1.997,,,,,,39.52,2018-06-08 18:33:00,11591
18,,,1.589,,2.583,,,,,,39.46,2018-06-08 18:43:00,11591
19,,,0.429,,3.042,,,,,,39.46,2018-06-08 18:53:00,11591
20,,,0.439,,3.034,,,,,,39.52,2018-06-08 19:03:00,11591
21,,,1.008,,2.667,,,,,,39.52,2018-06-08 19:13:00,11591
22,,,0.179,,2.374,,,,,,39.52,2018-06-08 19:23:00,11591
23,,,0.0,,1.902,,,,,,39.52,2018-06-08 19:33:00,11591
24,,,1.189,,1.328,,,,,,39.58,2018-06-08 19:43:00,11591
25,,,2.329,,1.165,,,,,,39.64,2018-06-08 19:53:00,11591
26,,,0.139,,1.47,,,,,,39.67,2018-06-08 20:03:00,11591
27,,,0.409,,1.458,,,,,,39.73,2018-06-08 20:13:00,11591
28,,,0.319,,1.409,,,,,,39.73,2018-06-08 20:23:00,11591
29,,,0.109,,1.466,,,,,,39.73,2018-06-08 20:33:00,11591
30,,,0.029,,1.438,,,,,,39.73,2018-06-08 20:43:00,11591
31,,,0.289,,0.998,,,,,,39.73,2018-06-08 20:53:00,11591
32,,,0.189,,0.591,,,,,,39.73,2018-06-08 21:03:00,11591
