,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-08-15 15:45:00,9110
1,,,3.41,,2.081,,,,,,,2018-08-15 15:55:00,9110
2,,,4.14,,4.163,,,,,,,2018-08-15 16:05:00,9110
3,,,3.79,,5.436,,,,,,38.62,2018-08-15 16:15:00,9110
4,,,3.45,,6.2,,,,,,39.07,2018-08-15 16:25:00,9110
5,,,5.31,,6.709,,,,,,39.19,2018-08-15 16:35:00,9110
6,,,6.68,,8.87,,,,,,39.25,2018-08-15 16:45:00,9110
7,,,7.73,,10.895,,,,,,39.28,2018-08-15 16:55:00,9110
8,,,6.47,,12.226,,,,,,39.34,2018-08-15 17:05:00,9110
9,,,5.81,,13.317,,,,,,39.43,2018-08-15 17:15:00,9110
10,,,5.12,,14.139,,,,,,39.55,2018-08-15 17:25:00,9110
11,,,4.48,,14.68,,,,,,39.64,2018-08-15 17:35:00,9110
12,,,4.33,,14.342,,,,,,39.73,2018-08-15 17:45:00,9110
13,,,3.38,,13.386,,,,,,39.82,2018-08-15 17:55:00,9110
14,,,2.52,,12.043,,,,,,39.88,2018-08-15 18:05:00,9110
15,,,2.34,,10.435,,,,,,39.97,2018-08-15 18:15:00,9110
16,,,3.3,,9.096,,,,,,40.0,2018-08-15 18:25:00,9110
17,,,3.89,,8.355,,,,,,40.1,2018-08-15 18:35:00,9110
18,,,4.55,,8.115,,,,,,40.16,2018-08-15 18:45:00,9110
19,,,4.11,,8.026,,,,,,40.16,2018-08-15 18:55:00,9110
20,,,4.07,,8.323,,,,,,40.16,2018-08-15 19:05:00,9110
21,,,4.68,,8.97,,,,,,40.07,2018-08-15 19:15:00,9110
22,,,4.45,,9.755,,,,,,39.99,2018-08-15 19:25:00,9110
23,,,3.96,,10.223,,,,,,39.91,2018-08-15 19:35:00,9110
24,,,3.61,,10.252,,,,,,39.82,2018-08-15 19:45:00,9110
25,,,2.599,,10.048,,,,,,39.85,2018-08-15 19:55:00,9110
26,,,2.399,,9.433,,,,,,39.97,2018-08-15 20:05:00,9110
27,,,2.399,,8.737,,,,,,40.0,2018-08-15 20:15:00,9110
28,,,1.219,,7.902,,,,,,40.1,2018-08-15 20:25:00,9110
29,,,2.439,,7.067,,,,,,40.22,2018-08-15 20:35:00,9110
30,,,0.849,,5.952,,,,,,40.31,2018-08-15 20:45:00,9110
31,,,2.449,,5.475,,,,,,40.4,2018-08-15 20:55:00,9110
32,,,4.059,,5.414,,,,,,40.4,2018-08-15 21:05:00,9110
33,,,4.26,,6.09,,,,,,40.32,2018-08-15 21:15:00,9110
34,,,3.139,,6.765,,,,,,40.23,2018-08-15 21:25:00,9110
35,,,4.069,,7.445,,,,,,40.15,2018-08-15 21:35:00,9110
36,,,3.749,,8.475,,,,,,40.07,2018-08-15 21:45:00,9110
37,,,3.459,,9.008,,,,,,39.98,2018-08-15 21:55:00,9110
38,,,3.129,,9.419,,,,,,39.9,2018-08-15 22:05:00,9110
39,,,5.859,,9.175,,,,,,39.82,2018-08-15 22:15:00,9110
40,,,4.959,,9.541,,,,,,39.73,2018-08-15 22:25:00,9110
41,,,4.419,,9.903,,,,,,39.65,2018-08-15 22:35:00,9110
42,,,4.929,,10.384,,,,,,39.57,2018-08-15 22:45:00,9110
43,,,4.839,,10.827,,,,,,39.64,2018-08-15 22:55:00,9110
44,,,5.499,,11.426,,,,,,39.73,2018-08-15 23:05:00,9110
45,,,3.459,,11.987,,,,,,39.79,2018-08-15 23:15:00,9110
46,,,3.839,,11.531,,,,,,39.85,2018-08-15 23:25:00,9110
47,,,3.489,,10.933,,,,,,39.94,2018-08-15 23:35:00,9110
48,,,2.469,,10.347,,,,,,39.97,2018-08-15 23:45:00,9110
49,,,6.579,,9.798,,,,,,39.97,2018-08-15 23:55:00,9110
50,,,4.43,,9.595,,,,,,39.97,2018-08-16 00:05:00,9110
51,,,3.42,,9.428,,,,,,40.03,2018-08-16 00:15:00,9110
52,,,3.1,,9.258,,,,,,40.03,2018-08-16 00:25:00,9110
53,,,3.2,,9.14,,,,,,40.1,2018-08-16 00:35:00,9110
54,,,5.16,,9.022,,,,,,40.12,2018-08-16 00:45:00,9110
55,,,3.5,,9.027,,,,,,40.12,2018-08-16 00:55:00,9110
56,,,3.36,,8.648,,,,,,40.12,2018-08-16 01:05:00,9110
57,,,5.32,,8.27,,,,,,40.12,2018-08-16 01:15:00,9110
58,,,5.81,,9.043,,,,,,40.06,2018-08-16 01:25:00,9110
59,,,3.94,,9.906,,,,,,40.06,2018-08-16 01:35:00,9110
60,,,6.33,,10.968,,,,,,40.06,2018-08-16 01:45:00,9110
61,,,5.6,,11.823,,,,,,40.06,2018-08-16 01:55:00,9110
62,,,3.16,,12.678,,,,,,40.1,2018-08-16 02:05:00,9110
63,,,2.77,,12.539,,,,,,40.12,2018-08-16 02:15:00,9110
64,,,3.61,,11.66,,,,,,40.19,2018-08-16 02:25:00,9110
65,,,4.25,,10.964,,,,,,40.28,2018-08-16 02:35:00,9110
66,,,3.24,,10.069,,,,,,40.28,2018-08-16 02:45:00,9110
67,,,3.16,,9.108,,,,,,40.31,2018-08-16 02:55:00,9110
68,,,2.93,,8.115,,,,,,40.31,2018-08-16 03:05:00,9110
69,,,3.14,,8.106,,,,,,40.31,2018-08-16 03:15:00,9110
