,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-08-02 12:40:00,9300
1,,,9.68,,5.909,,,,,,,2018-08-02 12:50:00,9300
2,,,5.88,,8.726,,,,,,,2018-08-02 13:00:00,9300
3,,,5.47,,10.134,,,,,,39.01,2018-08-02 13:10:00,9300
4,,,9.02,,10.979,,,,,,39.16,2018-08-02 13:20:00,9300
5,,,7.58,,12.234,,,,,,39.16,2018-08-02 13:30:00,9300
6,,,6.56,,15.319,,,,,,39.07,2018-08-02 13:40:00,9300
7,,,5.96,,16.019,,,,,,38.99,2018-08-02 13:50:00,9300
8,,,8.38,,16.296,,,,,,38.91,2018-08-02 14:00:00,9300
9,,,6.04,,16.361,,,,,,39.01,2018-08-02 14:10:00,9300
10,,,4.71,,16.426,,,,,,39.07,2018-08-02 14:20:00,9300
11,,,3.95,,15.258,,,,,,39.07,2018-08-02 14:30:00,9300
12,,,5.58,,14.09,,,,,,39.1,2018-08-02 14:40:00,9300
13,,,8.25,,13.691,,,,,,39.19,2018-08-02 14:50:00,9300
14,,,3.25,,13.292,,,,,,39.19,2018-08-02 15:00:00,9300
15,,,3.43,,12.23,,,,,,39.25,2018-08-02 15:10:00,9300
16,,,5.3,,11.168,,,,,,39.34,2018-08-02 15:20:00,9300
17,,,4.16,,10.944,,,,,,39.4,2018-08-02 15:30:00,9300
18,,,3.31,,10.72,,,,,,39.46,2018-08-02 15:40:00,9300
19,,,7.62,,10.142,,,,,,39.46,2018-08-02 15:50:00,9300
20,,,6.08,,10.345,,,,,,39.38,2018-08-02 16:00:00,9300
21,,,6.95,,11.778,,,,,,39.29,2018-08-02 16:10:00,9300
22,,,8.189,,13.211,,,,,,39.21,2018-08-02 16:20:00,9300
23,,,8.17,,14.843,,,,,,39.13,2018-08-02 16:30:00,9300
24,,,5.52,,16.475,,,,,,39.1,2018-08-02 16:40:00,9300
25,,,5.55,,17.041,,,,,,39.16,2018-08-02 16:50:00,9300
26,,,4.97,,16.813,,,,,,39.16,2018-08-02 17:00:00,9300
27,,,4.94,,16.007,,,,,,39.16,2018-08-02 17:10:00,9300
28,,,3.28,,15.189,,,,,,39.22,2018-08-02 17:20:00,9300
29,,,4.47,,13.683,,,,,,39.22,2018-08-02 17:30:00,9300
30,,,6.39,,12.177,,,,,,39.22,2018-08-02 17:40:00,9300
31,,,5.039,,11.969,,,,,,39.22,2018-08-02 17:50:00,9300
32,,,5.039,,11.773,,,,,,39.28,2018-08-02 18:00:00,9300
33,,,2.729,,11.801,,,,,,39.34,2018-08-02 18:10:00,9300
34,,,2.869,,10.958,,,,,,39.43,2018-08-02 18:20:00,9300
35,,,2.719,,10.25,,,,,,39.55,2018-08-02 18:30:00,9300
36,,,4.329,,9.598,,,,,,39.64,2018-08-02 18:40:00,9300
37,,,4.019,,9.183,,,,,,39.73,2018-08-02 18:50:00,9300
38,,,5.039,,8.894,,,,,,39.73,2018-08-02 19:00:00,9300
39,,,6.119,,8.894,,,,,,39.76,2018-08-02 19:10:00,9300
40,,,7.479,,10.217,,,,,,39.73,2018-08-02 19:20:00,9300
41,,,8.61,,12.15,,,,,,39.73,2018-08-02 19:30:00,9300
42,,,7.659,,14.1,,,,,,39.67,2018-08-02 19:40:00,9300
43,,,6.6,,15.581,,,,,,39.59,2018-08-02 19:50:00,9300
44,,,6.51,,16.505,,,,,,39.5,2018-08-02 20:00:00,9300
45,,,6.2,,17.104,,,,,,39.42,2018-08-02 20:10:00,9300
46,,,5.75,,17.137,,,,,,39.34,2018-08-02 20:20:00,9300
47,,,5.91,,16.498,,,,,,39.25,2018-08-02 20:30:00,9300
48,,,4.13,,15.722,,,,,,39.17,2018-08-02 20:40:00,9300
49,,,4.59,,14.472,,,,,,39.09,2018-08-02 20:50:00,9300
50,,,4.26,,13.52,,,,,,39.13,2018-08-02 21:00:00,9300
51,,,5.16,,12.739,,,,,,39.19,2018-08-02 21:10:00,9300
52,,,6.43,,12.315,,,,,,39.25,2018-08-02 21:20:00,9300
53,,,3.889,,12.01,,,,,,39.28,2018-08-02 21:30:00,9300
54,,,3.899,,11.257,,,,,,39.34,2018-08-02 21:40:00,9300
55,,,4.579,,10.975,,,,,,39.37,2018-08-02 21:50:00,9300
56,,,4.599,,11.105,,,,,,39.37,2018-08-02 22:00:00,9300
57,,,4.999,,11.109,,,,,,39.4,2018-08-02 22:10:00,9300
58,,,3.459,,10.881,,,,,,39.4,2018-08-02 22:20:00,9300
59,,,2.82,,10.188,,,,,,39.34,2018-08-02 22:30:00,9300
60,,,4.81,,10.009,,,,,,39.34,2018-08-02 22:40:00,9300
61,,,7.319,,10.38,,,,,,39.34,2018-08-02 22:50:00,9300
62,,,4.799,,10.474,,,,,,39.34,2018-08-02 23:00:00,9300
