,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2019-05-29 16:00:00,12261
1,,,5.99,,3.656,,,,,,,2019-05-29 16:10:00,12261
2,,,0.0,,2.437,,,,,,18.06,2019-05-29 16:20:00,12261
3,,,0.0,,1.828,,,,,,17.99,2019-05-29 16:30:00,12261
4,,,0.0,,1.462,,,,,,17.89,2019-05-29 16:40:00,12261
5,,,0.0,,1.218,,,,,,17.79,2019-05-29 16:50:00,12261
6,,,0.0,,1.218,,,,,,17.68,2019-05-29 17:00:00,12261
7,,,0.0,,0.0,,,,,,17.62,2019-05-29 17:10:00,12261
8,,,0.0,,0.0,,,,,,17.53,2019-05-29 17:20:00,12261
9,,,0.0,,0.0,,,,,,17.49,2019-05-29 17:30:00,12261
10,,,0.0,,0.0,,,,,,17.39,2019-05-29 17:40:00,12261
11,,,0.0,,0.0,,,,,,17.36,2019-05-29 17:50:00,12261
12,,,0.0,,0.0,,,,,,17.31,2019-05-29 18:00:00,12261
13,,,0.0,,0.0,,,,,,17.26,2019-05-29 18:10:00,12261
14,,,0.0,,0.0,,,,,,17.24,2019-05-29 18:20:00,12261
15,,,0.0,,0.0,,,,,,17.22,2019-05-29 18:30:00,12261
16,,,0.0,,0.0,,,,,,17.2,2019-05-29 18:40:00,12261
17,,,0.0,,0.0,,,,,,17.17,2019-05-29 18:50:00,12261
18,,,0.0,,0.0,,,,,,17.1,2019-05-29 19:00:00,12261
19,,,0.0,,0.0,,,,,,17.1,2019-05-29 19:10:00,12261
20,,,0.0,,0.0,,,,,,17.09,2019-05-29 19:20:00,12261
21,,,0.0,,0.0,,,,,,17.09,2019-05-29 19:30:00,12261
22,,,0.0,,0.0,,,,,,17.07,2019-05-29 19:40:00,12261
23,,,0.0,,0.0,,,,,,17.04,2019-05-29 19:50:00,12261
24,,,0.0,,0.0,,,,,,17.04,2019-05-29 20:00:00,12261
25,,,0.0,,0.0,,,,,,17.04,2019-05-29 20:10:00,12261
26,,,0.0,,0.0,,,,,,17.04,2019-05-29 20:20:00,12261
27,,,0.0,,0.0,,,,,,17.04,2019-05-29 20:30:00,12261
28,,,0.0,,0.0,,,,,,17.02,2019-05-29 20:40:00,12261
29,,,0.0,,0.0,,,,,,16.99,2019-05-29 20:50:00,12261
30,,,0.0,,0.0,,,,,,16.98,2019-05-29 21:00:00,12261
31,,,0.0,,0.0,,,,,,16.98,2019-05-29 21:10:00,12261
32,,,0.0,,0.0,,,,,,16.98,2019-05-29 21:20:00,12261
33,,,0.0,,0.0,,,,,,16.96,2019-05-29 21:30:00,12261
34,,,0.0,,0.0,,,,,,16.93,2019-05-29 21:40:00,12261
35,,,0.0,,0.0,,,,,,16.93,2019-05-29 21:50:00,12261
36,,,0.0,,0.0,,,,,,16.93,2019-05-29 22:00:00,12261
37,,,0.0,,0.0,,,,,,16.89,2019-05-29 22:10:00,12261
38,,,0.0,,0.0,,,,,,16.89,2019-05-29 22:20:00,12261
39,,,0.0,,0.0,,,,,,16.85,2019-05-29 22:30:00,12261
40,,,0.0,,0.0,,,,,,16.84,2019-05-29 22:40:00,12261
41,,,0.0,,0.0,,,,,,16.84,2019-05-29 22:50:00,12261
42,,,0.0,,0.0,,,,,,16.82,2019-05-29 23:00:00,12261
43,,,0.0,,0.0,,,,,,16.81,2019-05-29 23:10:00,12261
44,,,0.0,,0.0,,,,,,16.76,2019-05-29 23:20:00,12261
45,,,0.0,,0.0,,,,,,16.76,2019-05-29 23:30:00,12261
46,,,0.0,,0.0,,,,,,16.74,2019-05-29 23:40:00,12261
