,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-12-04 16:12:00,11191
1,,,4.29,,2.619,,,,,,,2018-12-04 16:22:00,11191
2,,,1.859,,3.259,,,,,,,2018-12-04 16:32:00,11191
3,,,8.14,,5.063,,,,,,34.93,2018-12-04 16:42:00,11191
4,,,5.64,,6.805,,,,,,36.65,2018-12-04 16:52:00,11191
5,,,4.85,,7.966,,,,,,36.65,2018-12-04 17:02:00,11191
6,,,4.22,,9.94,,,,,,38.09,2018-12-04 17:12:00,11191
7,,,4.0,,10.785,,,,,,38.09,2018-12-04 17:22:00,11191
8,,,3.91,,11.656,,,,,,38.47,2018-12-04 17:32:00,11191
9,,,2.24,,11.501,,,,,,38.8,2018-12-04 17:42:00,11191
10,,,2.99,,10.423,,,,,,39.1,2018-12-04 17:52:00,11191
11,,,2.6,,9.185,,,,,,39.4,2018-12-04 18:02:00,11191
12,,,1.94,,8.27,,,,,,39.67,2018-12-04 18:12:00,11191
13,,,2.36,,7.513,,,,,,39.97,2018-12-04 18:22:00,11191
14,,,4.72,,6.845,,,,,,40.31,2018-12-04 18:32:00,11191
15,,,3.51,,6.682,,,,,,40.43,2018-12-04 18:42:00,11191
16,,,4.2,,7.175,,,,,,40.49,2018-12-04 18:52:00,11191
17,,,3.46,,7.545,,,,,,40.49,2018-12-04 19:02:00,11191
18,,,5.73,,8.196,,,,,,40.49,2018-12-04 19:12:00,11191
19,,,5.92,,9.568,,,,,,40.43,2018-12-04 19:22:00,11191
20,,,6.05,,11.017,,,,,,40.37,2018-12-04 19:32:00,11191
21,,,6.54,,12.051,,,,,,40.34,2018-12-04 19:42:00,11191
22,,,3.56,,12.804,,,,,,40.34,2018-12-04 19:52:00,11191
23,,,5.22,,13.5,,,,,,40.43,2018-12-04 20:02:00,11191
24,,,4.35,,13.561,,,,,,40.49,2018-12-04 20:12:00,11191
25,,,5.48,,13.353,,,,,,40.49,2018-12-04 20:22:00,11191
26,,,4.18,,12.714,,,,,,40.58,2018-12-04 20:32:00,11191
27,,,4.63,,12.136,,,,,,40.61,2018-12-04 20:42:00,11191
28,,,5.02,,11.558,,,,,,40.65,2018-12-04 20:52:00,11191
29,,,6.0,,11.477,,,,,,40.71,2018-12-04 21:02:00,11191
30,,,3.79,,11.75,,,,,,40.74,2018-12-04 21:12:00,11191
31,,,6.28,,12.067,,,,,,40.74,2018-12-04 21:22:00,11191
32,,,5.83,,12.669,,,,,,40.74,2018-12-04 21:32:00,11191
33,,,5.08,,13.158,,,,,,40.74,2018-12-04 21:42:00,11191
34,,,4.51,,13.341,,,,,,40.71,2018-12-04 21:52:00,11191
35,,,4.25,,13.133,,,,,,40.62,2018-12-04 22:02:00,11191
36,,,5.24,,12.926,,,,,,40.54,2018-12-04 22:12:00,11191
37,,,3.89,,12.214,,,,,,40.46,2018-12-04 22:22:00,11191
38,,,3.87,,11.424,,,,,,40.37,2018-12-04 22:32:00,11191
39,,,2.86,,10.626,,,,,,40.29,2018-12-04 22:42:00,11191
40,,,5.89,,10.134,,,,,,40.25,2018-12-04 22:52:00,11191
41,,,6.9,,10.695,,,,,,40.31,2018-12-04 23:02:00,11191
42,,,6.64,,11.562,,,,,,40.34,2018-12-04 23:12:00,11191
43,,,6.52,,12.535,,,,,,40.4,2018-12-04 23:22:00,11191
44,,,3.24,,13.606,,,,,,40.43,2018-12-04 23:32:00,11191
45,,,3.98,,13.65,,,,,,40.49,2018-12-04 23:42:00,11191
46,,,4.15,,13.695,,,,,,40.55,2018-12-04 23:52:00,11191
47,,,3.94,,12.918,,,,,,40.65,2018-12-05 00:02:00,11191
48,,,3.23,,11.819,,,,,,40.67,2018-12-05 00:12:00,11191
49,,,3.5,,10.541,,,,,,40.77,2018-12-05 00:22:00,11191
50,,,3.54,,9.312,,,,,,40.83,2018-12-05 00:32:00,11191
51,,,2.56,,9.116,,,,,,40.86,2018-12-05 00:42:00,11191
52,,,3.58,,8.937,,,,,,40.89,2018-12-05 00:52:00,11191
53,,,3.51,,8.746,,,,,,40.89,2018-12-05 01:02:00,11191
54,,,4.14,,8.599,,,,,,40.81,2018-12-05 01:12:00,11191
55,,,3.78,,8.713,,,,,,40.72,2018-12-05 01:22:00,11191
56,,,2.65,,8.827,,,,,,40.64,2018-12-05 01:32:00,11191
57,,,2.63,,8.481,,,,,,40.56,2018-12-05 01:42:00,11191
58,,,3.35,,8.119,,,,,,40.47,2018-12-05 01:52:00,11191
59,,,2.84,,7.846,,,,,,40.39,2018-12-05 02:02:00,11191
60,,,2.29,,7.545,,,,,,40.46,2018-12-05 02:12:00,11191
61,,,3.65,,7.163,,,,,,40.46,2018-12-05 02:22:00,11191
62,,,3.29,,6.963,,,,,,40.4,2018-12-05 02:32:00,11191
63,,,3.64,,7.366,,,,,,40.37,2018-12-05 02:42:00,11191
64,,,5.58,,7.769,,,,,,40.31,2018-12-05 02:52:00,11191
65,,,3.46,,8.095,,,,,,40.28,2018-12-05 03:02:00,11191
66,,,3.53,,8.376,,,,,,40.19,2018-12-05 03:12:00,11191
67,,,3.52,,8.652,,,,,,40.16,2018-12-05 03:22:00,11191
68,,,3.98,,8.75,,,,,,40.16,2018-12-05 03:32:00,11191
69,,,2.92,,8.701,,,,,,40.19,2018-12-05 03:42:00,11191
70,,,3.05,,8.461,,,,,,40.28,2018-12-05 03:52:00,11191
71,,,3.07,,8.221,,,,,,40.37,2018-12-05 04:02:00,11191
72,,,3.409,,8.034,,,,,,40.37,2018-12-05 04:12:00,11191
73,,,3.76,,7.989,,,,,,40.37,2018-12-05 04:22:00,11191
74,,,3.36,,7.939,,,,,,40.37,2018-12-05 04:32:00,11191
75,,,4.54,,8.037,,,,,,40.37,2018-12-05 04:42:00,11191
76,,,4.42,,8.595,,,,,,40.37,2018-12-05 04:52:00,11191
77,,,3.59,,9.152,,,,,,40.37,2018-12-05 05:02:00,11191
78,,,3.48,,9.364,,,,,,40.4,2018-12-05 05:12:00,11191
79,,,3.69,,9.437,,,,,,40.46,2018-12-05 05:22:00,11191
80,,,2.889,,9.466,,,,,,40.55,2018-12-05 05:32:00,11191
81,,,4.41,,9.438,,,,,,40.61,2018-12-05 05:42:00,11191
82,,,3.53,,9.076,,,,,,40.74,2018-12-05 05:52:00,11191
83,,,5.24,,9.072,,,,,,40.74,2018-12-05 06:02:00,11191
84,,,3.07,,9.047,,,,,,40.71,2018-12-05 06:12:00,11191
85,,,3.29,,8.925,,,,,,40.71,2018-12-05 06:22:00,11191
86,,,3.95,,8.848,,,,,,40.67,2018-12-05 06:32:00,11191
87,,,3.9,,8.933,,,,,,40.67,2018-12-05 06:42:00,11191
88,,,5.35,,9.104,,,,,,40.67,2018-12-05 06:52:00,11191
89,,,3.73,,8.897,,,,,,40.65,2018-12-05 07:02:00,11191
90,,,2.88,,8.978,,,,,,40.65,2018-12-05 07:12:00,11191
91,,,4.7,,9.157,,,,,,40.67,2018-12-05 07:22:00,11191
92,,,4.71,,9.731,,,,,,40.77,2018-12-05 07:32:00,11191
93,,,3.32,,10.056,,,,,,40.89,2018-12-05 07:42:00,11191
94,,,5.45,,10.366,,,,,,41.01,2018-12-05 07:52:00,11191
95,,,4.34,,10.545,,,,,,41.08,2018-12-05 08:02:00,11191
96,,,3.67,,10.793,,,,,,41.17,2018-12-05 08:12:00,11191
97,,,3.46,,10.769,,,,,,41.26,2018-12-05 08:22:00,11191
98,,,4.27,,10.35,,,,,,41.26,2018-12-05 08:32:00,11191
99,,,3.389,,9.845,,,,,,41.18,2018-12-05 08:42:00,11191
100,,,4.31,,9.666,,,,,,41.09,2018-12-05 08:52:00,11191
101,,,5.75,,9.654,,,,,,41.01,2018-12-05 09:02:00,11191
102,,,5.35,,10.065,,,,,,40.93,2018-12-05 09:12:00,11191
103,,,3.569,,10.748,,,,,,40.84,2018-12-05 09:22:00,11191
104,,,3.259,,10.707,,,,,,40.98,2018-12-05 09:32:00,11191
105,,,3.009,,10.625,,,,,,41.11,2018-12-05 09:42:00,11191
106,,,3.289,,10.214,,,,,,41.17,2018-12-05 09:52:00,11191
107,,,3.449,,9.798,,,,,,41.29,2018-12-05 10:02:00,11191
108,,,3.069,,8.96,,,,,,41.42,2018-12-05 10:12:00,11191
109,,,6.079,,8.186,,,,,,41.54,2018-12-05 10:22:00,11191
110,,,5.059,,8.792,,,,,,41.6,2018-12-05 10:32:00,11191
111,,,2.569,,9.525,,,,,,41.6,2018-12-05 10:42:00,11191
