,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-12-26 16:05:00,11154
1,,,8.54,,5.213,,,,,,,2018-12-26 16:15:00,11154
2,,,5.749,,8.155,,,,,,,2018-12-26 16:25:00,11154
3,,,6.479,,10.072,,,,,,39.82,2018-12-26 16:35:00,11154
4,,,4.939,,10.865,,,,,,40.34,2018-12-26 16:45:00,11154
5,,,5.159,,11.154,,,,,,40.4,2018-12-26 16:55:00,11154
6,,,9.779,,13.253,,,,,,40.4,2018-12-26 17:05:00,11154
7,,,10.489,,15.496,,,,,,40.4,2018-12-26 17:15:00,11154
8,,,5.859,,17.136,,,,,,40.32,2018-12-26 17:25:00,11154
9,,,4.799,,16.884,,,,,,40.23,2018-12-26 17:35:00,11154
10,,,4.969,,16.566,,,,,,40.15,2018-12-26 17:45:00,11154
11,,,8.129,,16.489,,,,,,40.07,2018-12-26 17:55:00,11154
12,,,9.259,,17.698,,,,,,39.98,2018-12-26 18:05:00,11154
13,,,4.449,,17.026,,,,,,39.9,2018-12-26 18:15:00,11154
14,,,5.149,,15.142,,,,,,39.82,2018-12-26 18:25:00,11154
15,,,4.479,,14.58,,,,,,39.73,2018-12-26 18:35:00,11154
16,,,3.909,,14.38,,,,,,39.65,2018-12-26 18:45:00,11154
17,,,3.659,,13.949,,,,,,39.64,2018-12-26 18:55:00,11154
18,,,2.479,,12.13,,,,,,39.76,2018-12-26 19:05:00,11154
19,,,4.129,,10.31,,,,,,39.85,2018-12-26 19:15:00,11154
20,,,4.139,,9.895,,,,,,39.94,2018-12-26 19:25:00,11154
21,,,4.589,,9.757,,,,,,40.06,2018-12-26 19:35:00,11154
22,,,6.759,,9.802,,,,,,40.16,2018-12-26 19:45:00,11154
23,,,8.37,,10.962,,,,,,40.22,2018-12-26 19:55:00,11154
24,,,6.499,,12.223,,,,,,40.22,2018-12-26 20:05:00,11154
25,,,6.079,,13.379,,,,,,40.13,2018-12-26 20:15:00,11154
26,,,5.199,,14.173,,,,,,40.05,2018-12-26 20:25:00,11154
27,,,5.839,,14.865,,,,,,39.97,2018-12-26 20:35:00,11154
28,,,2.86,,15.113,,,,,,39.88,2018-12-26 20:45:00,11154
29,,,3.429,,13.758,,,,,,39.8,2018-12-26 20:55:00,11154
30,,,4.819,,12.402,,,,,,39.72,2018-12-26 21:05:00,11154
31,,,3.969,,11.373,,,,,,39.88,2018-12-26 21:15:00,11154
32,,,5.649,,10.86,,,,,,40.16,2018-12-26 21:25:00,11154
33,,,4.26,,10.217,,,,,,40.22,2018-12-26 21:35:00,11154
34,,,3.519,,9.835,,,,,,40.22,2018-12-26 21:45:00,11154
35,,,2.399,,9.872,,,,,,40.25,2018-12-26 21:55:00,11154
36,,,2.359,,9.452,,,,,,40.31,2018-12-26 22:05:00,11154
37,,,4.989,,8.814,,,,,,40.43,2018-12-26 22:15:00,11154
38,,,3.429,,8.248,,,,,,40.61,2018-12-26 22:25:00,11154
39,,,3.959,,8.125,,,,,,40.74,2018-12-26 22:35:00,11154
40,,,5.789,,8.003,,,,,,40.74,2018-12-26 22:45:00,11154
41,,,3.799,,8.182,,,,,,40.65,2018-12-26 22:55:00,11154
42,,,2.849,,8.752,,,,,,40.57,2018-12-26 23:05:00,11154
43,,,3.029,,9.008,,,,,,40.49,2018-12-26 23:15:00,11154
44,,,4.119,,8.845,,,,,,40.55,2018-12-26 23:25:00,11154
45,,,3.519,,8.666,,,,,,40.67,2018-12-26 23:35:00,11154
46,,,3.229,,8.487,,,,,,40.74,2018-12-26 23:45:00,11154
