,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2019-01-23 17:23:00,11208
1,,,11.57,,7.063,,,,,,,2019-01-23 17:33:00,11208
2,,,13.84,,14.126,,,,,,,2019-01-23 17:43:00,11208
3,,,9.94,,17.658,,,,,,35.07,2019-01-23 17:53:00,11208
4,,,12.989,,20.47,,,,,,35.46,2019-01-23 18:03:00,11208
5,,,7.619,,21.104,,,,,,37.54,2019-01-23 18:13:00,11208
6,,,3.269,,24.205,,,,,,38.3,2019-01-23 18:23:00,11208
7,,,7.349,,24.842,,,,,,38.59,2019-01-23 18:33:00,11208
8,,,10.189,,23.124,,,,,,38.7,2019-01-23 18:43:00,11208
9,,,3.859,,21.406,,,,,,38.84,2019-01-23 18:53:00,11208
10,,,3.929,,17.718,,,,,,38.9,2019-01-23 19:03:00,11208
11,,,3.209,,15.243,,,,,,39.04,2019-01-23 19:13:00,11208
12,,,4.909,,13.741,,,,,,39.18,2019-01-23 19:23:00,11208
13,,,4.629,,12.634,,,,,,39.28,2019-01-23 19:33:00,11208
14,,,4.959,,11.641,,,,,,39.38,2019-01-23 19:43:00,11208
15,,,6.989,,10.669,,,,,,39.54,2019-01-23 19:53:00,11208
16,,,7.059,,11.914,,,,,,39.54,2019-01-23 20:03:00,11208
17,,,3.909,,13.188,,,,,,39.46,2019-01-23 20:13:00,11208
18,,,4.479,,13.412,,,,,,39.37,2019-01-23 20:23:00,11208
19,,,4.549,,13.351,,,,,,39.29,2019-01-23 20:33:00,11208
20,,,2.969,,13.176,,,,,,39.21,2019-01-23 20:43:00,11208
21,,,5.059,,13.009,,,,,,39.21,2019-01-23 20:53:00,11208
22,,,5.309,,12.223,,,,,,39.28,2019-01-23 21:03:00,11208
23,,,3.419,,11.438,,,,,,39.31,2019-01-23 21:13:00,11208
24,,,3.389,,11.006,,,,,,39.42,2019-01-23 21:23:00,11208
25,,,1.809,,10.563,,,,,,39.43,2019-01-23 21:33:00,11208
26,,,3.82,,10.119,,,,,,39.51,2019-01-23 21:43:00,11208
27,,,2.78,,9.399,,,,,,39.53,2019-01-23 21:53:00,11208
28,,,3.389,,8.719,,,,,,39.59,2019-01-23 22:03:00,11208
29,,,3.479,,8.04,,,,,,39.59,2019-01-23 22:13:00,11208
30,,,2.789,,8.028,,,,,,39.63,2019-01-23 22:23:00,11208
31,,,2.709,,7.783,,,,,,39.63,2019-01-23 22:33:00,11208
32,,,5.859,,7.539,,,,,,39.74,2019-01-23 22:43:00,11208
33,,,2.379,,7.51,,,,,,39.81,2019-01-23 22:53:00,11208
34,,,2.539,,7.164,,,,,,39.81,2019-01-23 23:03:00,11208
35,,,1.819,,6.753,,,,,,39.78,2019-01-23 23:13:00,11208
36,,,2.09,,6.225,,,,,,39.78,2019-01-23 23:23:00,11208
37,,,2.28,,5.94,,,,,,39.85,2019-01-23 23:33:00,11208
