,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2019-01-23 17:25:00,8540
1,,,8.78,,5.36,,,,,,,2019-01-23 17:35:00,8540
2,,,4.27,,7.049,,,,,,,2019-01-23 17:45:00,8540
3,,,4.26,,7.893,,,,,,35.1,2019-01-23 17:55:00,8540
4,,,2.519,,8.395,,,,,,36.94,2019-01-23 18:05:00,8540
5,,,3.229,,8.31,,,,,,36.94,2019-01-23 18:15:00,8540
6,,,3.239,,9.624,,,,,,37.82,2019-01-23 18:25:00,8540
7,,,5.129,,9.156,,,,,,38.12,2019-01-23 18:35:00,8540
8,,,2.649,,8.736,,,,,,38.47,2019-01-23 18:45:00,8540
9,,,4.099,,8.667,,,,,,39.01,2019-01-23 18:55:00,8540
10,,,2.719,,8.039,,,,,,39.37,2019-01-23 19:05:00,8540
11,,,1.829,,7.832,,,,,,39.58,2019-01-23 19:15:00,8540
12,,,1.759,,7.262,,,,,,39.7,2019-01-23 19:25:00,8540
13,,,2.659,,6.688,,,,,,39.76,2019-01-23 19:35:00,8540
14,,,3.029,,6.452,,,,,,39.79,2019-01-23 19:45:00,8540
15,,,3.659,,6.017,,,,,,39.82,2019-01-23 19:55:00,8540
16,,,3.989,,6.399,,,,,,39.82,2019-01-23 20:05:00,8540
17,,,3.169,,6.782,,,,,,39.91,2019-01-23 20:15:00,8540
18,,,3.159,,7.327,,,,,,39.91,2019-01-23 20:25:00,8540
19,,,3.839,,7.873,,,,,,39.83,2019-01-23 20:35:00,8540
20,,,1.259,,8.076,,,,,,39.75,2019-01-23 20:45:00,8540
21,,,1.089,,7.356,,,,,,39.66,2019-01-23 20:55:00,8540
22,,,2.429,,6.379,,,,,,39.58,2019-01-23 21:05:00,8540
23,,,2.51,,5.878,,,,,,39.5,2019-01-23 21:15:00,8540
24,,,3.04,,5.61,,,,,,39.41,2019-01-23 21:25:00,8540
25,,,3.45,,5.557,,,,,,39.33,2019-01-23 21:35:00,8540
26,,,3.66,,5.676,,,,,,39.49,2019-01-23 21:45:00,8540
27,,,3.03,,6.568,,,,,,39.64,2019-01-23 21:55:00,8540
28,,,6.3,,7.545,,,,,,39.7,2019-01-23 22:05:00,8540
29,,,4.42,,8.355,,,,,,39.7,2019-01-23 22:15:00,8540
30,,,2.42,,9.133,,,,,,39.62,2019-01-23 22:25:00,8540
31,,,2.16,,8.88,,,,,,39.53,2019-01-23 22:35:00,8540
32,,,2.37,,8.441,,,,,,39.45,2019-01-23 22:45:00,8540
33,,,2.13,,7.916,,,,,,39.37,2019-01-23 22:55:00,8540
34,,,2.79,,7.391,,,,,,39.28,2019-01-23 23:05:00,8540
35,,,2.86,,6.727,,,,,,39.37,2019-01-23 23:15:00,8540
36,,,3.25,,6.092,,,,,,39.46,2019-01-23 23:25:00,8540
37,,,3.82,,6.43,,,,,,39.49,2019-01-23 23:35:00,8540
38,,,2.75,,6.788,,,,,,39.55,2019-01-23 23:45:00,8540
39,,,3.21,,7.216,,,,,,39.64,2019-01-23 23:55:00,8540
40,,,4.15,,7.557,,,,,,39.64,2019-01-24 00:05:00,8540
41,,,2.81,,7.728,,,,,,39.56,2019-01-24 00:15:00,8540
42,,,3.11,,7.83,,,,,,39.47,2019-01-24 00:25:00,8540
43,,,5.15,,7.773,,,,,,39.39,2019-01-24 00:35:00,8540
44,,,1.9,,7.716,,,,,,39.31,2019-01-24 00:45:00,8540
45,,,3.47,,7.822,,,,,,39.22,2019-01-24 00:55:00,8540
46,,,3.46,,7.924,,,,,,39.14,2019-01-24 01:05:00,8540
47,,,3.37,,8.026,,,,,,39.1,2019-01-24 01:15:00,8540
48,,,2.25,,8.131,,,,,,39.37,2019-01-24 01:25:00,8540
49,,,2.27,,7.789,,,,,,39.52,2019-01-24 01:35:00,8540
50,,,2.54,,7.448,,,,,,39.55,2019-01-24 01:45:00,8540
51,,,3.42,,7.069,,,,,,39.55,2019-01-24 01:55:00,8540
52,,,3.18,,6.955,,,,,,39.55,2019-01-24 02:05:00,8540
53,,,3.09,,6.841,,,,,,39.55,2019-01-24 02:15:00,8540
54,,,2.9,,6.727,,,,,,39.61,2019-01-24 02:25:00,8540
55,,,1.25,,6.984,,,,,,39.7,2019-01-24 02:35:00,8540
56,,,4.87,,7.24,,,,,,39.73,2019-01-24 02:45:00,8540
57,,,3.31,,7.553,,,,,,39.76,2019-01-24 02:55:00,8540
58,,,2.54,,7.606,,,,,,39.76,2019-01-24 03:05:00,8540
59,,,2.27,,7.346,,,,,,39.82,2019-01-24 03:15:00,8540
60,,,2.22,,7.012,,,,,,39.85,2019-01-24 03:25:00,8540
61,,,2.41,,6.756,,,,,,39.91,2019-01-24 03:35:00,8540
62,,,1.76,,6.479,,,,,,39.97,2019-01-24 03:45:00,8540
63,,,1.49,,5.848,,,,,,40.0,2019-01-24 03:55:00,8540
64,,,1.96,,5.217,,,,,,40.0,2019-01-24 04:05:00,8540
65,,,1.92,,4.965,,,,,,40.0,2019-01-24 04:15:00,8540
66,,,2.1,,4.839,,,,,,39.97,2019-01-24 04:25:00,8540
67,,,2.21,,4.77,,,,,,39.97,2019-01-24 04:35:00,8540
68,,,2.18,,4.753,,,,,,39.91,2019-01-24 04:45:00,8540
69,,,1.55,,4.924,,,,,,39.88,2019-01-24 04:55:00,8540
