,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-08-01 15:18:00,80
1,,,5.07,,3.095,,,,,,,2018-08-01 15:28:00,80
2,,,1.73,,3.471,,,,,,,2018-08-01 15:38:00,80
3,,,1.69,,3.659,,,,,,39.91,2018-08-01 15:48:00,80
4,,,3.2,,3.772,,,,,,39.91,2018-08-01 15:58:00,80
5,,,3.81,,4.446,,,,,,39.83,2018-08-01 16:08:00,80
6,,,3.08,,5.748,,,,,,39.75,2018-08-01 16:18:00,80
7,,,5.45,,6.267,,,,,,39.66,2018-08-01 16:28:00,80
8,,,3.92,,7.159,,,,,,39.58,2018-08-01 16:38:00,80
9,,,1.33,,8.05,,,,,,39.5,2018-08-01 16:48:00,80
10,,,1.34,,7.891,,,,,,39.41,2018-08-01 16:58:00,80
11,,,1.84,,7.134,,,,,,39.33,2018-08-01 17:08:00,80
12,,,2.27,,6.581,,,,,,39.31,2018-08-01 17:18:00,80
13,,,1.68,,5.779,,,,,,39.43,2018-08-01 17:28:00,80
14,,,2.14,,5.054,,,,,,39.52,2018-08-01 17:38:00,80
15,,,1.42,,4.143,,,,,,39.64,2018-08-01 17:48:00,80
16,,,0.82,,4.175,,,,,,39.79,2018-08-01 17:58:00,80
17,,,1.58,,4.208,,,,,,39.97,2018-08-01 18:08:00,80
18,,,1.62,,4.102,,,,,,40.12,2018-08-01 18:18:00,80
19,,,2.31,,4.013,,,,,,40.28,2018-08-01 18:28:00,80
20,,,1.62,,3.801,,,,,,40.43,2018-08-01 18:38:00,80
21,,,1.4,,3.776,,,,,,40.49,2018-08-01 18:48:00,80
22,,,2.029,,3.858,,,,,,40.55,2018-08-01 18:58:00,80
23,,,1.87,,4.041,,,,,,40.65,2018-08-01 19:08:00,80
24,,,1.93,,4.183,,,,,,40.74,2018-08-01 19:18:00,80
25,,,1.74,,4.285,,,,,,40.83,2018-08-01 19:28:00,80
26,,,1.9,,4.399,,,,,,40.92,2018-08-01 19:38:00,80
27,,,1.86,,4.497,,,,,,41.01,2018-08-01 19:48:00,80
28,,,2.36,,4.611,,,,,,41.11,2018-08-01 19:58:00,80
29,,,2.44,,4.81,,,,,,41.17,2018-08-01 20:08:00,80
30,,,2.62,,5.018,,,,,,41.23,2018-08-01 20:18:00,80
31,,,4.13,,5.323,,,,,,41.23,2018-08-01 20:28:00,80
32,,,6.64,,6.231,,,,,,41.23,2018-08-01 20:38:00,80
33,,,2.599,,7.155,,,,,,41.23,2018-08-01 20:48:00,80
34,,,6.029,,8.835,,,,,,41.15,2018-08-01 20:58:00,80
35,,,4.6,,9.747,,,,,,41.06,2018-08-01 21:08:00,80
36,,,3.17,,10.626,,,,,,40.98,2018-08-01 21:18:00,80
37,,,2.44,,10.85,,,,,,40.9,2018-08-01 21:28:00,80
38,,,3.28,,10.459,,,,,,40.81,2018-08-01 21:38:00,80
39,,,3.82,,10.113,,,,,,40.73,2018-08-01 21:48:00,80
40,,,1.839,,8.994,,,,,,40.65,2018-08-01 21:58:00,80
41,,,1.779,,7.87,,,,,,40.56,2018-08-01 22:08:00,80
42,,,2.29,,6.747,,,,,,40.48,2018-08-01 22:18:00,80
43,,,3.13,,6.389,,,,,,40.4,2018-08-01 22:28:00,80
44,,,2.489,,6.111,,,,,,40.55,2018-08-01 22:38:00,80
45,,,3.909,,6.05,,,,,,40.65,2018-08-01 22:48:00,80
46,,,2.349,,5.728,,,,,,40.74,2018-08-01 22:58:00,80
47,,,3.34,,6.339,,,,,,40.86,2018-08-01 23:08:00,80
48,,,3.199,,6.893,,,,,,40.92,2018-08-01 23:18:00,80
49,,,3.309,,7.308,,,,,,40.95,2018-08-01 23:28:00,80
50,,,2.13,,7.597,,,,,,41.01,2018-08-01 23:38:00,80
51,,,1.599,,7.19,,,,,,41.04,2018-08-01 23:48:00,80
52,,,2.469,,7.043,,,,,,41.11,2018-08-01 23:58:00,80
53,,,2.829,,6.689,,,,,,41.14,2018-08-02 00:08:00,80
54,,,4.13,,6.538,,,,,,41.14,2018-08-02 00:18:00,80
55,,,2.49,,6.343,,,,,,41.14,2018-08-02 00:28:00,80
56,,,1.9,,6.054,,,,,,41.11,2018-08-02 00:38:00,80
57,,,2.84,,6.201,,,,,,41.11,2018-08-02 00:48:00,80
58,,,3.27,,6.49,,,,,,41.11,2018-08-02 00:58:00,80
59,,,1.92,,6.641,,,,,,41.11,2018-08-02 01:08:00,80
60,,,2.38,,6.458,,,,,,41.04,2018-08-02 01:18:00,80
61,,,1.45,,6.088,,,,,,41.04,2018-08-02 01:28:00,80
62,,,5.62,,6.043,,,,,,41.08,2018-08-02 01:38:00,80
63,,,4.96,,7.049,,,,,,41.08,2018-08-02 01:48:00,80
64,,,4.64,,7.912,,,,,,40.99,2018-08-02 01:58:00,80
65,,,4.71,,8.673,,,,,,40.91,2018-08-02 02:08:00,80
66,,,3.05,,9.592,,,,,,40.83,2018-08-02 02:18:00,80
67,,,2.4,,10.052,,,,,,40.77,2018-08-02 02:28:00,80
68,,,2.719,,10.19,,,,,,40.77,2018-08-02 02:38:00,80
69,,,2.139,,9.148,,,,,,40.77,2018-08-02 02:48:00,80
70,,,2.099,,8.0,,,,,,40.74,2018-08-02 02:58:00,80
71,,,2.899,,6.954,,,,,,40.74,2018-08-02 03:08:00,80
72,,,1.599,,5.92,,,,,,40.83,2018-08-02 03:18:00,80
73,,,1.299,,5.329,,,,,,40.89,2018-08-02 03:28:00,80
74,,,3.029,,4.873,,,,,,40.89,2018-08-02 03:38:00,80
75,,,3.309,,5.129,,,,,,40.89,2018-08-02 03:48:00,80
76,,,3.3,,5.602,,,,,,40.89,2018-08-02 03:58:00,80
77,,,2.65,,6.074,,,,,,40.89,2018-08-02 04:08:00,80
78,,,2.81,,6.364,,,,,,40.98,2018-08-02 04:18:00,80
79,,,3.08,,6.857,,,,,,41.04,2018-08-02 04:28:00,80
80,,,3.63,,7.459,,,,,,41.04,2018-08-02 04:38:00,80
81,,,2.429,,7.48,,,,,,41.01,2018-08-02 04:48:00,80
82,,,1.779,,7.126,,,,,,41.01,2018-08-02 04:58:00,80
83,,,2.59,,6.771,,,,,,41.01,2018-08-02 05:08:00,80
84,,,2.23,,6.535,,,,,,40.98,2018-08-02 05:18:00,80
85,,,2.78,,6.446,,,,,,40.98,2018-08-02 05:28:00,80
86,,,4.29,,6.323,,,,,,40.98,2018-08-02 05:38:00,80
87,,,2.08,,6.201,,,,,,40.92,2018-08-02 05:48:00,80
88,,,2.39,,6.185,,,,,,40.84,2018-08-02 05:58:00,80
89,,,1.98,,6.043,,,,,,40.8,2018-08-02 06:08:00,80
90,,,3.74,,6.109,,,,,,40.83,2018-08-02 06:18:00,80
91,,,4.42,,6.577,,,,,,40.89,2018-08-02 06:28:00,80
92,,,3.4,,6.967,,,,,,40.89,2018-08-02 06:38:00,80
93,,,3.39,,7.22,,,,,,40.89,2018-08-02 06:48:00,80
94,,,3.55,,7.631,,,,,,40.92,2018-08-02 06:58:00,80
95,,,3.34,,8.164,,,,,,40.92,2018-08-02 07:08:00,80
96,,,3.29,,8.551,,,,,,40.92,2018-08-02 07:18:00,80
