,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2019-02-13 12:02:00,12107
1,,,0.25,,0.152,,,,,,,2019-02-13 12:12:00,12107
2,,,1.23,,0.305,,,,,,,2019-02-13 12:22:00,12107
3,,,0.0,,0.381,,,,,,8.84,2019-02-13 12:32:00,12107
4,,,0.0,,0.305,,,,,,10.66,2019-02-13 12:42:00,12107
5,,,12.38,,0.254,,,,,,12.23,2019-02-13 12:52:00,12107
6,,,0.45,,0.437,,,,,,12.56,2019-02-13 13:02:00,12107
7,,,0.48,,0.582,,,,,,12.56,2019-02-13 13:12:00,12107
8,,,5.96,,0.675,,,,,,12.48,2019-02-13 13:22:00,12107
9,,,0.0,,0.769,,,,,,12.48,2019-02-13 13:32:00,12107
10,,,0.0,,0.769,,,,,,12.94,2019-02-13 13:42:00,12107
11,,,0.0,,0.769,,,,,,13.38,2019-02-13 13:52:00,12107
12,,,0.0,,0.586,,,,,,13.81,2019-02-13 14:02:00,12107
13,,,0.0,,0.39,,,,,,14.27,2019-02-13 14:12:00,12107
14,,,0.0,,0.195,,,,,,14.78,2019-02-13 14:22:00,12107
15,,,2.66,,0.0,,,,,,15.29,2019-02-13 14:32:00,12107
16,,,10.64,,1.082,,,,,,15.73,2019-02-13 14:42:00,12107
17,,,0.0,,2.165,,,,,,15.78,2019-02-13 14:52:00,12107
18,,,0.0,,2.165,,,,,,16.129,2019-02-13 15:02:00,12107
19,,,2.14,,2.165,,,,,,16.39,2019-02-13 15:12:00,12107
20,,,0.0,,2.165,,,,,,16.39,2019-02-13 15:22:00,12107
21,,,0.0,,2.165,,,,,,16.3,2019-02-13 15:32:00,12107
22,,,0.0,,1.082,,,,,,16.219,2019-02-13 15:42:00,12107
23,,,0.0,,0.0,,,,,,16.14,2019-02-13 15:52:00,12107
24,,,0.0,,0.0,,,,,,16.05,2019-02-13 16:02:00,12107
25,,,4.11,,0.0,,,,,,15.97,2019-02-13 16:12:00,12107
26,,,10.19,,1.672,,,,,,15.89,2019-02-13 16:22:00,12107
27,,,5.34,,3.846,,,,,,35.76,2019-02-13 16:32:00,12107
28,,,6.58,,6.524,,,,,,39.76,2019-02-13 16:42:00,12107
29,,,18.74,,9.202,,,,,,40.31,2019-02-13 16:52:00,12107
30,,,6.44,,11.88,,,,,,40.31,2019-02-13 17:02:00,12107
31,,,16.96,,18.783,,,,,,40.22,2019-02-13 17:12:00,12107
32,,,10.74,,21.481,,,,,,40.14,2019-02-13 17:22:00,12107
33,,,7.52,,23.679,,,,,,40.06,2019-02-13 17:32:00,12107
34,,,8.77,,24.57,,,,,,39.97,2019-02-13 17:42:00,12107
35,,,6.2,,24.953,,,,,,39.89,2019-02-13 17:52:00,12107
36,,,10.01,,25.844,,,,,,39.81,2019-02-13 18:02:00,12107
37,,,7.51,,21.998,,,,,,39.72,2019-02-13 18:12:00,12107
38,,,7.34,,20.683,,,,,,39.64,2019-02-13 18:22:00,12107
39,,,5.21,,19.299,,,,,,39.56,2019-02-13 18:32:00,12107
40,,,4.08,,17.851,,,,,,39.47,2019-02-13 18:42:00,12107
41,,,4.16,,16.483,,,,,,39.4,2019-02-13 18:52:00,12107
42,,,3.61,,14.574,,,,,,39.64,2019-02-13 19:02:00,12107
43,,,3.09,,12.987,,,,,,39.79,2019-02-13 19:12:00,12107
44,,,4.6,,11.4,,,,,,39.91,2019-02-13 19:22:00,12107
45,,,9.34,,10.284,,,,,,39.97,2019-02-13 19:32:00,12107
46,,,6.35,,10.748,,,,,,40.0,2019-02-13 19:42:00,12107
47,,,6.92,,11.872,,,,,,40.0,2019-02-13 19:52:00,12107
48,,,4.699,,12.796,,,,,,40.0,2019-02-13 20:02:00,12107
49,,,7.439,,14.143,,,,,,39.92,2019-02-13 20:12:00,12107
50,,,8.379,,15.701,,,,,,39.84,2019-02-13 20:22:00,12107
51,,,6.27,,16.857,,,,,,39.75,2019-02-13 20:32:00,12107
52,,,6.939,,17.096,,,,,,39.67,2019-02-13 20:42:00,12107
53,,,6.079,,16.832,,,,,,39.59,2019-02-13 20:52:00,12107
54,,,6.149,,16.75,,,,,,39.7,2019-02-13 21:02:00,12107
55,,,6.329,,16.436,,,,,,39.88,2019-02-13 21:12:00,12107
56,,,7.549,,15.984,,,,,,40.06,2019-02-13 21:22:00,12107
57,,,6.859,,15.748,,,,,,40.16,2019-02-13 21:32:00,12107
58,,,7.439,,15.952,,,,,,40.16,2019-02-13 21:42:00,12107
59,,,6.729,,16.192,,,,,,40.16,2019-02-13 21:52:00,12107
60,,,4.68,,16.428,,,,,,40.12,2019-02-13 22:02:00,12107
61,,,3.78,,15.83,,,,,,40.06,2019-02-13 22:12:00,12107
62,,,6.83,,15.159,,,,,,40.0,2019-02-13 22:22:00,12107
63,,,3.04,,13.905,,,,,,39.92,2019-02-13 22:32:00,12107
64,,,4.33,,12.64,,,,,,39.91,2019-02-13 22:42:00,12107
65,,,5.52,,11.611,,,,,,39.94,2019-02-13 22:52:00,12107
66,,,4.209,,10.634,,,,,,40.06,2019-02-13 23:02:00,12107
67,,,3.729,,10.443,,,,,,40.1,2019-02-13 23:12:00,12107
68,,,2.15,,10.056,,,,,,40.1,2019-02-13 23:22:00,12107
69,,,4.71,,10.035,,,,,,40.1,2019-02-13 23:32:00,12107
70,,,3.95,,9.88,,,,,,40.03,2019-02-13 23:42:00,12107
71,,,4.42,,9.917,,,,,,39.97,2019-02-13 23:52:00,12107
72,,,2.98,,9.762,,,,,,39.89,2019-02-14 00:02:00,12107
73,,,3.23,,9.364,,,,,,39.85,2019-02-14 00:12:00,12107
74,,,4.88,,9.161,,,,,,39.82,2019-02-14 00:22:00,12107
75,,,8.029,,9.629,,,,,,39.82,2019-02-14 00:32:00,12107
76,,,9.5,,11.289,,,,,,39.88,2019-02-14 00:42:00,12107
77,,,8.67,,13.019,,,,,,39.88,2019-02-14 00:52:00,12107
78,,,5.59,,14.94,,,,,,39.8,2019-02-14 01:02:00,12107
79,,,7.22,,16.564,,,,,,39.72,2019-02-14 01:12:00,12107
80,,,5.71,,17.573,,,,,,39.63,2019-02-14 01:22:00,12107
81,,,3.78,,17.911,,,,,,39.55,2019-02-14 01:32:00,12107
82,,,3.95,,16.251,,,,,,39.49,2019-02-14 01:42:00,12107
83,,,4.04,,14.33,,,,,,39.41,2019-02-14 01:52:00,12107
84,,,4.6,,12.446,,,,,,39.32,2019-02-14 02:02:00,12107
85,,,3.76,,11.151,,,,,,39.24,2019-02-14 02:12:00,12107
86,,,4.2,,10.537,,,,,,39.16,2019-02-14 02:22:00,12107
87,,,5.07,,9.922,,,,,,39.22,2019-02-14 02:32:00,12107
88,,,4.62,,10.195,,,,,,39.46,2019-02-14 02:42:00,12107
89,,,6.56,,10.651,,,,,,39.55,2019-02-14 02:52:00,12107
90,,,6.88,,11.676,,,,,,39.55,2019-02-14 03:02:00,12107
91,,,6.76,,12.783,,,,,,39.55,2019-02-14 03:12:00,12107
92,,,3.77,,13.825,,,,,,39.52,2019-02-14 03:22:00,12107
93,,,4.83,,14.082,,,,,,39.44,2019-02-14 03:32:00,12107
94,,,6.89,,14.167,,,,,,39.37,2019-02-14 03:42:00,12107
95,,,6.87,,14.9,,,,,,39.34,2019-02-14 03:52:00,12107
96,,,6.71,,15.026,,,,,,39.31,2019-02-14 04:02:00,12107
